Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
semaphorin-plexin signaling pathway (GO:0071526)	4/35	7.406948406083605E-5	0.05638134830188654	0	0	20.48	194.77518195763517	NRP1;SEMA7A;ARHGDIA;FLNA
platelet aggregation (GO:0070527)	4/36	8.291374750277433E-5	0.05638134830188654	0	0	19.839	186.44116228617153	RAP2B;FLNA;MYH9;TLN1
negative regulation of execution phase of apoptosis (GO:1900118)	3/17	1.668485927461891E-4	0.062429131635542805	0	0	33.77040816326531	293.74932166565526	MTRNR2L10;MTRNR2L7;MTRNR2L3
homotypic cell-cell adhesion (GO:0034109)	4/44	1.8361509304571413E-4	0.062429131635542805	0	0	15.8648	136.4796212002307	RAP2B;FLNA;MYH9;TLN1
negative regulation of apoptotic process (GO:0043066)	11/485	3.095740272416232E-4	0.06383303412920124	0	0	3.814757205177716	30.8244334236358	NOTCH2;ITGB1;GREM1;MTRNR2L10;ARHGDIA;FLNA;MTRNR2L7;NAA15;SLC30A10;MTRNR2L3;IGF1R
histone ubiquitination (GO:0016574)	3/21	3.2023909492272245E-4	0.06383303412920124	0	0	26.26058201058201	211.30426761665888	USP22;HUWE1;CDC73
regulation of execution phase of apoptosis (GO:1900117)	3/22	3.6906007143765646E-4	0.06383303412920124	0	0	24.87719298245614	196.6430439491986	MTRNR2L10;MTRNR2L7;MTRNR2L3
positive regulation of MAPK cascade (GO:0043410)	8/274	4.091369466366573E-4	0.06383303412920124	0	0	4.872926116945256	38.01594123043329	NOTCH2;APP;NRP1;SEMA7A;LAMTOR1;SLC30A10;MAP2K7;IGF1R
blood vessel endothelial cell migration (GO:0043534)	3/23	4.2242449056089054E-4	0.06383303412920124	0	0	23.632142857142856	183.60993032952388	GREM1;NRP1;MYH9
axo-dendritic transport (GO:0008088)	2/6	6.088021738106788E-4	0.06929907979424915	0	0	78.21653543307086	579.116572167144	APP;APBA1
RNA polyadenylation (GO:0043631)	3/26	6.114624687727867E-4	0.06929907979424915	0	0	20.546583850931675	152.03767261589587	APP;CPSF2;CDC73
mRNA polyadenylation (GO:0006378)	3/26	6.114624687727867E-4	0.06929907979424915	0	0	20.546583850931675	152.03767261589587	APP;CPSF2;CDC73
negative regulation of canonical Wnt signaling pathway (GO:0090090)	6/165	7.098042020998825E-4	0.0742564396042954	0	0	6.0475533057217365	43.847914646571844	GREM1;DRAXIN;IGFBP4;PSMD2;KREMEN1;PFDN5
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	11/547	8.417226877416109E-4	0.07686220225100193	0	0	3.3627150265621046	23.80822397423353	BASP1;CREB3L1;KAT6A;EIF2AK1;NONO;TIMELESS;ZKSCAN3;ZNF217;NR1D2;PFDN5;GTPBP4
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	6/172	8.814130551050876E-4	0.07686220225100193	0	0	5.790478989127241	40.73013768453604	NOTCH2;APP;NRP1;SEMA7A;SLC30A10;MAP2K7
regulation of ERK1 and ERK2 cascade (GO:0070372)	7/238	9.04261202952964E-4	0.07686220225100193	0	0	4.8782911077993045	34.188977827243754	NOTCH2;APP;NRP1;SEMA7A;SLC30A10;MAP2K7;FAM83D
regulated exocytosis (GO:0045055)	6/180	0.0011149099093402377	0.08215477188720345	0	0	5.522007289038408	37.54402637364194	APP;WDR1;SERPING1;MYH9;FLNA;TLN1
regulation of phosphorylation (GO:0042325)	5/125	0.0013059734061400619	0.08215477188720345	0	0	6.636760752688172	44.07344468319361	NUP93;APP;NRP1;STAT2;CORO1C
platelet degranulation (GO:0002576)	5/125	0.0013059734061400619	0.08215477188720345	0	0	6.636760752688172	44.07344468319361	APP;WDR1;SERPING1;FLNA;TLN1
regulation of cell migration (GO:0030334)	9/408	0.001333595985538382	0.08215477188720345	0	0	3.6601503759398497	24.229742496712365	ITGB1;SEMA7A;CEMIP;RAP2B;ZMYND8;FLNA;GTPBP4;IGF1R;CORO1C
positive regulation of telomerase activity (GO:0051973)	3/34	0.0013553632092342207	0.08215477188720345	0	0	15.238095238095237	100.62759328722869	GREM1;MAP2K7;CCT4
integrin-mediated signaling pathway (GO:0007229)	4/75	0.0014094934824700376	0.08215477188720345	0	0	8.923943661971832	58.581450120184506	ITGB1;NRP1;SEMA7A;MYH9
positive regulation of cell cycle G1/S phase transition (GO:1902808)	3/35	0.0014754850951388667	0.08215477188720345	0	0	14.761160714285714	96.22458897401475	FAM83D;CDC73;EIF4G1
actomyosin structure organization (GO:0031032)	4/76	0.001480452306676033	0.08215477188720345	0	0	8.799555555555555	57.332691365716975	ITGB1;WDR1;EPB41;MYH9
negative regulation of Wnt signaling pathway (GO:0030178)	6/191	0.0015101980126324165	0.08215477188720345	0	0	5.190771259063942	33.71672999271621	GREM1;DRAXIN;IGFBP4;PSMD2;KREMEN1;PFDN5
regulation of actin cytoskeleton reorganization (GO:2000249)	3/37	0.0017352821123473555	0.08428513117115727	0	0	13.891456582633053	88.30222840348617	NOTCH2;NRP1;ARHGDIA
neural crest cell migration (GO:0001755)	3/37	0.0017352821123473555	0.08428513117115727	0	0	13.891456582633053	88.30222840348617	NRP1;SEMA7A;CORO1C
positive regulation of signaling receptor activity (GO:2000273)	3/37	0.0017352821123473555	0.08428513117115727	0	0	13.891456582633053	88.30222840348617	ITGB1;GREM1;NRP1
regulation of peptidyl-threonine phosphorylation (GO:0010799)	3/39	0.0020219667014908893	0.09482326600095205	0	0	13.118386243386244	81.38233106422221	APP;CEMIP;EIF4G1
response to amyloid-beta (GO:1904645)	3/44	0.002862335210540961	0.12629278206433436	0	0	11.515679442508711	67.43717167883595	APP;MMP2;IGF1R
negative regulation of cellular senescence (GO:2000773)	2/13	0.0030734805395777566	0.12629278206433436	0	0	28.432355046528276	164.47959973901933	ZKSCAN3;SLC30A10
negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	2/13	0.0030734805395777566	0.12629278206433436	0	0	28.432355046528276	164.47959973901933	TRAP1;SLC30A10
transport along microtubule (GO:0010970)	2/13	0.0030734805395777566	0.12629278206433436	0	0	28.432355046528276	164.47959973901933	APP;APBA1
negative regulation of nucleic acid-templated transcription (GO:1903507)	9/464	0.0031767717851100205	0.12629278206433436	0	0	3.2004395604395603	18.408575534330254	BASP1;CREB3L1;KAT6A;NONO;TIMELESS;ZKSCAN3;ZNF217;NR1D2;PFDN5
regulation of telomerase activity (GO:0051972)	3/46	0.0032501818913615466	0.12629278206433436	0	0	10.978959025470653	62.898942818406724	GREM1;MAP2K7;CCT4
extracellular matrix organization (GO:0030198)	7/300	0.0033578953476191943	0.12685382424339178	0	0	3.8338835114418397	21.839490786374274	ITGB1;GREM1;APP;FLRT2;CREB3L1;MMP2;HTRA1
sequestering of extracellular ligand from receptor (GO:0035581)	2/14	0.0035706319406263423	0.12779103787504806	0	0	26.061679790026247	146.85789620072825	GREM1;LTBP1
manganese ion transport (GO:0006828)	2/14	0.0035706319406263423	0.12779103787504806	0	0	26.061679790026247	146.85789620072825	SLC11A2;SLC30A10
regulation of cell population proliferation (GO:0042127)	12/764	0.003914318711164308	0.1364993191585502	0	0	2.6076104746317514	14.454282088892977	GREM1;APP;KLF11;ZNF609;MNT;CELF1;STAT2;TIMELESS;GTPBP4;CDC73;IGF1R;CIAO1
regulation of amyloid fibril formation (GO:1905906)	2/15	0.0041026239444549055	0.13948921411146678	0	0	24.0557238037553	132.21334975182162	APP;PFDN5
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	3/51	0.004355799216507265	0.1444850471817044	0	0	9.832837301587302	53.453733939283836	NRP1;FLNA;CORO1C
negative regulation of protein metabolic process (GO:0051248)	3/52	0.004600937313319004	0.14647431372068692	0	0	9.631681243926142	51.83284669494694	EIF2AK1;FLNA;PFDN5
negative regulation of cell aging (GO:0090344)	2/17	0.005269282078796867	0.14647431372068692	0	0	20.846194225721785	109.3562404899696	ZKSCAN3;SLC30A10
regulation of metal ion transport (GO:0010959)	2/17	0.005269282078796867	0.14647431372068692	0	0	20.846194225721785	109.3562404899696	EPB41;SLC30A10
embryo development ending in birth or egg hatching (GO:0009792)	2/17	0.005269282078796867	0.14647431372068692	0	0	20.846194225721785	109.3562404899696	CELF1;USP22
negative regulation of biosynthetic process (GO:0009890)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	TRAP1;SLC30A10
regulation of catabolic process (GO:0009894)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	ITGB1;FAM83D
cell migration involved in sprouting angiogenesis (GO:0002042)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	GREM1;NRP1
DNA conformation change (GO:0071103)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	TOP2A;KAT6A
regulation of presynapse assembly (GO:1905606)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	APP;EIF4G1
regulation of presynapse organization (GO:0099174)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	APP;EIF4G1
positive regulation of cell cycle phase transition (GO:1901989)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	FAM83D;CDC73
response to interferon-alpha (GO:0035455)	2/18	0.00590303543685089	0.14647431372068692	0	0	19.54232283464567	100.29684030209523	IFITM3;IFNAR2
cellular response to peptide (GO:1901653)	3/57	0.005951048275403515	0.14647431372068692	0	0	8.737654320987655	44.773382495331255	APP;TIMELESS;IGF1R
regulation of canonical Wnt signaling pathway (GO:0060828)	6/253	0.006028738041821457	0.14647431372068692	0	0	3.875580132319542	19.808933266674774	GREM1;DRAXIN;IGFBP4;PSMD2;KREMEN1;PFDN5
protein stabilization (GO:0050821)	5/179	0.006123212177286141	0.14647431372068692	0	0	4.5645624768261035	23.259497022131576	USP36;FLNA;NAA15;GTPBP4;CCT4
positive regulation of protein binding (GO:0032092)	3/58	0.0062464551725565556	0.14647431372068692	0	0	8.578354978354978	43.541509350315366	APP;PPP2CB;EPB41
histone modification (GO:0016570)	4/114	0.006384192900117422	0.14647431372068692	0	0	5.748654545454546	29.053298834502925	USP36;KAT6A;USP22;HUWE1
negative regulation of autophagy (GO:0010507)	3/59	0.006550479234264314	0.14647431372068692	0	0	8.424744897959183	42.36144607661576	USP36;ZKSCAN3;EIF4G1
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176)	2/19	0.00656980377717787	0.14647431372068692	0	0	18.3918480778138	92.42402654619838	TRAP1;NONO
histone deubiquitination (GO:0016578)	2/19	0.00656980377717787	0.14647431372068692	0	0	18.3918480778138	92.42402654619838	USP36;USP22
post-translational protein modification (GO:0043687)	7/345	0.007116269706364312	0.15509665522784857	0	0	3.31581627703948	16.397943675461676	CUL4A;APP;IGFBP4;PSMD2;STC2;LTBP1;SUMF2
positive regulation of DNA biosynthetic process (GO:2000573)	3/61	0.007184624470113574	0.15509665522784857	0	0	8.133415435139574	40.14500972236309	GREM1;MAP2K7;CCT4
actin cytoskeleton reorganization (GO:0031532)	3/63	0.007853952508802742	0.16055434296989077	0	0	7.8615079365079366	38.10267215876827	NRP1;MYH9;FLNA
regulation of fibroblast migration (GO:0010762)	2/21	0.008000607754545306	0.16055434296989077	0	0	16.454206382096974	79.44482074372523	ITGB1;CORO1C
positive regulation of cell migration (GO:0030335)	6/269	0.008046916916011919	0.16055434296989077	0	0	3.636835759992581	17.538517719218667	ITGB1;NRP1;ZNF609;SEMA7A;CEMIP;IGF1R
negative regulation of transcription, DNA-templated (GO:0045892)	13/948	0.008275018736528271	0.16055434296989077	0	0	2.2696662364005165	10.88194675793739	KLF11;NONO;NR1D2;CDC73;MNT;BASP1;CREB3L1;KAT6A;TIMELESS;ZKSCAN3;FLNA;ZNF217;PFDN5
negative regulation of macromolecule metabolic process (GO:0010605)	5/194	0.00852376459976295	0.16055434296989077	0	0	4.199095408772828	20.008257877261197	NOTCH2;APP;CELF1;CREB3L1;STC2
defense response to symbiont (GO:0140546)	4/124	0.008545532676186055	0.16055434296989077	0	0	5.266933333333333	25.082962192497376	IFITM3;IFNAR2;STAT2;FLNA
cellular response to type I interferon (GO:0071357)	3/65	0.008558896275125134	0.16055434296989077	0	0	7.607142857142857	36.215964281188675	IFITM3;IFNAR2;STAT2
regulation of RNA metabolic process (GO:0051252)	3/65	0.008558896275125134	0.16055434296989077	0	0	7.607142857142857	36.215964281188675	USP36;AHNAK;CELF1
type I interferon signaling pathway (GO:0060337)	3/65	0.008558896275125134	0.16055434296989077	0	0	7.607142857142857	36.215964281188675	IFITM3;IFNAR2;STAT2
regulation of apoptotic process (GO:0042981)	11/742	0.008617990468236783	0.16055434296989077	0	0	2.4408170836328225	11.603408500413558	NOTCH2;TOP2A;ITGB1;GREM1;USP36;KLF11;ARHGDIA;AKT1S1;FLNA;NAA15;IGF1R
positive regulation of axon extension (GO:0045773)	2/22	0.00876376526785897	0.16106379411200272	0	0	15.630708661417323	74.04469331427653	NRP1;SEMA7A
negative regulation of reactive oxygen species metabolic process (GO:2000378)	2/23	0.009558181443489955	0.1710411416203466	0	0	14.885639295088113	69.22354873825937	TRAP1;SLC30A10
membrane protein ectodomain proteolysis (GO:0006509)	2/23	0.009558181443489955	0.1710411416203466	0	0	14.885639295088113	69.22354873825937	HM13;MYH9
regulation of response to external stimulus (GO:0032101)	4/130	0.010047225369711879	0.17745748704945657	0	0	5.014603174603175	23.06947512865611	USP14;SEMA7A;CELF1;NR1D2
regulation of axon extension involved in axon guidance (GO:0048841)	2/24	0.01038342776034681	0.1810443814624572	0	0	14.208303507516106	64.89705468059547	NRP1;SEMA7A
defense response to virus (GO:0051607)	4/133	0.010858296444351087	0.18415841675394895	0	0	4.897240310077519	22.149365028618735	IFITM3;IFNAR2;STAT2;FLNA
regulation of TOR signaling (GO:0032006)	3/71	0.01089123892897578	0.18415841675394895	0	0	6.9338235294117645	31.339471880976717	AKT1S1;LAMTOR1;FAM83D
receptor signaling pathway via STAT (GO:0097696)	2/25	0.01123907984601306	0.18415841675394895	0	0	13.589866484080794	60.99619005827312	IFNAR2;STAT2
divalent inorganic cation homeostasis (GO:0072507)	2/25	0.01123907984601306	0.18415841675394895	0	0	13.589866484080794	60.99619005827312	TRPM7;CNNM2
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	2/25	0.01123907984601306	0.18415841675394895	0	0	13.589866484080794	60.99619005827312	APP;CEMIP
negative regulation of cell population proliferation (GO:0008285)	7/379	0.011561962638769916	0.18719368081817958	0	0	3.0075136612021858	13.413615144447936	GREM1;APP;KLF11;MNT;CELF1;GTPBP4;CDC73
positive regulation of mitotic cell cycle (GO:0045931)	2/27	0.0130399243931604	0.2086387902905664	0	0	12.501417322834646	54.252894819055925	APP;USP22
regulation of reactive oxygen species biosynthetic process (GO:1903426)	2/28	0.013984288559893159	0.21612082319834883	0	0	12.019987886129618	51.32319459578619	TRAP1;SLC30A10
response to interferon-beta (GO:0035456)	2/28	0.013984288559893159	0.21612082319834883	0	0	12.019987886129618	51.32319459578619	IFITM3;IFNAR2
protein depolymerization (GO:0051261)	2/28	0.013984288559893159	0.21612082319834883	0	0	12.019987886129618	51.32319459578619	WDR1;CKAP5
negative regulation of cell migration (GO:0030336)	4/144	0.014189793896869874	0.21683280561509022	0	0	4.509942857142857	19.19085457301353	RAP2B;ZMYND8;GTPBP4;CORO1C
mRNA 3'-end processing (GO:0031124)	3/79	0.014520104390724422	0.21941491079316905	0	0	6.201441102756892	26.245869762504906	APP;CPSF2;CDC73
limb development (GO:0060173)	2/29	0.014957401837738063	0.22215421040099154	0	0	11.574219889180519	48.641226168588176	GREM1;KREMEN1
positive regulation of intracellular protein transport (GO:0090316)	4/148	0.015545048826221772	0.22215421040099154	0	0	4.3837777777777776	18.254108070116864	USP36;CEMIP;HUWE1;FLNA
positive regulation of transferase activity (GO:0051347)	4/148	0.015545048826221772	0.22215421040099154	0	0	4.3837777777777776	18.254108070116864	GREM1;MAP2K7;IGF1R;CCT4
regulation of type I interferon-mediated signaling pathway (GO:0060338)	2/30	0.015958860095968797	0.22215421040099154	0	0	11.16029246344207	46.17840094870402	IFNAR2;STAT2
positive regulation of phosphate metabolic process (GO:0045937)	2/30	0.015958860095968797	0.22215421040099154	0	0	11.16029246344207	46.17840094870402	APP;NRP1
microtubule polymerization (GO:0046785)	2/30	0.015958860095968797	0.22215421040099154	0	0	11.16029246344207	46.17840094870402	TPX2;CKAP5
response to cytokine (GO:0034097)	4/150	0.016252213574876506	0.22215421040099154	0	0	4.323287671232877	17.809896656649155	IFITM3;IFNAR2;APP;MAP2K7
regulation of defense response (GO:0031347)	3/83	0.016561213055675875	0.22215421040099154	0	0	5.890178571428572	24.153807442867304	SEMA7A;CELF1;NR1D2
actin filament organization (GO:0007015)	4/152	0.01697929240144204	0.22215421040099154	0	0	4.264432432432432	17.38080642055723	POF1B;PLS3;FLNA;CORO1C
negative regulation of protein phosphorylation (GO:0001933)	4/152	0.01697929240144204	0.22215421040099154	0	0	4.264432432432432	17.38080642055723	GREM1;AKT1S1;CORO1C;EIF4G1
receptor signaling pathway via JAK-STAT (GO:0007259)	2/31	0.016988263148311117	0.22215421040099154	0	0	10.774911756720066	43.9102713988681	IFNAR2;STAT2
regulation of cellular senescence (GO:2000772)	2/31	0.016988263148311117	0.22215421040099154	0	0	10.774911756720066	43.9102713988681	ZKSCAN3;SLC30A10
positive regulation of protein targeting to mitochondrion (GO:1903955)	2/31	0.016988263148311117	0.22215421040099154	0	0	10.774911756720066	43.9102713988681	USP36;HUWE1
protein acetylation (GO:0006473)	2/31	0.016988263148311117	0.22215421040099154	0	0	10.774911756720066	43.9102713988681	KAT6A;NAA15
endodermal cell differentiation (GO:0035987)	2/32	0.01804521473054062	0.2269689090886123	0	0	10.415223097112861	41.81581613690518	MMP2;CDC73
regulation of neuron death (GO:1901214)	3/86	0.018192270005093897	0.2269689090886123	0	0	5.676419965576592	22.74404394729898	CTSZ;AKT1S1;EIF4G1
cellular protein metabolic process (GO:0044267)	7/417	0.018600880992565055	0.2269689090886123	0	0	2.723450619752099	10.8517151832889	APP;IGFBP4;STC2;MMP2;HM13;LTBP1;EIF4G1
mitotic spindle organization (GO:0007052)	4/157	0.01888513732400464	0.2269689090886123	0	0	4.12402614379085	16.369827106007996	TPX2;FLNA;CKAP5;BUB1
regulation of sprouting angiogenesis (GO:1903670)	2/33	0.019129322442006467	0.2269689090886123	0	0	10.078740157480315	39.876867172448804	CREB3L1;GLUL
lytic vacuole organization (GO:0080171)	2/33	0.019129322442006467	0.2269689090886123	0	0	10.078740157480315	39.876867172448804	ZKSCAN3;LAMTOR1
positive regulation of telomere maintenance via telomerase (GO:0032212)	2/33	0.019129322442006467	0.2269689090886123	0	0	10.078740157480315	39.876867172448804	MAP2K7;CCT4
axonogenesis (GO:0007409)	5/240	0.019783267788243346	0.2269689090886123	0	0	3.3692518874399453	13.217301435551091	NOTCH2;APP;DRAXIN;NRP1;SEMA7A
regulation of cation channel activity (GO:2001257)	3/89	0.01990961856187109	0.2269689090886123	0	0	5.4775747508305646	21.453208093998043	ITGB1;APP;AHNAK
regulation of endothelial cell migration (GO:0010594)	3/89	0.01990961856187109	0.2269689090886123	0	0	5.4775747508305646	21.453208093998043	NRP1;EMC10;GLUL
protein ubiquitination (GO:0016567)	8/525	0.020594109432459054	0.2269689090886123	0	0	2.475054750067938	9.61001931088467	PCNP;CUL4A;PSMD2;USP22;RNF217;HUWE1;UBA1;CDC73
cellular response to amyloid-beta (GO:1904646)	2/35	0.02137745589593505	0.2269689090886123	0	0	9.466952994512049	36.40439500076556	APP;IGF1R
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	3/92	0.021713471718742487	0.2269689090886123	0	0	5.292134831460674	20.26793649240391	APP;NRP1;RAP2B
regulation of cell cycle G1/S phase transition (GO:1902806)	2/36	0.022540715955573287	0.2269689090886123	0	0	9.188050023158869	34.84505499062871	FAM83D;CDC73
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	2/36	0.022540715955573287	0.2269689090886123	0	0	9.188050023158869	34.84505499062871	NRP1;FLNA
transition metal ion transport (GO:0000041)	2/36	0.022540715955573287	0.2269689090886123	0	0	9.188050023158869	34.84505499062871	SLC11A2;SLC30A10
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	2/36	0.022540715955573287	0.2269689090886123	0	0	9.188050023158869	34.84505499062871	MAP2K7;CCT4
regulation of MAPK cascade (GO:0043408)	4/166	0.022638909024528957	0.2269689090886123	0	0	3.8931358024691356	14.747530172427929	GREM1;LAMTOR1;FAM83D;IGF1R
mRNA metabolic process (GO:0016071)	3/95	0.023603926334048078	0.2269689090886123	0	0	5.1187888198757765	19.17673462356886	CELF1;NONO;HNRNPA0
regulation of transport (GO:0051049)	2/37	0.02372960071441805	0.2269689090886123	0	0	8.925084364454444	33.38902652134104	NRP1;EPB41
lysosome localization (GO:0032418)	2/37	0.02372960071441805	0.2269689090886123	0	0	8.925084364454444	33.38902652134104	MYH9;LAMTOR1
protein insertion into ER membrane (GO:0045048)	2/37	0.02372960071441805	0.2269689090886123	0	0	8.925084364454444	33.38902652134104	APP;EMC10
cellular transition metal ion homeostasis (GO:0046916)	3/96	0.02425332336936103	0.2269689090886123	0	0	5.063492063492063	18.832147909850423	APP;SLC11A2;SLC30A10
protein maturation (GO:0051604)	3/97	0.024912339008540573	0.2269689090886123	0	0	5.009371833839919	18.49656476352048	GALNT2;NAA15;CIAO1
glycosaminoglycan biosynthetic process (GO:0006024)	3/97	0.024912339008540573	0.2269689090886123	0	0	5.009371833839919	18.49656476352048	CEMIP;B4GALT1;CHST3
negative regulation of innate immune response (GO:0045824)	2/38	0.0249437366979736	0.2269689090886123	0	0	8.676727909011374	32.02695257338681	STAT2;SERPING1
lysosome organization (GO:0007040)	2/38	0.0249437366979736	0.2269689090886123	0	0	8.676727909011374	32.02695257338681	ZKSCAN3;LAMTOR1
protein monoubiquitination (GO:0006513)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	HUWE1;CDC73
endothelial cell migration (GO:0043542)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	NRP1;MYH9
regulation of protein targeting to mitochondrion (GO:1903214)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	USP36;HUWE1
regulation of protein tyrosine kinase activity (GO:0061097)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	APP;RAP2B
response to peptide (GO:1901652)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	MMP2;STAT2
membrane protein proteolysis (GO:0033619)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	HM13;MYH9
protein acylation (GO:0043543)	2/39	0.026182754093621214	0.2269689090886123	0	0	8.441796126835497	30.750545177690395	KAT6A;GLUL
ubiquitin-dependent protein catabolic process (GO:0006511)	6/354	0.027363711112816266	0.2269689090886123	0	0	2.736613400616765	9.847806096560003	PCNP;CUL4A;PSMD2;RNF217;HUWE1;UBA1
regulation of cell death (GO:0010941)	3/102	0.02835149858173841	0.2269689090886123	0	0	4.755170755170755	16.943031893849575	CELF1;CTSZ;EIF4G1
regulation of protein catabolic process (GO:0042176)	3/102	0.02835149858173841	0.2269689090886123	0	0	4.755170755170755	16.943031893849575	HUWE1;FLNA;FAM83D
endosome organization (GO:0007032)	2/41	0.028733972208304915	0.2269689090886123	0	0	8.008075913587724	28.42606811462115	LAMTOR1;CORO1C
import into cell (GO:0098657)	2/41	0.028733972208304915	0.2269689090886123	0	0	8.008075913587724	28.42606811462115	SLC11A2;GLUL
regulation of transcription, DNA-templated (GO:0006355)	22/2244	0.02976402384821202	0.2269689090886123	0	0	1.6331081706301471	5.73948496057473	KLF11;NONO;ZNF490;USP22;STAT2;NR1D2;ETV3;CIAO1;NFKB2;RAI1;ZNF609;MNT;BASP1;CREB3L1;KAT6A;PLAGL1;TIMELESS;ZKSCAN3;ZNF217;NAA15;MAP2K7;PFDN5
negative regulation of cellular process (GO:0048523)	8/566	0.030411061552994383	0.2269689090886123	0	0	2.288337924701561	7.993047367986756	APP;KLF11;MNT;CELF1;ARHGDIA;MYH9;GTPBP4;CDC73
positive regulation of axonogenesis (GO:0050772)	2/43	0.03138036919726609	0.2269689090886123	0	0	7.616669867486077	26.36565698378082	SEMA7A;ARHGDIA
negative regulation of blood coagulation, intrinsic pathway (GO:2000267)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	SERPING1
negative regulation of cellular respiration (GO:1901856)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	TRAP1
apoptotic chromosome condensation (GO:0030263)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	TOP2A
axon choice point recognition (GO:0016198)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	APP
regulation of blood coagulation, intrinsic pathway (GO:2000266)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	SERPING1
cadmium ion transmembrane transport (GO:0070574)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	SLC11A2
cadmium ion transport (GO:0015691)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	SLC11A2
cell fate commitment involved in formation of primary germ layer (GO:0060795)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	CDC73
negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	NONO
cell-cell adhesion mediated by integrin (GO:0033631)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	ITGB1
negative regulation of plasminogen activation (GO:0010757)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	CTSZ
regulation of growth rate (GO:0040009)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	NOTCH2
regulation of heart growth (GO:0060420)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	BASP1
negative regulation of transcription by RNA polymerase I (GO:0016479)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	FLNA
regulation of hormone metabolic process (GO:0032350)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	STC2
neuroinflammatory response (GO:0150076)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	ITGB1
regulation of inward rectifier potassium channel activity (GO:1901979)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	ITGB1
determination of dorsal/ventral asymmetry (GO:0048262)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	GREM1
regulation of myoblast proliferation (GO:2000291)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	ZNF609
diaphragm development (GO:0060539)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	BASP1
disaccharide biosynthetic process (GO:0046351)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	B4GALT1
regulation of plasma membrane organization (GO:1903729)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	MYH9
regulation of protein kinase C activity (GO:1900019)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	CEMIP
positive regulation of axon extension involved in axon guidance (GO:0048842)	1/5	0.03183960137201664	0.2269689090886123	0	0	38.802734375	133.75474969906264	NRP1
