Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of cellular catabolic process (GO:0031330)	4/69	0.07537551239352688	0.34582096547219776	0	0	2.616459523009741	6.7642617052544995	TIMP2;DAB2IP;AKT1;FOXK2
regulation of cell-substrate adhesion (GO:0010810)	3/43	0.07670269587696256	0.34582096547219776	0	0	3.1859477124183004	8.180935230330897	NF1;SPOCK1;RHOA
cellular glucose homeostasis (GO:0001678)	3/43	0.07670269587696256	0.34582096547219776	0	0	3.1859477124183004	8.180935230330897	XBP1;FOXK2;NUCKS1
DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	3/43	0.07670269587696256	0.34582096547219776	0	0	3.1859477124183004	8.180935230330897	DDX11;RFWD3;NUCKS1
positive regulation of axonogenesis (GO:0050772)	3/43	0.07670269587696256	0.34582096547219776	0	0	3.1859477124183004	8.180935230330897	RHOA;DBN1;PLXNA3
positive regulation of neuron differentiation (GO:0045666)	3/43	0.07670269587696256	0.34582096547219776	0	0	3.1859477124183004	8.180935230330897	SIN3A;TCF3;RHOA
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	5/98	0.07677397139931082	0.34582096547219776	0	0	2.2875932331003974	5.8719993027394235	DYNC1LI2;CLTA;KIF22;KIFAP3;AP2M1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	ADSL;AMPD2
regulation of granulocyte chemotaxis (GO:0071622)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	MDK;MAPK1
cortical actin cytoskeleton organization (GO:0030866)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	STRIP1;RAB13
eye morphogenesis (GO:0048592)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	COL5A2;NF1
regulation of T cell migration (GO:2000404)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	LRCH1;RHOA
granulocyte differentiation (GO:0030851)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	CDKN1A;EP300
hepaticobiliary system development (GO:0061008)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	XBP1;NF1
negative regulation of dephosphorylation (GO:0035305)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	PPP1R8;INPP5K
positive regulation of lymphocyte differentiation (GO:0045621)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	XBP1;MDK
post-transcriptional gene silencing by RNA (GO:0035194)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	CNOT6;CNOT1
production of small RNA involved in gene silencing by RNA (GO:0070918)	2/20	0.0769590842660848	0.34582096547219776	0	0	4.714975845410628	12.091467722745595	PUM1;PUM2
positive regulation of cell differentiation (GO:0045597)	10/258	0.07746467985502477	0.3475341576160421	0	0	1.7208464173565514	4.4018101663853715	ACVR1;XBP1;MDK;SIN3A;AKT1;PA2G4;TCF3;RHOA;LOXL2;ZFP36L1
ribosome biogenesis (GO:0042254)	8/192	0.07798571500935672	0.349311015146077	0	0	1.8534763455276766	4.728643734090255	LSG1;HEATR1;RPL14;WDR75;RRP36;IMP4;RPF2;CUL4B
establishment of protein localization to membrane (GO:0090150)	4/70	0.07855934241310338	0.35131737927139833	0	0	2.5766838692602887	6.554828634272038	REEP1;GORASP2;COX18;SYNE3
positive regulation of macromolecule biosynthetic process (GO:0010557)	6/129	0.07890162839140488	0.3522844270830298	0	0	2.0769148480958495	5.274436190304628	EPM2AIP1;XBP1;ERBB2;AKT1;KAT7;GLI2
regulation of endothelial cell apoptotic process (GO:2000351)	3/44	0.08096720517981532	0.3597827320788296	0	0	3.108082257293161	7.812820809625997	PDPK1;SERPINE1;ICAM1
intracellular steroid hormone receptor signaling pathway (GO:0030518)	3/44	0.08096720517981532	0.3597827320788296	0	0	3.108082257293161	7.812820809625997	DDX17;DDX5;PMEPA1
mitotic spindle assembly (GO:0090307)	3/44	0.08096720517981532	0.3597827320788296	0	0	3.108082257293161	7.812820809625997	ZNF207;CLASP1;RHOA
cellular response to BMP stimulus (GO:0071773)	4/71	0.08180929034620742	0.36122743525695056	0	0	2.5380955484585805	6.353778212166547	ACVR1;DDX5;USP9X;RGMB
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	4/71	0.08180929034620742	0.36122743525695056	0	0	2.5380955484585805	6.353778212166547	ANKRD17;CDKN1A;PTEN;AKT1
regulation of TOR signaling (GO:0032006)	4/71	0.08180929034620742	0.36122743525695056	0	0	2.5380955484585805	6.353778212166547	DEPTOR;MAPKAPK5;RICTOR;FAM83D
nucleic acid metabolic process (GO:0090304)	4/71	0.08180929034620742	0.36122743525695056	0	0	2.5380955484585805	6.353778212166547	HNRNPM;HNRNPA2B1;POLR2E;KPNA2
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	5/100	0.08208862001225281	0.3618891055745214	0	0	2.2392030404238166	5.597908815104995	DYNC1LI2;CLTA;KIF22;KIFAP3;AP2M1
cellular response to hypoxia (GO:0071456)	6/131	0.08353343784288164	0.36257864824600855	0	0	2.043473684210526	5.07294032891155	PSMA1;LMNA;MDM2;EP300;P4HB;ZFP36L1
actin filament-based transport (GO:0099515)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	ACTN4;FNBP1L
purinergic nucleotide receptor signaling pathway (GO:0035590)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	ENTPD1;ENTPD5
regulation of cell-substrate junction assembly (GO:0090109)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	RHOA;CLASP1
regulation of ubiquitin protein ligase activity (GO:1904666)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	FZR1;PTEN
stress granule assembly (GO:0034063)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	G3BP1;PRRC2C
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	PTEN;INPP5K
negative regulation of protein localization to cell periphery (GO:1904376)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	TMBIM1;AP2M1
negative regulation of response to wounding (GO:1903035)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	MDK;SERPINE1
negative regulation of small GTPase mediated signal transduction (GO:0051058)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	SPRY4;DAB2IP
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	CNOT6;CNOT1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	2/21	0.08380171977349608	0.36257864824600855	0	0	4.466590389016019	11.074025365108044	XBP1;EP300
amino acid transmembrane transport (GO:0003333)	3/45	0.08533202963884377	0.3680602204329758	0	0	3.0339246809835045	7.4671118109339165	SLC38A7;SLC7A11;SLC7A1
positive regulation of response to biotic stimulus (GO:0002833)	3/45	0.08533202963884377	0.3680602204329758	0	0	3.0339246809835045	7.4671118109339165	ANKRD17;PUM1;PUM2
cytokine-mediated signaling pathway (GO:0019221)	20/621	0.085634375036363	0.36879518987154786	0	0	1.4257534576610627	3.5040293601163146	CDKN1A;POU2F1;IFNGR2;PRKCD;CUL1;HLA-B;FOS;ACTN4;YWHAZ;HSP90B1;ICAM1;UGCG;TXLNA;PSMA1;HNRNPA2B1;RAPGEF1;AKT1;CSK;P4HB;SQSTM1
heart development (GO:0007507)	7/164	0.08655733440998796	0.3721965379629482	0	0	1.8991670749632532	4.647163567758973	ACVR1;CDKN1A;SH3PXD2B;NF1;PTEN;MEF2D;GLI2
apoptotic process (GO:0006915)	9/231	0.08859411371018704	0.3803695050998046	0	0	1.7286558081260068	4.189725554030618	NOTCH2;TRAF7;PRKCD;MDM2;AKT1;EP300;NDUFS1;AHR;BBC3
regulation of fibroblast proliferation (GO:0048145)	3/46	0.089794801221908	0.3805770243097474	0	0	2.963216294269646	7.142027469819279	CDKN1A;DAB2IP;NF1
spliceosomal complex assembly (GO:0000245)	3/46	0.089794801221908	0.3805770243097474	0	0	2.963216294269646	7.142027469819279	SF3A1;SRSF1;LUC7L3
posttranscriptional regulation of gene expression (GO:0010608)	3/46	0.089794801221908	0.3805770243097474	0	0	2.963216294269646	7.142027469819279	MAPKAPK5;PUM1;PUM2
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	5/103	0.09041662017843777	0.3805770243097474	0	0	2.1703210824811325	5.2159916402371325	DYNC1LI2;CLTA;KIF22;KIFAP3;AP2M1
regulation of centrosome cycle (GO:0046605)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	PDCD6IP;CHMP1B
regulation of DNA recombination at telomere (GO:0072695)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	POLR2E;TERF2
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	XBP1;TMBIM6
cellular response to nerve growth factor stimulus (GO:1990090)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	RAPGEF1;AKT1
regulation of macrophage chemotaxis (GO:0010758)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	MDK;MAPK1
fatty-acyl-CoA metabolic process (GO:0035337)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	SCD;ACACA
negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	CDKN1A;PTEN
negative regulation of DNA recombination at telomere (GO:0048239)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	POLR2E;TERF2
negative regulation of interleukin-2 production (GO:0032703)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	EZR;HDAC7
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	EFNA1;EFNA3
positive regulation of DNA-templated transcription, initiation (GO:2000144)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	MED14;SUB1
positive regulation of peptidase activity (GO:0010952)	2/22	0.09082106447749606	0.3805770243097474	0	0	4.243043478260869	10.178484388937221	APH1A;VCP
regulation of stress fiber assembly (GO:0051492)	4/74	0.0919484390221817	0.38357595084626545	0	0	2.4289457267623207	5.796745297951252	INPP5K;WASF2;RHOA;CLASP1
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	4/74	0.0919484390221817	0.38357595084626545	0	0	2.4289457267623207	5.796745297951252	NR4A3;PRKCD;MAPK1;WASF2
mitotic nuclear division (GO:0140014)	4/74	0.0919484390221817	0.38357595084626545	0	0	2.4289457267623207	5.796745297951252	KIF18B;ZNF207;RHOA;CLASP1
regulation of cell migration (GO:0030334)	14/408	0.09257626896206095	0.3853464466482291	0	0	1.5184010152284264	3.6133729762703117	ACVR1;XBP1;SERPINE1;PTEN;ACTN4;RHOA;MDK;FGF19;LMNA;NF1;AKT1;HAS2;HRAS;PLXNA3
regulation of protein localization to nucleus (GO:1900180)	3/47	0.09435310344368326	0.3853464466482291	0	0	2.8957219251336896	6.835962934101817	SIN3A;AKT1;KAT7
epidermal growth factor receptor signaling pathway (GO:0007173)	3/47	0.09435310344368326	0.3853464466482291	0	0	2.8957219251336896	6.835962934101817	PDPK1;AKT1;IQGAP1
DNA-templated transcription, initiation (GO:0006352)	7/168	0.09531756352141772	0.3853464466482291	0	0	1.8516005733397038	4.35226341158325	NOTCH2;NOTCH3;CRCP;NR4A3;NR6A1;POLR2E;HDAC7
fibroblast growth factor receptor signaling pathway (GO:0008543)	4/75	0.09545527510914997	0.3853464466482291	0	0	2.3946122147733564	5.625177482562057	HNRNPM;FGF19;POLR2E;MAPK1
positive regulation of T cell activation (GO:0050870)	4/75	0.09545527510914997	0.3853464466482291	0	0	2.3946122147733564	5.625177482562057	XBP1;MDK;SLC7A1;CD276
positive regulation of cellular metabolic process (GO:0031325)	5/105	0.09620217588085635	0.3853464466482291	0	0	2.126695842450766	4.979240000963851	CCNB1;CDKN1A;AKT1;INHBA;ACACA
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	SUMO1;IFNGR2
regulation of mononuclear cell migration (GO:0071675)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	MDK;MAPK1
DNA methylation (GO:0006306)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	DNMT1;FOS
ERK1 and ERK2 cascade (GO:0070371)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	MAPK1;ZFP36L1
vesicle transport along microtubule (GO:0047496)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	KIF1C;KIFAP3
negative regulation of intracellular protein transport (GO:0090317)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	GDI1;INPP5K
negative regulation of smoothened signaling pathway (GO:0045879)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	VCP;TULP3
positive regulation of histone acetylation (GO:0035066)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	TADA2A;KAT7
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	2/23	0.09800534536907747	0.3853464466482291	0	0	4.040786749482401	9.385669768343112	MED14;SUB1
regulation of interleukin-2 production (GO:0032663)	3/48	0.09900447731981588	0.3853464466482291	0	0	2.8312273057371096	6.5474685337269936	EZR;SPTBN1;HDAC7
substrate adhesion-dependent cell spreading (GO:0034446)	3/48	0.09900447731981588	0.3853464466482291	0	0	2.8312273057371096	6.5474685337269936	EFNA1;LAMB2;RHOA
nucleus organization (GO:0006997)	3/48	0.09900447731981588	0.3853464466482291	0	0	2.8312273057371096	6.5474685337269936	PDCD6IP;PITPNB;CHMP1B
regulation of cell division (GO:0051302)	4/76	0.09902426203588635	0.3853464466482291	0	0	2.361232411450752	5.46009113160761	KIF18B;NCOA3;BIRC6;CALM3
regulation of RNA splicing (GO:0043484)	4/76	0.09902426203588635	0.3853464466482291	0	0	2.361232411450752	5.46009113160761	MBNL2;AHNAK;TMBIM6;PTBP2
chromosome organization (GO:0051276)	5/106	0.0991639201067241	0.3853464466482291	0	0	2.105531122039994	4.865842501008198	RFWD3;NUCKS1;ZBTB7A;PHF19;CUL4B
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	5/106	0.0991639201067241	0.3853464466482291	0	0	2.105531122039994	4.865842501008198	ENTPD5;PTEN;DAB2IP;PIP4K2A;MAPK1
peptidyl-lysine modification (GO:0018205)	5/106	0.0991639201067241	0.3853464466482291	0	0	2.105531122039994	4.865842501008198	UBE2I;SUMO1;EP300;METTL21A;LOXL2
nuclear-transcribed mRNA catabolic process (GO:0000956)	7/171	0.10219880467648174	0.3853464466482291	0	0	1.8174484052532833	4.1453004735520205	DDX5;CNOT6;CNOT1;RPL14;ETF1;PABPC1;ZFP36L1
positive regulation of type I interferon production (GO:0032481)	4/77	0.10265450672608971	0.3853464466482291	0	0	2.328767123287671	5.301173418548915	CRCP;G3BP1;POLR2E;EP300
regulation of cellular protein metabolic process (GO:0032268)	3/49	0.103746426884099	0.3853464466482291	0	0	2.7695368002273373	6.275231880955601	AKT1;MAPKAPK5;INHBA
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	5/108	0.10522331083131017	0.3853464466482291	0	0	2.064434577553058	4.648426266884526	ACVR1;SPART;PDPK1;PMEPA1;ZBTB7A
post-translational protein modification (GO:0043687)	12/345	0.1053176821052135	0.3853464466482291	0	0	1.5379379379379379	3.4615506515987753	RAB2A;PSMA1;FEM1A;LAMB2;RAB13;FN3KRP;CUL1;P4HB;HSP90B1;ASB16;ASB1;CUL4B
axon extension (GO:0048675)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	USP9X;SLIT1
canonical glycolysis (GO:0061621)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	PKM;FOXK2
cellular response to catecholamine stimulus (GO:0071870)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	NR4A3;MAPK1
dorsal/ventral pattern formation (GO:0009953)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	ACVR1;GLI2
extracellular matrix assembly (GO:0085029)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	LAMB2;HAS2
glucose catabolic process to pyruvate (GO:0061718)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	PKM;FOXK2
response to gamma radiation (GO:0010332)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	MDM2;HRAS
positive regulation of phospholipase activity (GO:0010518)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	PDPK1;HRAS
positive regulation of protein targeting to membrane (GO:0090314)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	ERBB2;HRAS
positive regulation of viral life cycle (GO:1903902)	2/24	0.10534323693510583	0.3853464466482291	0	0	3.8569169960474308	8.680112563609264	P4HB;KPNA2
transcription initiation from RNA polymerase II promoter (GO:0006367)	6/140	0.10618557003079318	0.3853464466482291	0	0	1.9053417124901806	4.272856552609485	NOTCH2;NOTCH3;NR4A3;NR6A1;POLR2E;HDAC7
lipid transport (GO:0006869)	5/109	0.1083200889922874	0.3853464466482291	0	0	2.044479043931998	4.5441912950358665	UGCG;PITPNB;PLEKHA3;TRIAP1;CLN8
actin polymerization or depolymerization (GO:0008154)	3/50	0.10857642445603939	0.3853464466482291	0	0	2.710471422611598	6.018062358838337	DIAPH1;WDR1;FLII
amino acid transport (GO:0006865)	3/50	0.10857642445603939	0.3853464466482291	0	0	2.710471422611598	6.018062358838337	SLC38A7;SLC7A11;SLC7A1
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	3/50	0.10857642445603939	0.3853464466482291	0	0	2.710471422611598	6.018062358838337	PTEN;DAB2IP;EZR
regulation of cellular response to heat (GO:1900034)	4/79	0.11009505071255546	0.3853464466482291	0	0	2.2664337700145563	5.000684829106427	YWHAE;DNAJB1;EP300;MAPK1
adenosine 5'-(hexahydrogen pentaphosphate) catabolic process (GO:1901911)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
adenosine 5'-(hexahydrogen pentaphosphate) metabolic process (GO:1901910)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
AMP biosynthetic process (GO:0006167)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ADSL
receptor transactivation (GO:0035624)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NCOA3
receptor-mediated virion attachment to host cell (GO:0046813)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ICAM1
regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	CLASP1
BMP signaling pathway involved in heart development (GO:0061312)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ACVR1
cardiac cell fate commitment (GO:0060911)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ACVR1
regulation of circadian sleep/wake cycle (GO:0042749)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ADRB1
caveolin-mediated endocytosis (GO:0072584)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	MAPK1
cellular response to antibiotic (GO:0071236)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	MDM2
cellular response to nutrient (GO:0031670)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	XBP1
regulation of growth rate (GO:0040009)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NOTCH2
cellular response to salt stress (GO:0071472)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ZFP36L1
regulation of histone H2B ubiquitination (GO:2001166)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	RNF40
cellular response to vitamin D (GO:0071305)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	CYP24A1
regulation of inflammatory response to wounding (GO:0106014)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	MDK
cerebral cortex neuron differentiation (GO:0021895)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	SIN3A
regulation of miRNA metabolic process (GO:2000628)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	HRAS
diadenosine hexaphosphate catabolic process (GO:1901909)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
diadenosine hexaphosphate metabolic process (GO:1901908)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
diadenosine pentaphosphate catabolic process (GO:1901907)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
diadenosine pentaphosphate metabolic process (GO:1901906)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
diphosphoinositol polyphosphate metabolic process (GO:0071543)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NUDT3
regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	PTPN12
endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000480)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ABT1
endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000472)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ABT1
endothelial cell apoptotic process (GO:0072577)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	DAB2IP
establishment of monopolar cell polarity (GO:0061162)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	GBF1
regulation of sequestering of zinc ion (GO:0061088)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	AP3D1
ethanolamine-containing compound metabolic process (GO:0042439)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	GDE1
regulation of sodium:proton antiporter activity (GO:0032415)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ACTN4
fatty acid derivative catabolic process (GO:1901569)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	OXCT1
fatty acid omega-oxidation (GO:0010430)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	CYP24A1
glucosylceramide metabolic process (GO:0006678)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	UGCG
glutathione transport (GO:0034635)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	MGST1
response to fructose (GO:0009750)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	XBP1
hemoglobin metabolic process (GO:0020027)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	INHBA
response to mitochondrial depolarisation (GO:0098780)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	SQSTM1
response to salt stress (GO:0009651)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ZFP36L1
ribose phosphate metabolic process (GO:0019693)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	G6PD
ribosome localization (GO:0033750)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	LSG1
Roundabout signaling pathway (GO:0035385)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	RHOA
rRNA 5'-end processing (GO:0000967)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ABT1
Schwann cell differentiation (GO:0014037)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NF1
L-arginine import across plasma membrane (GO:0097638)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	SLC7A1
long-chain fatty acid catabolic process (GO:0042758)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	ACADL
stress granule disassembly (GO:0035617)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	VCP
succinyl-CoA metabolic process (GO:0006104)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	SUCLG2
mannose trimming involved in glycoprotein ERAD pathway (GO:1904382)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	EDEM1
transcription initiation from RNA polymerase III promoter (GO:0006384)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	CRCP
ubiquitin-dependent glycoprotein ERAD pathway (GO:0097466)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	EDEM1
ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway (GO:0090611)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	PDCD6IP
vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	DAB2IP
N-acylethanolamine metabolic process (GO:0070291)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	GDE1
negative regulation of B cell differentiation (GO:0045578)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	INHBA
negative regulation of calcium ion transport into cytosol (GO:0010523)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	TMBIM6
negative regulation of gonadotropin secretion (GO:0032277)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	INHBA
negative regulation of hydrogen peroxide-induced neuron death (GO:1903208)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	NR4A3
negative regulation of macrophage differentiation (GO:0045650)	1/5	0.11029594179555753	0.3853464466482291	0	0	10.593275488069414	23.353809566448113	INHBA
