DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDH1395	Homo sapiens	eCLIP	OBI1	HEK293T	RNF219 eCLIP rep1, run1-2	GEO	GSE86035	GSM2291989	hg38_OBI1_eCLIP_SRR4063781.bed	SRR4063781	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1396	Homo sapiens	eCLIP	OBI1	HEK293T	RNF219 eCLIP rep1, run1-2	GEO	GSE86035	GSM2291989	hg38_OBI1_eCLIP_SRR4063782.bed	SRR4063782	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1397	Homo sapiens	eCLIP	VIM	HEK293T	VIM eCLIP rep1, run1-2	GEO	GSE86035	GSM2291990	hg38_VIM_eCLIP_SRR4063784.bed	SRR4063784	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1398	Homo sapiens	eCLIP	VIM	HEK293T	VIM eCLIP rep1, run1-2	GEO	GSE86035	GSM2291990	hg38_VIM_eCLIP_SRR4063783.bed	SRR4063783	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1399	Homo sapiens	eCLIP	VIM	HEK293T	VIM eCLIP rep2, run1-2	GEO	GSE86035	GSM2291991	hg38_VIM_eCLIP_SRR4063786.bed	SRR4063786	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1400	Homo sapiens	eCLIP	VIM	HEK293T	VIM eCLIP rep2, run1-2	GEO	GSE86035	GSM2291991	hg38_VIM_eCLIP_SRR4063785.bed	SRR4063785	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1403	Homo sapiens	eCLIP	ZNF184	HEK293T	ZNF184 eCLIP rep2, run1-2	GEO	GSE86035	GSM2291995	hg38_ZNF184_eCLIP_SRR4063791.bed	SRR4063791	hg38	NA	Brannan KW, et al., Mol Cell 2016	Brannan KW, Jin W, Huelga SC, Banks CA et al. SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes. Mol Cell 2016 Oct 20;64(2):282-293.	27720645	SONAR Discovers RNA-Binding Proteins from Analysis of Large-Scale Protein-Protein Interactomes.	none
SBDH1405	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep1	GEO	GSE86040	GSM2292508	hg38_HNRNPA2B1_eCLIP_SRR4175307.bed	SRR4175307	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1406	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep1	GEO	GSE86040	GSM2292508	hg38_HNRNPA2B1_eCLIP_SRR4175306.bed	SRR4175306	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1407	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep2	GEO	GSE86040	GSM2292510	hg38_HNRNPA2B1_eCLIP_SRR4175309.bed	SRR4175309	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1408	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep2	GEO	GSE86040	GSM2292510	hg38_HNRNPA2B1_eCLIP_SRR4175310.bed	SRR4175310	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1409	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep3	GEO	GSE86040	GSM2292512	hg38_HNRNPA2B1_eCLIP_SRR4175312.bed	SRR4175312	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1410	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep3	GEO	GSE86040	GSM2292512	hg38_HNRNPA2B1_eCLIP_SRR4175313.bed	SRR4175313	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1411	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep4	GEO	GSE86040	GSM2292514	hg38_HNRNPA2B1_eCLIP_SRR4175316.bed	SRR4175316	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1412	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep4	GEO	GSE86040	GSM2292514	hg38_HNRNPA2B1_eCLIP_SRR4175315.bed	SRR4175315	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1413	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep5	GEO	GSE86040	GSM2292516	hg38_HNRNPA2B1_eCLIP_SRR4175318.bed	SRR4175318	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1414	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep5	GEO	GSE86040	GSM2292516	hg38_HNRNPA2B1_eCLIP_SRR4175319.bed	SRR4175319	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1415	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep6	GEO	GSE86040	GSM2292518	hg38_HNRNPA2B1_eCLIP_SRR4175322.bed	SRR4175322	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1416	Homo sapiens	eCLIP	HNRNPA2B1	CTRL.JCV	iPSC-MNs, 28 days, rep6	GEO	GSE86040	GSM2292518	hg38_HNRNPA2B1_eCLIP_SRR4175321.bed	SRR4175321	hg38	NA	Martinez FJ, et al., Neuron 2016	Martinez FJ, Pratt GA, Van Nostrand EL, Batra R et al. Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System. Neuron 2016 Nov 23;92(4):780-795.	27773581	Protein-RNA Networks Regulated by Normal and ALS-Associated Mutant HNRNPA2B1 in the Nervous System.	none
SBDH1417	Homo sapiens	HITS-CLIP	UPF1	HeLa	flag tagged-UPF1, rep1, run1	GEO	GSE86148	GSM2298848	hg38_UPF1_HITS-CLIP_SRR4098816.bed	SRR4098816	hg38	NA	Colombo M, et al., RNA 2017	Colombo M, Karousis ED, Bourquin J, Bruggmann R et al. Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways. RNA 2017 Feb;23(2):189-201.	27864472	Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways.	none
SBDH1418	Homo sapiens	HITS-CLIP	UPF1	HeLa	flag tagged-UPF1, rep1, run2	GEO	GSE86148	GSM2298848	hg38_UPF1_HITS-CLIP_SRR4098817.bed	SRR4098817	hg38	NA	Colombo M, et al., RNA 2017	Colombo M, Karousis ED, Bourquin J, Bruggmann R et al. Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways. RNA 2017 Feb;23(2):189-201.	27864472	Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways.	none
SBDH1419	Homo sapiens	HITS-CLIP	UPF1	HeLa	flag tagged-UPF1, rep2, run2	GEO	GSE86148	GSM2298849	hg38_UPF1_HITS-CLIP_SRR4098819.bed	SRR4098819	hg38	NA	Colombo M, et al., RNA 2017	Colombo M, Karousis ED, Bourquin J, Bruggmann R et al. Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways. RNA 2017 Feb;23(2):189-201.	27864472	Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways.	none
SBDH1420	Homo sapiens	HITS-CLIP	UPF1	HeLa	flag tagged-UPF1, rep2, run1	GEO	GSE86148	GSM2298849	hg38_UPF1_HITS-CLIP_SRR4098818.bed	SRR4098818	hg38	NA	Colombo M, et al., RNA 2017	Colombo M, Karousis ED, Bourquin J, Bruggmann R et al. Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways. RNA 2017 Feb;23(2):189-201.	27864472	Transcriptome-wide identification of NMD-targeted human mRNAs reveals extensive redundancy between SMG6- and SMG7-mediated degradation pathways.	none
SBDH1421	Homo sapiens	PAR-CLIP	YTHDF3	HeLa	N terminal Flag-HA tagged, rep1	GEO	GSE86214	GSM2424844	hg38_YTHDF3_PAR-CLIP_SRR5099264.bed	SRR5099264	hg38	NA	Shi H, et al., Cell Res 2017	Shi H, Wang X, Lu Z, Zhao BS et al. YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA. Cell Res 2017 Mar;27(3):315-328. 	28106072	YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA.	TC
SBDH1422	Homo sapiens	PAR-CLIP	YTHDF3	HeLa	N terminal Flag-HA tagged, rep2	GEO	GSE86214	GSM2424845	hg38_YTHDF3_PAR-CLIP_SRR5099265.bed	SRR5099265	hg38	NA	Shi H, et al., Cell Res 2017	Shi H, Wang X, Lu Z, Zhao BS et al. YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA. Cell Res 2017 Mar;27(3):315-328. 	28106072	YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA.	TC
SBDH1423	Homo sapiens	PAR-CLIP	YTHDF3	HeLa	N terminal Flag-HA tagged, rep3	GEO	GSE86214	GSM2424846	hg38_YTHDF3_PAR-CLIP_SRR5099266.bed	SRR5099266	hg38	NA	Shi H, et al., Cell Res 2017	Shi H, Wang X, Lu Z, Zhao BS et al. YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA. Cell Res 2017 Mar;27(3):315-328. 	28106072	YTHDF3 facilitates translation and decay of N<sup>6</sup>-methyladenosine-modified RNA.	TC
SBDH1424	Homo sapiens	eCLIP	HNRNPC	HEK293T	HNRNPC wt-eCLIP, run1-2	GEO	GSE88722	GSM2344708	hg38_HNRNPC_eCLIP_SRR4422755.bed	SRR4422755	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1425	Homo sapiens	eCLIP	HNRNPC	HEK293T	HNRNPC wt-eCLIP, run1-2	GEO	GSE88722	GSM2344708	hg38_HNRNPC_eCLIP_SRR4422754.bed	SRR4422754	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1427	Homo sapiens	eCLIP	HNRNPC	HEK293T	HNRNPC V5-eCLIP isoform 2, run1-2	GEO	GSE88722	GSM2344712	hg38_HNRNPC_eCLIP_SRR4422760.bed	SRR4422760	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1428	Homo sapiens	eCLIP	FMR1	HEK293T	FMR1 wt-eCLIP, run1-2	GEO	GSE88722	GSM2344714	hg38_FMR1_eCLIP_SRR4422763.bed	SRR4422763	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1430	Homo sapiens	eCLIP	FMR1	HEK293T	FMR1 FLAG-eCLIP, run1-2	GEO	GSE88722	GSM2344716	hg38_FMR1_eCLIP_SRR4422767.bed	SRR4422767	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1431	Homo sapiens	eCLIP	RBFOX2	HEK293T	RBFOX2 wt-eCLIP, run1-2	GEO	GSE88722	GSM2344718	hg38_RBFOX2_eCLIP_SRR4422770.bed	SRR4422770	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1432	Homo sapiens	eCLIP	RBFOX2	HEK293T	RBFOX2 V5-eCLIP, run1-2	GEO	GSE88722	GSM2344720	hg38_RBFOX2_eCLIP_SRR4422773.bed	SRR4422773	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1433	Homo sapiens	eCLIP	RBFOX2	HEK293T	RBFOX2 V5-eCLIP, run1-2	GEO	GSE88722	GSM2344720	hg38_RBFOX2_eCLIP_SRR4422772.bed	SRR4422772	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1434	Homo sapiens	eCLIP	LIN28B	HEK293T	LIN28 wt-eCLIP, run1-2	GEO	GSE88722	GSM2344722	hg38_LIN28B_eCLIP_SRR4422776.bed	SRR4422776	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1435	Homo sapiens	eCLIP	LIN28B	HEK293T	LIN28 wt-eCLIP, run1-2	GEO	GSE88722	GSM2344722	hg38_LIN28B_eCLIP_SRR4422775.bed	SRR4422775	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1436	Homo sapiens	eCLIP	LIN28B	HEK293T	LIN28 V5-eCLIP, run1-2	GEO	GSE88722	GSM2344724	hg38_LIN28B_eCLIP_SRR4422780.bed	SRR4422780	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1437	Homo sapiens	eCLIP	LIN28B	HEK293T	LIN28 V5-eCLIP, run1-2	GEO	GSE88722	GSM2344724	hg38_LIN28B_eCLIP_SRR4422779.bed	SRR4422779	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1438	Homo sapiens	eCLIP	DGCR8	HEK293T	DGCR8 wt-eCLIP, run1-2	GEO	GSE88722	GSM2344726	hg38_DGCR8_eCLIP_SRR4422783.bed	SRR4422783	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1439	Homo sapiens	eCLIP	DGCR8	HEK293T	DGCR8 FLAG-eCLIP, run1-2	GEO	GSE88722	GSM2344728	hg38_DGCR8_eCLIP_SRR4422787.bed	SRR4422787	hg38	NA	Van Nostrand EL, et al.,  Methods. 2017	Van Nostrand EL, Gelboin-Burkhart C, Wang R, Pratt GA et al. CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins. Methods 2017 Apr 15;118-119:50-59.	28003131	CRISPR/Cas9-mediated integration enables TAG-eCLIP of endogenously tagged RNA binding proteins	none
SBDH1440	Homo sapiens	PAR-CLIP	DDX54	MCF7	WT, control, rep1	GEO	GSE89366	GSM2367478	hg38_DDX54_PAR-CLIP_SRR4734792.bed	SRR4734792	hg38	NA	Milek M, et al., Genome Res 2017	Milek M, Imami K, Mukherjee N, Bortoli F et al. DDX54 regulates transcriptome dynamics during DNA damage response. Genome Res 2017 Aug;27(8):1344-1359.	28596291	DDX54 regulates transcriptome dynamics during DNA damage response.	TC
SBDH1441	Homo sapiens	PAR-CLIP	DDX54	MCF7	WT, control, rep2	GEO	GSE89366	GSM2367479	hg38_DDX54_PAR-CLIP_SRR4734793.bed	SRR4734793	hg38	NA	Milek M, et al., Genome Res 2017	Milek M, Imami K, Mukherjee N, Bortoli F et al. DDX54 regulates transcriptome dynamics during DNA damage response. Genome Res 2017 Aug;27(8):1344-1359.	28596291	DDX54 regulates transcriptome dynamics during DNA damage response.	TC
SBDH1442	Homo sapiens	PAR-CLIP	DDX54	MCF7	WT, exposed to 10 Gy irradition, rep1	GEO	GSE89366	GSM2367480	hg38_DDX54_PAR-CLIP_SRR4734794.bed	SRR4734794	hg38	NA	Milek M, et al., Genome Res 2017	Milek M, Imami K, Mukherjee N, Bortoli F et al. DDX54 regulates transcriptome dynamics during DNA damage response. Genome Res 2017 Aug;27(8):1344-1359.	28596291	DDX54 regulates transcriptome dynamics during DNA damage response.	TC
SBDH1443	Homo sapiens	PAR-CLIP	DDX54	MCF7	WT, exposed to 10 Gy irradition, rep2	GEO	GSE89366	GSM2367481	hg38_DDX54_PAR-CLIP_SRR4734795.bed	SRR4734795	hg38	NA	Milek M, et al., Genome Res 2017	Milek M, Imami K, Mukherjee N, Bortoli F et al. DDX54 regulates transcriptome dynamics during DNA damage response. Genome Res 2017 Aug;27(8):1344-1359.	28596291	DDX54 regulates transcriptome dynamics during DNA damage response.	TC
SBDH1444	Homo sapiens	PAR-CLIP	DDX54	MCF7	WT, exposed to actinomycin D	GEO	GSE89366	GSM2367484	hg38_DDX54_PAR-CLIP_SRR4734798.bed	SRR4734798	hg38	NA	Milek M, et al., Genome Res 2017	Milek M, Imami K, Mukherjee N, Bortoli F et al. DDX54 regulates transcriptome dynamics during DNA damage response. Genome Res 2017 Aug;27(8):1344-1359.	28596291	DDX54 regulates transcriptome dynamics during DNA damage response.	TC
SBDH1445	Homo sapiens	irCLIP	DDX21	HeLa	female, DMSO, rep1	GEO	GSE89420	GSM2741615	hg38_DDX21_irCLIP_SRR5930648.bed	SRR5930648	hg38	NA	Calo E, et al., Nature 2018	Calo E, Gu B, Bowen ME, Aryan F et al. Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders. Nature 2018 Feb 1;554(7690):112-117.	29364875	Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders.	none
SBDH1446	Homo sapiens	irCLIP	DDX21	HeLa	female, DMSO, rep2	GEO	GSE89420	GSM2741616	hg38_DDX21_irCLIP_SRR5930649.bed	SRR5930649	hg38	NA	Calo E, et al., Nature 2018	Calo E, Gu B, Bowen ME, Aryan F et al. Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders. Nature 2018 Feb 1;554(7690):112-117.	29364875	Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders.	none
SBDH1447	Homo sapiens	irCLIP	DDX21	HeLa	female, ActD, rep1	GEO	GSE89420	GSM2741617	hg38_DDX21_irCLIP_SRR5930650.bed	SRR5930650	hg38	NA	Calo E, et al., Nature 2018	Calo E, Gu B, Bowen ME, Aryan F et al. Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders. Nature 2018 Feb 1;554(7690):112-117.	29364875	Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders.	none
SBDH1448	Homo sapiens	irCLIP	DDX21	HeLa	female, ActD, rep2	GEO	GSE89420	GSM2741618	hg38_DDX21_irCLIP_SRR5930651.bed	SRR5930651	hg38	NA	Calo E, et al., Nature 2018	Calo E, Gu B, Bowen ME, Aryan F et al. Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders. Nature 2018 Feb 1;554(7690):112-117.	29364875	Tissue-selective effects of nucleolar stress and rDNA damage in developmental disorders.	none
SBDH1449	Homo sapiens	eCLIP	AGO2	HCT116	Human colorectal carcinoma, FH-AGO2_WT, rep2	GEO	GSE89943	GSM2393883	hg38_AGO2_eCLIP_SRR5027863.bed	SRR5027863	hg38	NA	Golden RJ, et al., Nature 2017	Golden RJ, Chen B, Li T, Braun J et al. An Argonaute phosphorylation cycle promotes microRNA-mediated silencing. Nature 2017 Feb 9;542(7640):197-202.	28114302	An Argonaute phosphorylation cycle promotes microRNA-mediated silencing.	none
