miRNA ID,Accession,SYMBOL,TargetID,Experiment,Literature,Tissue
hsa-mir-590-3p,MIMAT0004801,PSMB6,5694,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PSMB6,5694,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RCN3,57333,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNF614,80110,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PEX14,5195,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MAP3K6,9064,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,GPN2,54707,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,WDTC1,23038,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,HSPG2,3339,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SERBP1,26135,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,BCL10,8915,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PRKACB,5567,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PRKACB,5567,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PIGK,10026,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TINAGL1,64129,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KIF2C,11004,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,PTPRF,5792,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MTF2,22823,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CTTNBP2NL,55917,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,STRIP1,85369,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,STRIP1,85369,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PSMA5,5686,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CELSR2,1952,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATP1B1,481,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,POGK,57645,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,DCAF6,55827,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TMCO1,54499,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,POU2F1,5451,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FCGR2A,2212,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,USP21,27005,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,PRCC,5546,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PRCC,5546,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PRCC,5546,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ISG20L2,81875,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HDGF,3068,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HDGF,3068,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ABL2,27,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ABL2,27,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RGS16,6004,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TOR1AIP1,26092,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SF3B4,10262,Chimeric fragments,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MCL1,4170,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MCL1,4170,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MCL1,4170,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CERS2,29956,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,CERS2,29956,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DTL,51514,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SMYD2,56950,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,RAB13,5872,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SNAPIN,23557,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC27A3,11000,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC27A3,11000,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HAX1,10456,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,EFNA3,1944,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GATAD2B,57459,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GATAD2B,57459,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,GATAD2B,57459,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,GATAD2B,57459,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ILF2,3608,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,ILF2,3608,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RIT1,6016,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RIT1,6016,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,INTS3,65123,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,INTS3,65123,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GALNT2,2590,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GALNT2,2590,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SRP9,6726,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SDE2,163859,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DEGS1,8560,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FBXO28,23219,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CNIH4,29097,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ITPKB,3707,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CDC42BPA,8476,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PARP1,142,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PYCR2,29920,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LBR,3930,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,SOX13,9580,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PDIA6,10130,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,HNRNPLL,92906,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HNRNPLL,92906,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,EML4,27436,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,EML4,27436,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CALM2,805,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF514,84874,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MRPS5,64969,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TPRKB,51002,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TEX261,113419,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DUSP11,8446,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TMEM177,80775,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SLC20A1,6574,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC20A1,6574,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SLC20A1,6574,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC20A1,6574,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,UBXN4,23190,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PKP4,8502,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DLX1,1745,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,UBR3,130507,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,GULP1,51454,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GULP1,51454,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HSPD1,3329,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HSPD1,3329,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RHBDD1,84236,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FANCD2,2177,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,VGLL4,9686,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,VGLL4,9686,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CTDSP1,58190,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RBMS3,27303,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CSRNP1,64651,Microarrays,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC25A38,54977,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CTDSPL,10217,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ARL6IP5,10550,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,NFKBIZ,64332,Microarrays,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,COL8A1,1295,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,NXPE3,91775,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PHLDB2,90102,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ABHD10,55347,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EIF2A,83939,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,NCEH1,57552,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLIT2,9353,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLIT2,9353,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FIP1L1,81608,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FIP1L1,81608,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,LYAR,55646,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,KLHL8,57563,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TIFA,92610,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,MYO10,4651,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MYO10,4651,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,OSMR,9180,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PLK2,10769,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RASA1,5921,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RASA1,5921,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PAM,5066,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC30A5,64924,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TNFAIP8,25816,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FEM1C,56929,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,YIPF5,81555,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LECT2,3950,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DDX46,9879,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,TNIP1,10318,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,G3BP1,10146,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,G3BP1,10146,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,G3BP1,10146,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RMND5B,64777,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,BOD1,91272,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,CDKAL1,54901,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,ZMAT2,153527,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,HIGD2A,192286,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,RNF44,22838,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,ABT1,29777,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RPL7L1,285855,Chimeric fragments,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MMS22L,253714,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PNRC1,10957,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PNRC1,10957,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PNRC1,10957,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,PM20D2,135293,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,SHPRH,257218,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TMEM181,57583,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM181,57583,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ZMYM4,9202,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RBAK,57786,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,EGFR,1956,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,IGFBP3,3486,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PURB,5814,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PURB,5814,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CCT6A,908,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNF92,168374,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TMEM168,64418,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GIGYF1,64599,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MEPCE,56257,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MEPCE,56257,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ZC3HAV1L,92092,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,NCAPG2,54892,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SHROOM2,357,Microarrays,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KDM6A,7403,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MSN,4478,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MSN,4478,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNF41,7592,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZMYM3,9203,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TAF1,6872,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,NONO,4841,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,NONO,4841,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,OGT,8473,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNF711,7552,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,ZNF711,7552,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNF711,7552,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,ZNF711,7552,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FRMPD3,84443,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ATP6V1B2,526,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CHMP7,91782,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CHMP7,91782,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DOCK5,80005,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ERLIN2,11160,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ERLIN2,11160,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,TACC1,6867,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TACC1,6867,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TACC1,6867,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GOLGA7,51125,"PAR-CLIP, HITS-CLIP, Chimeric fragments",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LACTB2,51110,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RPL7,6129,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MTDH,92140,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MTDH,92140,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MAL2,114569,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EIF3H,8667,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,VLDLR,7436,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,NFIB,4781,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HAUS6,54801,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CDKN2A,1029,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,UGCG,7357,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,UGCG,7357,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,UGCG,7357,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SNX30,401548,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GSN,2934,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MED22,6837,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MED22,6837,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,REXO4,57109,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,REXO4,57109,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CIZ1,25792,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SLC25A25,114789,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SLC25A25,114789,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GPR107,57720,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SEC16A,9919,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,POLR3A,11128,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,POLR3A,11128,"Microarrays, PAR-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,EIF4EBP2,1979,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,EIF4EBP2,1979,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EIF4EBP2,1979,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TCF7L2,6934,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TCF7L2,6934,Chimeric fragments,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MKI67,4288,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MKI67,4288,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PPRC1,23082,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PPRC1,23082,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,ITPRIP,85450,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ADAM12,8038,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,LIN7C,55327,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SSRP1,6749,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CELF1,10658,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,CELF1,10658,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SESN3,143686,"HITS-CLIP, RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,SESN3,143686,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SERPINH1,871,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PAK1,5058,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ATM,472,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,AASDHPPT,60496,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,LAMTOR1,55004,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HYOU1,10525,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HYOU1,10525,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,HYOU1,10525,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,HYOU1,10525,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MTA2,9219,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,TMEM138,51524,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,TMEM138,51524,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,FADS1,3992,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FEZ1,9638,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TMEM25,84866,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TAGLN,6876,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SOGA1,140710,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SOGA1,140710,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,LSM14B,149986,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,YTHDF1,54915,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MRPL49,740,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CDC42EP2,10435,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FAU,2197,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HMGA2,8091,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ITGB1,3688,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ITGB1,3688,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ARID5B,84159,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARID5B,84159,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LATS2,26524,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LATS2,26524,PAR-CLIP,tarbase,Unspecified
