Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
fatty acid catabolic process (GO:0009062)	1/70	0.18711267699370324	0.25291226669706646	0	0	4.9655172413793105	8.322426833312653	ABHD2
snRNA transcription by RNA polymerase II (GO:0042795)	1/70	0.18711267699370324	0.25291226669706646	0	0	4.9655172413793105	8.322426833312653	PHAX
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.18711267699370324	0.25291226669706646	0	0	4.9655172413793105	8.322426833312653	RDX
regulation of cell population proliferation (GO:0042127)	4/764	0.18812296091906774	0.25291226669706646	0	0	1.8355023923444975	3.066499476933058	ACER2;CNOT6;NACC1;AVPR1A
fatty acid biosynthetic process (GO:0006633)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	ABHD2
positive regulation of cellular protein localization (GO:1903829)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	TMEM35A
gland development (GO:0048732)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	NKX2-1
cellular response to BMP stimulus (GO:0071773)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	SMAD7
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	RDX
snRNA transcription (GO:0009301)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	PHAX
regulation of glycolytic process (GO:0006110)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	NUP155
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/71	0.18951911368683572	0.25291226669706646	0	0	4.894334975369458	8.140577999805998	UQCRB
positive regulation of nucleic acid-templated transcription (GO:1903508)	3/511	0.191198193711232	0.2543418804341488	0	0	2.0493180539932507	3.3904834453552577	ATF7IP;NKX2-1;HMGA2
cell junction organization (GO:0034330)	1/72	0.19191854685501045	0.2543418804341488	0	0	4.825157843613405	7.964811969835143	MARVELD2
negative regulation of supramolecular fiber organization (GO:1902904)	1/72	0.19191854685501045	0.2543418804341488	0	0	4.825157843613405	7.964811969835143	TAOK1
cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	0.19191854685501045	0.2543418804341488	0	0	4.825157843613405	7.964811969835143	CEP55
negative regulation of cell adhesion (GO:0007162)	1/73	0.19431099654355077	0.2553039851669981	0	0	4.757902298850575	7.794849109690837	ACER2
regulation of actin filament-based process (GO:0032970)	1/73	0.19431099654355077	0.2553039851669981	0	0	4.757902298850575	7.794849109690837	TAOK1
positive regulation of JNK cascade (GO:0046330)	1/73	0.19431099654355077	0.2553039851669981	0	0	4.757902298850575	7.794849109690837	TAOK1
regulation of hydrolase activity (GO:0051336)	1/73	0.19431099654355077	0.2553039851669981	0	0	4.757902298850575	7.794849109690837	RDX
endoplasmic reticulum organization (GO:0007029)	1/73	0.19431099654355077	0.2553039851669981	0	0	4.757902298850575	7.794849109690837	RAB10
proteolysis involved in cellular protein catabolic process (GO:0051603)	1/74	0.1966964826946481	0.25711519751552975	0	0	4.69248937175248	7.630426162714218	PMAIP1
cellular response to amino acid starvation (GO:0034198)	1/74	0.1966964826946481	0.25711519751552975	0	0	4.69248937175248	7.630426162714218	MAPK1
sphingolipid biosynthetic process (GO:0030148)	1/74	0.1966964826946481	0.25711519751552975	0	0	4.69248937175248	7.630426162714218	ACER2
response to amino acid starvation (GO:1990928)	1/75	0.1990750252869324	0.25972547914489297	0	0	4.628844361602982	7.4712950836422065	MAPK1
actomyosin structure organization (GO:0031032)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	CSRP2
establishment of protein localization to organelle (GO:0072594)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	NUP155
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	RAB10
RNA transport (GO:0050658)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	NUP155
cellular response to hormone stimulus (GO:0032870)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	RDX
chloride transport (GO:0006821)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	SLC4A1
water-soluble vitamin metabolic process (GO:0006767)	1/76	0.20144664413907737	0.25972547914489297	0	0	4.566896551724138	7.317221977698906	MCCC2
protein ubiquitination (GO:0016567)	3/525	0.20174498706424454	0.25972547914489297	0	0	1.9929187192118227	3.1901662727878497	TRIM4;TRIM2;TRIM33
import into nucleus (GO:0051170)	1/77	0.20381135907901915	0.2606335576870262	0	0	4.506578947368421	7.167986118356309	NUP155
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/77	0.20381135907901915	0.2606335576870262	0	0	4.506578947368421	7.167986118356309	SMAD7
positive regulation of type I interferon production (GO:0032481)	1/77	0.20381135907901915	0.2606335576870262	0	0	4.506578947368421	7.167986118356309	HSP90AA1
regulation of organelle assembly (GO:1902115)	1/77	0.20381135907901915	0.2606335576870262	0	0	4.506578947368421	7.167986118356309	RDX
positive regulation of programmed cell death (GO:0043068)	2/286	0.20648449533521337	0.26361187237795575	0	0	2.428589078329627	3.8311720134337115	PMAIP1;HMGA2
axon development (GO:0061564)	1/79	0.20852015613665684	0.2657677863572032	0	0	4.390583554376658	6.883203763222516	RAB10
negative regulation of cellular component organization (GO:0051129)	1/80	0.2108642776050352	0.26786407403890045	0	0	4.334788302051506	6.747273926328725	RDX
positive regulation of cell adhesion (GO:0045785)	1/80	0.2108642776050352	0.26786407403890045	0	0	4.334788302051506	6.747273926328725	SMAD7
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/81	0.21320157381374297	0.2699378603988878	0	0	4.280387931034483	6.615413190855108	ACER2
positive regulation of cellular amide metabolic process (GO:0034250)	1/81	0.21320157381374297	0.2699378603988878	0	0	4.280387931034483	6.615413190855108	YTHDF1
positive regulation of protein ubiquitination (GO:0031398)	1/82	0.21553206430390406	0.27243821989569394	0	0	4.227330779054917	6.48745453853359	SMAD7
regulation of cell cycle (GO:0051726)	2/296	0.21729573888760373	0.2742150510509134	0	0	2.3447905477980666	3.579313395017647	LIN54;HMGA2
response to insulin (GO:0032868)	1/84	0.22017270603152175	0.2769331573401407	0	0	4.125051931865393	6.24261852012047	RAB10
vascular transport (GO:0010232)	1/84	0.22017270603152175	0.2769331573401407	0	0	4.125051931865393	6.24261852012047	AVPR1A
G1/S transition of mitotic cell cycle (GO:0000082)	1/85	0.2224828960265461	0.27892291056683194	0	0	4.0757389162561575	6.125448608369316	CDK17
regulation of cell cycle G2/M phase transition (GO:1902749)	1/85	0.2224828960265461	0.27892291056683194	0	0	4.0757389162561575	6.125448608369316	HSP90AA1
innate immune response (GO:0045087)	2/302	0.22380863691899675	0.2796593671472456	0	0	2.2971929824561403	3.4388149470439426	TRIM4;TRIM59
regulation of Ras protein signal transduction (GO:0046578)	1/86	0.22478635787963117	0.2796593671472456	0	0	4.027586206896552	6.011594699734063	RDX
transport across blood-brain barrier (GO:0150104)	1/86	0.22478635787963117	0.2796593671472456	0	0	4.027586206896552	6.011594699734063	AVPR1A
regulation of neuron death (GO:1901214)	1/86	0.22478635787963117	0.2796593671472456	0	0	4.027586206896552	6.011594699734063	TRIM2
MAPK cascade (GO:0000165)	2/303	0.22489578350222364	0.2796593671472456	0	0	2.2894445415865246	3.4161217963094903	TAOK1;MAPK1
negative regulation of binding (GO:0051100)	1/88	0.22937317414348357	0.28430396665680974	0	0	3.934601664684899	5.793327244129554	HMGA2
sensory perception of mechanical stimulus (GO:0050954)	1/88	0.22937317414348357	0.28430396665680974	0	0	3.934601664684899	5.793327244129554	MARVELD2
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/89	0.23165656691039505	0.2857470696511475	0	0	3.8896943573667713	5.688675349179462	PMAIP1
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/89	0.23165656691039505	0.2857470696511475	0	0	3.8896943573667713	5.688675349179462	SMAD7
post-Golgi vesicle-mediated transport (GO:0006892)	1/89	0.23165656691039505	0.2857470696511475	0	0	3.8896943573667713	5.688675349179462	RAB10
positive regulation of apoptotic process (GO:0043065)	2/310	0.23251756620030706	0.286347999532854	0	0	2.2366142629300523	3.2627494096018235	PMAIP1;HMGA2
cellular amino acid catabolic process (GO:0009063)	1/90	0.23393330823984781	0.2871681315893004	0	0	3.8457962030220845	5.586862028677747	MCCC2
negative regulation of translation (GO:0017148)	1/90	0.23393330823984781	0.2871681315893004	0	0	3.8457962030220845	5.586862028677747	YTHDF1
regulation of actin cytoskeleton organization (GO:0032956)	1/91	0.2362034172060933	0.28902846258764775	0	0	3.802873563218391	5.487781979629839	TAOK1
sensory perception of sound (GO:0007605)	1/91	0.2362034172060933	0.28902846258764775	0	0	3.802873563218391	5.487781979629839	MARVELD2
retinoid metabolic process (GO:0001523)	1/92	0.23846691274601967	0.2908688776488074	0	0	3.7608942781356576	5.391334875277045	AKR1B10
Wnt signaling pathway (GO:0016055)	1/92	0.23846691274601967	0.2908688776488074	0	0	3.7608942781356576	5.391334875277045	CSNK1A1
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.24072381381017907	0.29268958948983675	0	0	3.7198275862068964	5.29742507745191	HSP90AA1
regulation of heart contraction (GO:0008016)	1/93	0.24072381381017907	0.29268958948983675	0	0	3.7198275862068964	5.29742507745191	SMAD7
nucleosome organization (GO:0034728)	1/94	0.2429741392807045	0.2949575129778441	0	0	3.6796440489432705	5.20596137193734	LIN54
ciliary basal body-plasma membrane docking (GO:0097711)	1/95	0.24521790803913768	0.29721031259173963	0	0	3.6403154805575935	5.11685671914656	HSP90AA1
regulation of neuron apoptotic process (GO:0043523)	1/98	0.25191006117237813	0.3048390313713138	0	0	3.527195165303946	4.862884559804865	TRIM2
positive regulation of stress-activated MAPK cascade (GO:0032874)	1/99	0.25412779010267655	0.3060721497148589	0	0	3.491027445460943	4.782421433224194	TAOK1
organic anion transport (GO:0015711)	1/99	0.25412779010267655	0.3060721497148589	0	0	3.491027445460943	4.782421433224194	SLC4A1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	1/99	0.25412779010267655	0.3060721497148589	0	0	3.491027445460943	4.782421433224194	NUP155
positive regulation of translation (GO:0045727)	1/100	0.25633905564263204	0.3077675809126272	0	0	3.4555903866248694	4.703937185372145	YTHDF1
organic acid transport (GO:0015849)	1/100	0.25633905564263204	0.3077675809126272	0	0	3.4555903866248694	4.703937185372145	SLC25A45
epithelial cell differentiation (GO:0030855)	1/101	0.2585438762761898	0.3089483313341402	0	0	3.4208620689655174	4.627365451254883	RAB10
positive regulation of protein localization to membrane (GO:1905477)	1/101	0.2585438762761898	0.3089483313341402	0	0	3.4208620689655174	4.627365451254883	PMAIP1
protein O-linked glycosylation (GO:0006493)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	GALNT3
regulation of cell death (GO:0010941)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	ACER2
cell junction assembly (GO:0034329)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	CDH2
intrinsic apoptotic signaling pathway (GO:0097193)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	PMAIP1
positive regulation of vasculature development (GO:1904018)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	HMGA2
mitotic sister chromatid segregation (GO:0000070)	1/102	0.2607422704872568	0.3089483313341402	0	0	3.3868214407647663	4.5526426981721455	CEP55
intracellular protein transport (GO:0006886)	2/336	0.26095244174045523	0.3089483313341402	0	0	2.059775186469167	2.767137215519553	NUP155;TMED5
chromatin remodeling (GO:0006338)	1/103	0.26293425667190096	0.3108142602016607	0	0	3.353448275862069	4.479708080124007	HMGA2
mRNA transport (GO:0051028)	1/104	0.2651198532223392	0.3129149577323757	0	0	3.320723133578842	4.408503298868296	NUP155
regulation of JNK cascade (GO:0046328)	1/105	0.2672990783728057	0.31500168312856797	0	0	3.288627320954907	4.3389724763288395	TAOK1
regulation of cell cycle process (GO:0010564)	1/106	0.2694719504191045	0.31513818934509014	0	0	3.257142857142857	4.271062030014721	HMGA2
RNA export from nucleus (GO:0006405)	1/106	0.2694719504191045	0.31513818934509014	0	0	3.257142857142857	4.271062030014721	NUP155
cellular response to peptide hormone stimulus (GO:0071375)	1/106	0.2694719504191045	0.31513818934509014	0	0	3.257142857142857	4.271062030014721	RAB10
positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/106	0.2694719504191045	0.31513818934509014	0	0	3.257142857142857	4.271062030014721	HMGA2
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	1/106	0.2694719504191045	0.31513818934509014	0	0	3.257142857142857	4.271062030014721	MAPK1
post-translational protein modification (GO:0043687)	2/345	0.27081791663421395	0.3162294575332437	0	0	2.004807938212879	2.6188978074578224	DCAF16;CDH2
mRNA export from nucleus (GO:0006406)	1/107	0.27163848756744224	0.3167048424302295	0	0	3.2262524398178267	4.204720560332051	NUP155
modulation of chemical synaptic transmission (GO:0050804)	1/109	0.27595262975307966	0.3211610494637509	0	0	3.1661877394636013	4.0765492232739104	CDH2
cellular response to DNA damage stimulus (GO:0006974)	2/350	0.27629912741072044	0.3211610494637509	0	0	1.9754990925589837	2.541027598618575	ACER2;TAOK1
Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	0.280241649468216	0.32426752793452185	0	0	3.108307210031348	3.9540869709323307	MAPK1
regulation of Wnt signaling pathway (GO:0030111)	1/111	0.280241649468216	0.32426752793452185	0	0	3.108307210031348	3.9540869709323307	CBY1
regulation of protein serine/threonine kinase activity (GO:0071900)	1/111	0.280241649468216	0.32426752793452185	0	0	3.108307210031348	3.9540869709323307	HMGA2
protein-containing complex subunit organization (GO:0043933)	1/112	0.282376783344779	0.32575393982244083	0	0	3.0801491146318734	3.894888562568033	KPNA3
Fc receptor signaling pathway (GO:0038093)	1/112	0.282376783344779	0.32575393982244083	0	0	3.0801491146318734	3.894888562568033	MAPK1
activation of protein kinase activity (GO:0032147)	1/114	0.2866283887292272	0.32917143293341533	0	0	3.0253280439426304	3.780355276344188	TAOK1
response to lipid (GO:0033993)	1/114	0.2866283887292272	0.32917143293341533	0	0	3.0253280439426304	3.780355276344188	ACER2
cellular response to transforming growth factor beta stimulus (GO:0071560)	1/114	0.2866283887292272	0.32917143293341533	0	0	3.0253280439426304	3.780355276344188	SMAD7
cellular amide metabolic process (GO:0043603)	1/115	0.28874489586650365	0.3311056740026075	0	0	2.998638838475499	3.7249442311024095	MCCC2
positive regulation of angiogenesis (GO:0045766)	1/116	0.2908552296219878	0.33203443500811125	0	0	2.972413793103448	3.6707218606982193	HMGA2
ion transport (GO:0006811)	1/116	0.2908552296219878	0.33203443500811125	0	0	2.972413793103448	3.6707218606982193	SLC4A1
sphingolipid metabolic process (GO:0006665)	1/116	0.2908552296219878	0.33203443500811125	0	0	2.972413793103448	3.6707218606982193	ACER2
positive regulation of protein-containing complex assembly (GO:0031334)	1/118	0.2950574477356529	0.3363303645320091	0	0	2.9213085764809903	3.56570602335229	HSP90AA1
protein transport (GO:0015031)	2/369	0.2971073618105778	0.3381638025956948	0	0	1.8714087671494812	2.2712571792741056	RAB10;TMED5
positive regulation of protein phosphorylation (GO:0001934)	2/371	0.2992942456411393	0.3401474661144106	0	0	1.8610754528597917	2.2450675970741045	HSP90AA1;MAPK1
regulation of mRNA catabolic process (GO:0061013)	1/122	0.30338857894131754	0.34428985402822104	0	0	2.824166429182103	3.36849868520273	YTHDF1
regulation of anatomical structure morphogenesis (GO:0022603)	1/123	0.30545619185686956	0.34612343633485515	0	0	2.8008762012436406	3.3216960746333015	CDH2
defense response to symbiont (GO:0140546)	1/124	0.3075177715810386	0.347944775525961	0	0	2.777964676198486	3.2758381715988367	PMAIP1
cellular response to oxidative stress (GO:0034599)	1/125	0.30957333544274074	0.3487252572781462	0	0	2.7554226918798665	3.230899166755473	MAPK1
regulation of phosphorylation (GO:0042325)	1/125	0.30957333544274074	0.3487252572781462	0	0	2.7554226918798665	3.230899166755473	NUP155
platelet degranulation (GO:0002576)	1/125	0.30957333544274074	0.3487252572781462	0	0	2.7554226918798665	3.230899166755473	ALDOA
synapse organization (GO:0050808)	1/126	0.31162290065843506	0.3505185637362133	0	0	2.733241379310345	3.18685414719171	CDH2
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	1/128	0.31570410401330024	0.35458848046068614	0	0	2.689926690198208	3.1013506648335185	TAOK1
positive regulation of macromolecule biosynthetic process (GO:0010557)	1/129	0.31773577638780304	0.3553074521358498	0	0	2.6687769396551726	3.059846524645653	YTHDF1
cellular response to insulin stimulus (GO:0032869)	1/129	0.31773577638780304	0.3553074521358498	0	0	2.6687769396551726	3.059846524645653	RAB10
muscle contraction (GO:0006936)	1/129	0.31773577638780304	0.3553074521358498	0	0	2.6687769396551726	3.059846524645653	ALDOA
G2/M transition of mitotic cell cycle (GO:0000086)	1/130	0.31976151864631563	0.35705149166629413	0	0	2.647955092221331	3.0191449478620176	HSP90AA1
cell cycle G2/M phase transition (GO:0044839)	1/131	0.32178134786200596	0.35774239834876137	0	0	2.627453580901857	2.979224969691473	HSP90AA1
cellular response to hypoxia (GO:0071456)	1/131	0.32178134786200596	0.35774239834876137	0	0	2.627453580901857	2.979224969691473	PMAIP1
cellular response to metal ion (GO:0071248)	1/131	0.32178134786200596	0.35774239834876137	0	0	2.627453580901857	2.979224969691473	MAPK1
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/133	0.3258033347637175	0.36116549121419333	0	0	2.5873824451410656	2.9016494027801927	SMAD7
defense response to virus (GO:0051607)	1/133	0.3258033347637175	0.36116549121419333	0	0	2.5873824451410656	2.9016494027801927	PMAIP1
ribonucleoprotein complex assembly (GO:0022618)	1/136	0.3317923895060677	0.3672730785572946	0	0	2.529501915708812	2.790662461934983	HSP90AA1
regulation of cellular component organization (GO:0051128)	1/139	0.3377291357802936	0.37330522079033895	0	0	2.4741379310344827	2.6857041331365705	HSP90AA1
chromatin organization (GO:0006325)	1/142	0.34361402259591967	0.3786869535068563	0	0	2.421129860601614	2.5863387529987945	HMGA2
protein localization to organelle (GO:0033365)	1/142	0.34361402259591967	0.3786869535068563	0	0	2.421129860601614	2.5863387529987945	CNEP1R1
receptor-mediated endocytosis (GO:0006898)	1/143	0.3455642043097814	0.3786869535068563	0	0	2.40395823215153	2.5543903007256983	HSP90AA1
negative regulation of DNA-binding transcription factor activity (GO:0043433)	1/143	0.3455642043097814	0.3786869535068563	0	0	2.40395823215153	2.5543903007256983	SMAD7
nitrogen compound transport (GO:0071705)	1/143	0.3455642043097814	0.3786869535068563	0	0	2.40395823215153	2.5543903007256983	SLC25A45
monocarboxylic acid metabolic process (GO:0032787)	1/143	0.3455642043097814	0.3786869535068563	0	0	2.40395823215153	2.5543903007256983	MCCC2
regulation of mRNA stability (GO:0043488)	1/146	0.3513806372132314	0.3845108115790503	0	0	2.3538644470868015	2.461872003521176	YTHDF1
positive regulation of intracellular protein transport (GO:0090316)	1/148	0.3552299952825363	0.38816858257692266	0	0	2.3216045038705135	2.4028370397633143	PMAIP1
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	0.3571462437959743	0.38970658511070705	0	0	2.305801491146319	2.3740761224937255	HSP90AA1
actin filament organization (GO:0007015)	1/152	0.3628614605952247	0.394818009681736	0	0	2.259648321534597	2.290682713050701	ALDOA
negative regulation of protein phosphorylation (GO:0001933)	1/152	0.3628614605952247	0.394818009681736	0	0	2.259648321534597	2.290682713050701	SMAD7
regulation of cell differentiation (GO:0045595)	1/156	0.3704041132132606	0.40209338504965647	0	0	2.200889877641824	2.1858372687418623	SMAD7
regulation of intracellular signal transduction (GO:1902531)	2/437	0.3705978196410672	0.40209338504965647	0	0	1.573381730187538	1.561798255474803	TAOK1;MAPK1
mitotic spindle organization (GO:0007052)	1/157	0.372276018711798	0.40334290004701173	0	0	2.1866710875331563	2.1606928097564224	TAOK1
cellular response to growth factor stimulus (GO:0071363)	1/158	0.37414245272936575	0.40422160619279857	0	0	2.1726334285086755	2.1359564745465063	SMAD7
organonitrogen compound biosynthetic process (GO:1901566)	1/158	0.37414245272936575	0.40422160619279857	0	0	2.1726334285086755	2.1359564745465063	ACER2
protein autophosphorylation (GO:0046777)	1/159	0.3760034309255856	0.4056600395619698	0	0	2.1587734613705805	2.1116193960372307	TAOK1
positive regulation of protein kinase B signaling (GO:0051897)	1/161	0.3797090827871691	0.40908179664552957	0	0	2.131573275862069	2.064108749497324	HSP90AA1
nervous system development (GO:0007399)	2/447	0.3811905335375923	0.4101010515306119	0	0	1.5372363493002168	1.4825967295464164	CDH2;JRKL
negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	0.38705560401496375	0.4152445275566698	0	0	2.0791631623212785	1.9735144712519532	CSNK1A1
regulation of neuron projection development (GO:0010975)	1/165	0.38705560401496375	0.4152445275566698	0	0	2.0791631623212785	1.9735144712519532	CDH2
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	1/170	0.396118562507046	0.42437317325929685	0	0	2.0171393593144256	1.8679551861840284	CDH2
neuron projection development (GO:0031175)	1/171	0.39791528156202033	0.4251089339979185	0	0	2.0051724137931033	1.8477987763850006	TAOK1
nuclear-transcribed mRNA catabolic process (GO:0000956)	1/171	0.39791528156202033	0.4251089339979185	0	0	2.0051724137931033	1.8477987763850006	CNOT6
regulation of translation (GO:0006417)	1/178	0.41034600635599516	0.4377786084522177	0	0	1.9251899473991818	1.714871719200111	YTHDF1
negative regulation of apoptotic process (GO:0043066)	2/485	0.4207490068996967	0.4482527667387589	0	0	1.413533834586466	1.2237228238350046	MAPK1;HMGA2
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	1/185	0.42252434550900214	0.4495189564720773	0	0	1.8512931034482758	1.5949042102150384	TMED5
regulation of mitotic cell cycle phase transition (GO:1901990)	1/188	0.4276676248109873	0.45435977892540397	0	0	1.8213166144200628	1.547042656088635	HSP90AA1
regulation of GTPase activity (GO:0043087)	1/189	0.4293720233296841	0.4555387394328782	0	0	1.8115370506236244	1.5315305740460652	RDX
negative regulation of intracellular signal transduction (GO:1902532)	1/198	0.4444887784531854	0.4709244872685201	0	0	1.7279887974794328	1.4011059682473626	TRIM59
regulation of macromolecule metabolic process (GO:0060255)	1/200	0.4477942115947188	0.4737712238695506	0	0	1.7104487957026513	1.3742113392020114	TRIM4
regulation of angiogenesis (GO:0045765)	1/203	0.4527161395669389	0.4776591775596077	0	0	1.6847900307272106	1.3351792066055808	HMGA2
axon guidance (GO:0007411)	1/203	0.4527161395669389	0.4776591775596077	0	0	1.6847900307272106	1.3351792066055808	MAPK1
regulation of protein kinase B signaling (GO:0051896)	1/207	0.45921167829267323	0.48384614246518254	0	0	1.6517408771342483	1.2854574312777112	HSP90AA1
mitotic cell cycle phase transition (GO:0044772)	1/209	0.46243096720384536	0.48656884736009004	0	0	1.6356929708222812	1.261541278281989	HSP90AA1
positive regulation of transcription, DNA-templated (GO:0045893)	4/1183	0.4645299927907916	0.4881069608748235	0	0	1.1573444367337498	0.8873697194252131	ATF7IP;NKX2-1;HMGA2;SMAD7
regulation of transcription by RNA polymerase II (GO:0006357)	7/2206	0.4794200099484636	0.5030626405760591	0	0	1.0861055724630078	0.798481159633669	HSBP1;NACC1;NKX2-1;HMGA2;ZFP37;TRIM33;SMAD7
positive regulation of cell motility (GO:2000147)	1/221	0.4813548029988894	0.503883619722242	0	0	1.5455329153605015	1.1300173873532857	RDX
positive regulation of intracellular signal transduction (GO:1902533)	2/546	0.4815180282463201	0.503883619722242	0	0	1.2510964912280702	0.9143158367711848	HSP90AA1;PMAIP1
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	0.4859824911681732	0.5078616483421838	0	0	1.5245090459254678	1.1000593262957514	TRIM59
apoptotic process (GO:0006915)	1/231	0.49662315528353423	0.5175691659145404	0	0	1.4775862068965517	1.034197722261417	PMAIP1
regulation of autophagy (GO:0010506)	1/231	0.49662315528353423	0.5175691659145404	0	0	1.4775862068965517	1.034197722261417	ACER2
positive regulation of transcription by RNA polymerase II (GO:0045944)	3/908	0.5052377839838952	0.5258317153962822	0	0	1.126835043409629	0.769319695828745	NKX2-1;HMGA2;SMAD7
anterograde trans-synaptic signaling (GO:0098916)	1/244	0.5158129828973625	0.5361095588865396	0	0	1.3976160068114092	0.9252371918670547	MAPK1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	1/251	0.5258461824034463	0.5457969860718697	0	0	1.358	0.8728497984693941	SNRNP27
regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	0.5286750774190119	0.5472501477067069	0	0	1.3470853858784892	0.8586069754792808	CSNK1A1
positive regulation of phosphorylation (GO:0042327)	1/253	0.5286750774190119	0.5472501477067069	0	0	1.3470853858784892	0.8586069754792808	HSP90AA1
positive regulation of cell differentiation (GO:0045597)	1/258	0.5356749278403993	0.5537476312088337	0	0	1.320542063598551	0.8243190404968023	CDH2
regulation of protein phosphorylation (GO:0001932)	1/266	0.5466626782006361	0.5642228807986156	0	0	1.2801561483409238	0.7731161804543513	HSP90AA1
negative regulation of signal transduction (GO:0009968)	1/267	0.5480180461020496	0.5642228807986156	0	0	1.2752787140264454	0.7670126354420657	CBY1
protein deubiquitination (GO:0016579)	1/267	0.5480180461020496	0.5642228807986156	0	0	1.2752787140264454	0.7670126354420657	SMAD7
positive regulation of cell migration (GO:0030335)	1/269	0.5507168421693986	0.5662404041634354	0	0	1.2656330416881112	0.7549937736806396	RDX
positive regulation of MAPK cascade (GO:0043410)	1/274	0.5573947186839845	0.5715720943934834	0	0	1.242137173171656	0.7260063707031712	TAOK1
mRNA splicing, via spliceosome (GO:0000398)	1/274	0.5573947186839845	0.5715720943934834	0	0	1.242137173171656	0.7260063707031712	SNRNP27
protein modification by small protein removal (GO:0070646)	1/276	0.5600384627096925	0.5735153241117974	0	0	1.2329780564263322	0.7148187991275378	SMAD7
DNA repair (GO:0006281)	1/298	0.5881144329486433	0.6014628246177046	0	0	1.1403692093347266	0.6053464479930848	HMGA2
mRNA processing (GO:0006397)	1/300	0.5905776755763663	0.6031766659886622	0	0	1.1326259946949602	0.5965021351453189	SNRNP27
chemical synaptic transmission (GO:0007268)	1/306	0.5978808395661954	0.6098225340981435	0	0	1.1100056529112492	0.5709467365607965	MAPK1
protein polyubiquitination (GO:0000209)	1/314	0.6074195029582623	0.6179061610438631	0	0	1.0811942271675663	0.5390138321817682	TRIM2
cilium assembly (GO:0060271)	1/314	0.6074195029582623	0.6179061610438631	0	0	1.0811942271675663	0.5390138321817682	HSP90AA1
transcription by RNA polymerase II (GO:0006366)	1/320	0.6144271892485136	0.6242058713055192	0	0	1.0605339963247216	0.5165488263182955	PHAX
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	1/321	0.6155831202109533	0.6245518809027685	0	0	1.057165948275862	0.5129213750719667	TRIM2
cellular response to oxygen-containing compound (GO:1901701)	1/323	0.6178847712386107	0.6260578502232484	0	0	1.0504926108374384	0.5057631269864084	MAPK1
cellular protein localization (GO:0034613)	1/329	0.6247087451899233	0.63213592974304	0	0	1.0309608915054669	0.4850359083059905	TMED5
