Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of protein ubiquitination (GO:0031397)	4/51	0.005606971469609093	0.09486995726578586	0	0	6.066296638914586	31.446132141905057	CAV1;TNFAIP3;SPRY2;SOX4
regulation of vascular endothelial growth factor production (GO:0010574)	3/27	0.006192933303284706	0.10313428296415081	0	0	8.888086642599278	45.190111562195256	CYP1B1;RORA;IL6ST
positive regulation of gene silencing by miRNA (GO:2000637)	3/27	0.006192933303284706	0.10313428296415081	0	0	8.888086642599278	45.190111562195256	MAP2K2;EIF4G1;TNRC6B
peptidyl-serine phosphorylation (GO:0018105)	7/156	0.006497807448266895	0.10637789848050562	0	0	3.3679229048356567	16.961838044930587	SMG1;MAP2K2;DYRK2;AKT3;CSNK2A2;HIPK3;UHMK1
bone cell development (GO:0098751)	2/9	0.006588891111558504	0.10637789848050562	0	0	20.260020554984585	101.75332374969086	SH2B3;FOXP1
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	2/9	0.006588891111558504	0.10637789848050562	0	0	20.260020554984585	101.75332374969086	CAV1;UBQLN2
regulation of transmembrane transporter activity (GO:0022898)	2/9	0.006588891111558504	0.10637789848050562	0	0	20.260020554984585	101.75332374969086	BCL2;PIM1
cellular response to acid chemical (GO:0071229)	3/28	0.006865205685977883	0.10922007661091597	0	0	8.532129963898917	42.50100751339043	SH3BP4;SLC38A9;IPO5
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	4/54	0.0068682128554382145	0.10922007661091597	0	0	5.701449275362319	28.39807128639408	DDX17;NOVA2;RNPS1;SRSF12
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	4/55	0.0073269662821302305	0.11486086943490746	0	0	5.5893719806763285	27.478435461895746	CAV1;TNFAIP3;SPRY2;SOX4
regulation of macromolecule metabolic process (GO:0060255)	8/200	0.007331544857547285	0.11486086943490746	0	0	2.991421568627451	14.704539209737936	CDK6;PCBP1;NOVA2;RSPO1;AHR;CGGBP1;TRIM44;FOXP1
positive regulation of viral genome replication (GO:0045070)	3/29	0.007579150330722175	0.1178669334520397	0	0	8.203554568175507	40.05265893008816	LARP1;PABPC1;SRPK1
negative regulation of programmed cell death (GO:0043069)	12/381	0.007722463581305823	0.11921905455811543	0	0	2.3481373619706347	11.420452178375255	CASP3;PIM1;BCL2;SPRY2;VDAC1;BIRC6;IL6ST;FSTL1;HIPK3;BCL2L2;MAP4K4;MCL1
positive regulation of cytokine production (GO:0001819)	11/335	0.007860408654379161	0.12046930655081105	0	0	2.4479783376933315	11.862699064393315	SLC7A5;CREBBP;POLR3A;DHX33;CYP1B1;PIK3CD;RORA;BCL10;IL6ST;SPTBN1;FOXP1
regulation of angiogenesis (GO:0045765)	8/203	0.007988024895497457	0.12154400412460216	0	0	2.944947209653092	14.223540626951186	PLXND1;ADAM12;CYP1B1;PIK3CD;TNFAIP3;SPRY2;HSPG2;SASH1
adherens junction assembly (GO:0034333)	2/10	0.008160401222550122	0.12154400412460216	0	0	17.72661870503597	85.23777139969488	ZNF703;VCL
regulation of peptidyl-lysine acetylation (GO:2000756)	2/10	0.008160401222550122	0.12154400412460216	0	0	17.72661870503597	85.23777139969488	SETD5;DIP2B
negative regulation of lymphocyte apoptotic process (GO:0070229)	2/10	0.008160401222550122	0.12154400412460216	0	0	17.72661870503597	85.23777139969488	ORMDL3;FOXP1
transforming growth factor beta receptor signaling pathway (GO:0007179)	5/89	0.008285899607360562	0.12196596992984333	0	0	4.25021645021645	20.37213770736477	ACVRL1;TGFBR3;USP15;FNTA;USP9X
positive regulation of cell junction assembly (GO:1901890)	4/57	0.008304066037776567	0.12196596992984333	0	0	5.377905386929177	25.765598488176522	CAV1;SYNDIG1;MAP4K4;S100A10
regulation of phosphorylation (GO:0042325)	6/125	0.008366315437007119	0.1220328079260004	0	0	3.6068821689259645	17.253671269381137	POM121C;CDKN2A;NUP153;BCL10;FNIP1;CORO1C
phosphatidylinositol biosynthetic process (GO:0006661)	6/126	0.008684422982133849	0.1258051685425554	0	0	3.576642335766423	16.975546837734086	SMG1;PITPNM2;PIK3CD;PIK3C2A;FAM126B;PIK3C2B
regulation of intracellular signal transduction (GO:1902531)	13/437	0.008947555538761642	0.12871008974628648	0	0	2.215815136739453	10.450614912041912	TRIO;DYRK2;CSNK2A2;PDE2A;RPA1;ARHGAP24;AKAP12;SYDE2;RACGAP1;PRKAR1A;TAOK1;DDIT4;MAP4K4
regulation of MAPK cascade (GO:0043408)	7/166	0.009006663490520284	0.12871008974628648	0	0	3.1544912110949848	14.856993015193716	TGFBR3;MAP2K2;DHX33;CAV1;TAOK1;NBR1;MAP4K4
aminoglycan catabolic process (GO:0006026)	3/31	0.009134313554993641	0.12879382112541032	0	0	7.616812790097988	35.76639910547041	SDC2;IDS;HSPG2
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	3/31	0.009134313554993641	0.12879382112541032	0	0	7.616812790097988	35.76639910547041	TGFBR3;ZNF703;FSTL1
positive regulation of apoptotic signaling pathway (GO:2001235)	4/59	0.00936282152207617	0.13114150674960995	0	0	5.181818181818182	24.20431723521332	BCLAF1;CAV1;BCL2;BCL10
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	5/92	0.00949236285730834	0.1320812331789943	0	0	4.1030303030303035	19.10891055757469	ACVRL1;CREBBP;SNW1;ACVR2B;RNF111
regulation of coagulation (GO:0050818)	2/11	0.0098822414961246	0.13354668808990408	0	0	15.756195043964828	72.7466033704218	PROCR;CAV1
response to prostaglandin E (GO:0034695)	2/11	0.0098822414961246	0.13354668808990408	0	0	15.756195043964828	72.7466033704218	TGFBR3;GNB1
negative regulation of homotypic cell-cell adhesion (GO:0034111)	2/11	0.0098822414961246	0.13354668808990408	0	0	15.756195043964828	72.7466033704218	ZNF703;SH2B3
positive regulation of leukocyte apoptotic process (GO:2000108)	2/11	0.0098822414961246	0.13354668808990408	0	0	15.756195043964828	72.7466033704218	CDKN2A;PIK3CD
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	5/93	0.009919995587355075	0.13354668808990408	0	0	4.056198347107438	18.71206558240651	CAV1;SH2D3C;SPRY2;FNIP1;EIF4G1
response to amino acid (GO:0043200)	3/32	0.009976537455416002	0.13354668808990408	0	0	7.353790613718411	33.8827314250025	SH3BP4;SLC38A9;IPO5
negative regulation of MAPK cascade (GO:0043409)	5/94	0.010360674910672336	0.13781652475516976	0	0	4.010418794688458	18.32656275476368	TNIP1;CAV1;TIMP3;SPRY2;SH2B3
regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	2/12	0.011749925449559195	0.15024692671570958	0	0	14.179856115107913	63.01398146151181	CAV1;CALM1
regulation of nucleobase-containing compound metabolic process (GO:0019219)	2/12	0.011749925449559195	0.15024692671570958	0	0	14.179856115107913	63.01398146151181	NOVA2;PCBP1
negative regulation of calcineurin-mediated signaling (GO:0106057)	2/12	0.011749925449559195	0.15024692671570958	0	0	14.179856115107913	63.01398146151181	DYRK2;HOMER3
negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	2/12	0.011749925449559195	0.15024692671570958	0	0	14.179856115107913	63.01398146151181	DYRK2;HOMER3
negative regulation of vascular permeability (GO:0043116)	2/12	0.011749925449559195	0.15024692671570958	0	0	14.179856115107913	63.01398146151181	DDAH1;PDE2A
regulation of transmembrane transport (GO:0034762)	3/34	0.011792430181942218	0.15024692671570958	0	0	6.878653778968208	30.543268926159886	PIM1;BCL2;CTTNBP2NL
phosphatidylinositol 3-kinase signaling (GO:0014065)	3/34	0.011792430181942218	0.15024692671570958	0	0	6.878653778968208	30.543268926159886	PIK3CD;PIK3C2A;PIK3C2B
RNA splicing (GO:0008380)	5/98	0.01225743221833195	0.15523634216629983	0	0	3.8371456500488756	16.88966783491655	SFPQ;SF3B3;SCAF11;RNPS1;SRPK1
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	4/64	0.012383078600016603	0.15589411451806615	0	0	4.748792270531401	20.853962092324394	BCL2;SOD2;BCL2L2;MCL1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	5/99	0.012766001372004758	0.15826049386966878	0	0	3.7961315280464216	16.554814892462314	SMG1;POM121C;SYMPK;NUP153;RNPS1
negative regulation of epithelial cell migration (GO:0010633)	3/35	0.012766828475121617	0.15826049386966878	0	0	6.663357400722021	29.058268587287788	ACVRL1;ADIPOR1;CORO1C
regulation of cell migration (GO:0030334)	12/408	0.012795529291590241	0.15826049386966878	0	0	2.184984170058797	9.523601885985126	ACVRL1;PLXND1;CAV1;ZNF703;CYP1B1;PIK3CD;SPRY2;SOD2;VCL;SASH1;MAP4K4;CORO1C
protein stabilization (GO:0050821)	7/179	0.013247516503404414	0.16020477765710697	0	0	2.914132379248658	12.600548648790467	CREB1;USP9X;LAMP2;PARVA;SUGT1;SOX4;TRIM44
RNA processing (GO:0006396)	7/179	0.013247516503404414	0.16020477765710697	0	0	2.914132379248658	12.600548648790467	DDX17;SFPQ;SF3B3;SCAF11;CSTF3;RNPS1;SRPK1
positive regulation of nucleic acid-templated transcription (GO:1903508)	14/511	0.013328760785863812	0.16020477765710697	0	0	2.035687811076988	8.789756167866384	ACVRL1;SMARCC1;CREBBP;MAP2K2;FZD4;RORA;BCL10;AHR;CREB1;TCF4;QRICH1;SOX4;RNF111;TRIM44
regulation of cell communication by electrical coupling (GO:0010649)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	CAV1;CALM1
fatty acid elongation (GO:0030497)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	ELOVL5;TECR
very long-chain fatty acid biosynthetic process (GO:0042761)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	ELOVL5;TECR
pathway-restricted SMAD protein phosphorylation (GO:0060389)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	TGFBR3;USP15
positive regulation of ERAD pathway (GO:1904294)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	CAV1;UBQLN2
positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	PABPC1;TNRC6B
positive regulation of protein acetylation (GO:1901985)	2/13	0.013759061972287363	0.16020477765710697	0	0	12.890124264224983	55.24781531794325	TAOK1;DIP2B
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	3/36	0.013785943041888165	0.16020477765710697	0	0	6.461109287824089	27.680075943152882	DYRK2;SNW1;DDIT4
negative regulation of cellular process (GO:0048523)	15/566	0.014009462980026048	0.1619126459166945	0	0	1.9692154915590865	8.404655534117744	ACVRL1;PLXND1;CTBP1;CDKN2A;SOD2;CTTNBP2NL;TGFBR3;CDK6;DDAH1;BCL2;CYP1B1;TXNIP;SH3BP4;SH2B3;SOX4
neuron projection morphogenesis (GO:0048812)	6/140	0.01409301280600998	0.16199305480821255	0	0	3.2006754548425755	13.64152252027709	FARP1;TRIO;MAP1B;SDC2;TAOK1;MAP4K4
negative regulation of nucleic acid-templated transcription (GO:1903507)	13/464	0.014178205584810857	0.16209137736148627	0	0	2.0802461446473504	8.853630171439013	PHC2;CBX5;CTBP1;CDKN2A;ZBTB38;AHR;FOXP1;EID1;BCLAF1;SFPQ;SNW1;ZNF703;RLIM
intrinsic apoptotic signaling pathway (GO:0097193)	5/102	0.014376901450576608	0.16260506186079962	0	0	3.6781630740393627	15.603254845320455	BCL2;CYP1B1;QRICH1;BCL2L2;MCL1
mitotic sister chromatid segregation (GO:0000070)	5/102	0.014376901450576608	0.16260506186079962	0	0	3.6781630740393627	15.603254845320455	CSNK2A2;NCAPG2;CDCA8;KLHL22;ZWINT
regulation of viral genome replication (GO:0045069)	4/67	0.014462426455521184	0.16270229762461333	0	0	4.521969174143087	19.1559715659106	LARP1;TNIP1;PABPC1;SRPK1
transcription by RNA polymerase II (GO:0006366)	10/320	0.015124358489203916	0.16921774199763415	0	0	2.3189964157706093	9.719954488768366	CREBBP;SNW1;NFIX;CSTF3;INTS3;NR2F1;SYMPK;RORA;E2F3;RPAP2
regulation of myeloid cell differentiation (GO:0045637)	4/68	0.015201593843759097	0.16921774199763415	0	0	4.451086956521739	18.633830129126576	HOXA9;CREBBP;CDK6;TNRC6B
mRNA transport (GO:0051028)	5/104	0.01552342974629851	0.16961791231953768	0	0	3.6034894398530763	15.009992208913697	SMG1;POM121C;SYMPK;NUP153;RNPS1
regulation of chromatin organization (GO:1902275)	2/14	0.015905353548477448	0.16961791231953768	0	0	11.815347721822542	48.9285308416798	SETD5;MKI67
covalent chromatin modification (GO:0016569)	2/14	0.015905353548477448	0.16961791231953768	0	0	11.815347721822542	48.9285308416798	SETD5;CHD1
negative regulation of mRNA splicing, via spliceosome (GO:0048025)	2/14	0.015905353548477448	0.16961791231953768	0	0	11.815347721822542	48.9285308416798	RNPS1;SRSF12
positive regulation of cardiac muscle cell proliferation (GO:0060045)	2/14	0.015905353548477448	0.16961791231953768	0	0	11.815347721822542	48.9285308416798	TGFBR3;PIM1
positive regulation of protein deacetylation (GO:0090312)	2/14	0.015905353548477448	0.16961791231953768	0	0	11.815347721822542	48.9285308416798	FNTA;CTBP1
response to estradiol (GO:0032355)	3/38	0.015959321300987234	0.16961791231953768	0	0	6.0912841670964415	25.203980890229126	NCOA3;ZNF703;LCOR
ventricular septum development (GO:0003281)	3/38	0.015959321300987234	0.16961791231953768	0	0	6.0912841670964415	25.203980890229126	TGFBR3;PDE2A;SOX4
negative regulation of TOR signaling (GO:0032007)	3/38	0.015959321300987234	0.16961791231953768	0	0	6.0912841670964415	25.203980890229126	DDIT4;SH3BP4;FNIP1
protein ubiquitination (GO:0016567)	14/525	0.016474663982647072	0.17421957161649276	0	0	1.9784735812133072	8.123477185773655	RNF13;USP9X;KLHL22;BCL10;PRPF19;FBXO32;RMND5A;RLIM;BCL2;UBA1;BIRC6;RNF111;SASH1;TRIM44
regulation of cell cycle process (GO:0010564)	5/106	0.016729470023406058	0.17516252029457335	0	0	3.531773177317732	14.447012882520516	RACGAP1;CSNK2A2;BIRC6;MKI67;CALM1
RNA export from nucleus (GO:0006405)	5/106	0.016729470023406058	0.17516252029457335	0	0	3.531773177317732	14.447012882520516	SMG1;POM121C;SYMPK;NUP153;RNPS1
regulation of nitric-oxide synthase activity (GO:0050999)	3/39	0.01711398808171591	0.17743178820014285	0	0	5.921780986762936	24.088970872950927	DDAH1;CAV1;CALM1
endothelial cell migration (GO:0043542)	3/39	0.01711398808171591	0.17743178820014285	0	0	5.921780986762936	24.088970872950927	PLXND1;CYP1B1;FSTL1
mRNA export from nucleus (GO:0006406)	5/107	0.017355175726521392	0.179054617861428	0	0	3.496969696969697	14.176241327185709	SMG1;POM121C;SYMPK;NUP153;RNPS1
regulation of TOR signaling (GO:0032006)	4/71	0.017560392646818992	0.17942140313054186	0	0	4.251135626216742	17.183554980920682	DDIT4;SH3BP4;SLC38A9;FNIP1
phosphatidylinositol-mediated signaling (GO:0048015)	4/71	0.017560392646818992	0.17942140313054186	0	0	4.251135626216742	17.183554980920682	PITPNM2;PIK3CD;PIK3C2A;PIK3C2B
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	PABPC1;TNRC6B
regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	PABPC1;TNRC6B
histone H3 deacetylation (GO:0070932)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	ELK4;SFPQ
myoblast fusion (GO:0007520)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	ADAMTS5;ADAM12
negative regulation of mRNA processing (GO:0050686)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	RNPS1;SRSF12
neurotrophin TRK receptor signaling pathway (GO:0048011)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	CASP3;DDIT4
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	2/15	0.018184594504426877	0.17972157652739648	0	0	10.905921416712784	43.70199562627135	PABPC1;TNRC6B
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	3/40	0.018314180005628015	0.18011224279138677	0	0	5.761440140501512	23.046219492350033	TNIP1;TNFAIP3;RORA
extrinsic apoptotic signaling pathway (GO:0097191)	4/72	0.018394441816992693	0.18011224279138677	0	0	4.188405797101449	16.735641253080423	CASP3;BCL2;BCL2L2;MCL1
negative regulation of cell adhesion (GO:0007162)	4/73	0.0192527004086581	0.18764728739314232	0	0	4.127494223902541	16.304031225542303	ACVRL1;PLXND1;FZD4;CYP1B1
epithelial cell migration (GO:0010631)	3/41	0.019560007555780363	0.1880427999112521	0	0	5.6095382861485845	22.069428253438712	PLXND1;CYP1B1;FSTL1
regulation of response to DNA damage stimulus (GO:2001020)	3/41	0.019560007555780363	0.1880427999112521	0	0	5.6095382861485845	22.069428253438712	SMG1;BCLAF1;MCL1
positive regulation of TOR signaling (GO:0032008)	3/41	0.019560007555780363	0.1880427999112521	0	0	5.6095382861485845	22.069428253438712	KLHL22;SLC38A9;FNIP1
mitotic nuclear division (GO:0140014)	4/74	0.020135344804741103	0.19102410352521906	0	0	4.068322981366459	15.88793451501658	NCAPG2;CDCA8;KLHL22;ZWINT
negative regulation of protein phosphorylation (GO:0001933)	6/152	0.020307039575944156	0.19102410352521906	0	0	2.935806419358064	11.440214273804878	CAV1;DDIT4;SPRY2;CALM1;CORO1C;EIF4G1
regulation of cellular carbohydrate metabolic process (GO:0010675)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	RORA;ADIPOR1
regulation of monocyte differentiation (GO:0045655)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	CDK6;FOXP1
negative regulation of cell-substrate junction organization (GO:0150118)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	ACVRL1;CORO1C
negative regulation of epithelial cell differentiation (GO:0030857)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	CAV1;SPRY2
negative regulation of focal adhesion assembly (GO:0051895)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	ACVRL1;CORO1C
positive regulation by host of viral transcription (GO:0043923)	2/16	0.020592669316193826	0.19102410352521906	0	0	10.126413155190134	39.31904079259583	SNW1;CHD1
regulation of macroautophagy (GO:0016241)	5/112	0.020716123431910184	0.19133013562659407	0	0	3.3327102803738318	12.920394428677584	SMG1;LARP1;CASP3;SLC38A9;UBQLN2
nucleic acid-templated transcription (GO:0097659)	3/42	0.020851547093058982	0.19174357435573802	0	0	5.465426270480422	21.15298758468547	POLR3A;BAZ2A;RNPS1
regulation of BMP signaling pathway (GO:0030510)	4/76	0.0219744488242364	0.1983139771354582	0	0	3.9549114331723025	15.099357162320642	ACVRL1;CRIM1;FSTL1;ACVR2B
regulation of cell division (GO:0051302)	4/76	0.0219744488242364	0.1983139771354582	0	0	3.9549114331723025	15.099357162320642	NCOA3;TXNIP;BIRC6;CALM1
regulation of RNA splicing (GO:0043484)	4/76	0.0219744488242364	0.1983139771354582	0	0	3.9549114331723025	15.099357162320642	AHNAK;RBM12B;HNRNPLL;SRPK1
histone modification (GO:0016570)	5/114	0.022171400827519436	0.1983139771354582	0	0	3.271226021684737	12.459943132050416	CREBBP;PRMT7;MTA1;INCENP;BAZ2A
regulation of cell-substrate adhesion (GO:0010810)	3/43	0.022188842093665232	0.1983139771354582	0	0	5.328519855595668	20.291886678247696	FZD4;NPNT;CORO1C
cellular response to retinoic acid (GO:0071300)	3/43	0.022188842093665232	0.1983139771354582	0	0	5.328519855595668	20.291886678247696	CREB1;SNW1;FZD4
positive regulation of intracellular signal transduction (GO:1902533)	14/546	0.02222241729603007	0.1983139771354582	0	0	1.8982983775227542	7.226164564307684	USP15;RNF13;SLC20A1;CAV1;PIK3CD;BCL10;BCLAF1;DHX33;BCL2;SPRY2;SLC38A9;FNIP1;SASH1;TRIM44
snRNA metabolic process (GO:0016073)	2/17	0.023125550902281255	0.20294829941213635	0	0	9.450839328537171	35.59958388262188	INTS3;MEPCE
vasculature development (GO:0001944)	2/17	0.023125550902281255	0.20294829941213635	0	0	9.450839328537171	35.59958388262188	ACVRL1;ACVR2B
positive regulation of cardiac muscle tissue growth (GO:0055023)	2/17	0.023125550902281255	0.20294829941213635	0	0	9.450839328537171	35.59958388262188	TGFBR3;PIM1
protein heterooligomerization (GO:0051291)	2/17	0.023125550902281255	0.20294829941213635	0	0	9.450839328537171	35.59958388262188	MAT2A;FARSA
modification-dependent protein catabolic process (GO:0019941)	7/201	0.023414359540909698	0.20432203962546652	0	0	2.5807560137457046	9.689205318606433	RNF13;RLIM;ANAPC5;UBA1;BIRC6;RNF111;UBQLN2
positive regulation of cell-matrix adhesion (GO:0001954)	3/44	0.023571904335042002	0.20432203962546652	0	0	5.198291802412609	19.48163699452827	CDK6;MAP4K4;S100A10
positive regulation of osteoblast differentiation (GO:0045669)	3/44	0.023571904335042002	0.20432203962546652	0	0	5.198291802412609	19.48163699452827	NPNT;IL6ST;ACVR2B
generation of neurons (GO:0048699)	7/202	0.023976150874383755	0.20697779224212914	0	0	2.5673898750821826	9.578150254900631	CDK6;RACGAP1;FZD4;USP9X;MAP1B;CASP3;DDIT4
regulation of cellular response to heat (GO:1900034)	4/79	0.024919860509831793	0.2079108399602262	0	0	3.796135265700483	14.015673746304296	CREBBP;POM121C;RPA1;NUP153
mRNA 3'-end processing (GO:0031124)	4/79	0.024919860509831793	0.2079108399602262	0	0	3.796135265700483	14.015673746304296	CSTF3;SYMPK;RNPS1;PABPC1
amino acid transmembrane transport (GO:0003333)	3/45	0.025000715079890993	0.2079108399602262	0	0	5.07426508509541	18.718207079014903	SLC7A5;SLC7A6;SLC38A9
chromosome condensation (GO:0030261)	3/45	0.025000715079890993	0.2079108399602262	0	0	5.07426508509541	18.718207079014903	INCENP;NCAPG2;CSNK2A2
