PROBEID	ID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
TC0200007191.hg.1	NR_030285	MIR558	microRNA 558	0.0283691841203958	0.871273936085854	0.274784193302097	0.784942409598601	0.972035489910805	-6.08238005130675
TC0200007199.hg.1	NR_027098	LINC00486	long intergenic non-protein coding RNA 486	0.06939138306734	4.19874497259111	0.560789399862126	0.578170885172776	0.930452952307428	-5.96623350142397
TC0200007217.hg.1	NR_132381	LINC01318	long intergenic non-protein coding RNA 1318	-0.0299379306173102	0.987741011753682	-0.264507508320578	0.792791288553248	0.973279190665129	-6.0850824791975
TC0200007222.hg.1	NR_126404	LINC01320	long intergenic non-protein coding RNA 1320	-0.111698284578097	1.23832246826289	-0.745906950202211	0.460226641009632	0.895708248213348	-5.84942671332392
TC0200007231.hg.1	NR_039629	MIR548AD	microRNA 548ad	0.135753867610445	1.06242314259446	1.32804668678837	0.191935565152351	0.748526983723804	-5.27747450487985
TC0200007277.hg.1	NR_027252	CYP1B1-AS1	CYP1B1 antisense RNA 1	0.139538008120298	2.76234619352034	0.812818112959182	0.421290308441385	0.882288933911529	-5.79929578331105
TC0200007321.hg.1	NR_038441	SLC8A1-AS1	SLC8A1 antisense RNA 1	-0.272575895990164	4.10975925070254	-1.59251146343683	0.119398852417578	0.66287862330701	-4.92087865741146
TC0200007344.hg.1	NR_033996	LOC388942	uncharacterized LOC388942	0.132345072382723	3.80223060528904	0.906207297288096	0.370429052898644	0.861915828613969	-5.72240270066716
TC0200007388.hg.1	NR_027251	LINC01126	long intergenic non-protein coding RNA 1126	-0.16025520591762	3.11431182282711	-1.18785642048863	0.242122917588905	0.788979379347911	-5.44269326302737
TC0200007482.hg.1	NR_024452	LINC01119	long intergenic non-protein coding RNA 1119	0.215953399659396	5.44094099912191	1.52487103643525	0.135415500132766	0.68591157779308	-5.01752942277469
TC0200007505.hg.1	NR_001568	BCYRN1	brain cytoplasmic RNA 1	-0.252581437742439	4.95169626020791	-1.36371559609524	0.180530371431196	0.736232746455848	-5.23276060826472
TC0200007507.hg.1	NR_030286	MIR559	microRNA 559	0.018654340925756	0.828774069822684	0.231308664110593	0.818292571212191	0.977395724870747	-6.09311126695156
TC0200007543.hg.1	NR_107011	MIR548BA	microRNA 548ba	0.0817313936118309	0.76725529290777	0.896304540922537	0.375626978934946	0.864527252348306	-5.73093605703203
TC0200007611.hg.1	NR_002229	RPL23AP32	ribosomal protein L23a pseudogene 32	0.323071222334316	2.16399186104863	1.96731682865488	0.0563381632740548	0.528793436468409	-4.3210919134054
TC0200007673.hg.1	NR_033873	LINC01122	long intergenic non-protein coding RNA 1122	-0.0224021589837835	2.34940663017122	-0.192503405122678	0.848353653374551	0.981394800586791	-6.10113660258103
TC0200007677.hg.1	NR_110219	LOC101927285	uncharacterized LOC101927285	0.106965048259979	1.21271928091937	0.827194973606138	0.413193686788314	0.879310463777403	-5.78798195465055
TC0200007747.hg.1	NR_049824	MIR5192	microRNA 5192	-0.292713694279418	4.01367422481872	-2.06026512591284	0.0461360296321198	0.495169932390827	-4.15635088861738
TC0200007792.hg.1	NR_120420	LOC100507006	uncharacterized LOC100507006	0.19959739156214	3.16242892088434	1.33108650378475	0.19094259902525	0.747583137466651	-5.27370575078528
TC0200007799.hg.1	NR_039632	MIR4433A	microRNA 4433a	-0.0491283924085728	4.22925646993015	-0.456747765162044	0.650403502517984	0.946476653397179	-6.01759370184207
TC0200007806.hg.1	NR_039633	MIR4434	microRNA 4434	0.0646909340145805	0.807054581573634	0.735889907651456	0.466230885432789	0.8980342232013	-5.85657258684213
TC0200007809.hg.1	NR_034023	LOC339807	uncharacterized LOC339807	-0.047325117067071	1.62512974931999	-0.294643318842662	0.769839769853529	0.969587948428996	-6.07686718900952
TC0200007853.hg.1	NR_130931	LOC729348	uncharacterized LOC729348	-0.0618617865014432	1.01104204851054	-0.517569375945385	0.607702204716893	0.936402762691791	-5.98882638697457
TC0200007856.hg.1	NR_110156	LOC100507073	uncharacterized LOC100507073	0.196427038878342	1.52179188616461	2.03541463362319	0.0486919462825261	0.503935856106899	-4.20099057122946
TC0200007861.hg.1	NR_110169	LOC101060019	uncharacterized LOC101060019	0.100560619520872	0.83495125352441	1.19394474158418	0.239760466338173	0.787419513488069	-5.43587046229675
TC0200007911.hg.1	NR_036073	MIR3126	microRNA 3126	-0.132133044287962	2.98474219668421	-0.729364740222185	0.47016627981581	0.898610146916054	-5.861176989626
TC0200007973.hg.1	NR_126384	LINC01143	long intergenic non-protein coding RNA 1143	0.0155086107251634	4.04515663920309	0.130118368290705	0.897146174364363	0.987715210047731	-6.11096285635047
TC0200007982.hg.1	NR_002185	OR7E91P	olfactory receptor, family 7, subfamily E, member 91 pseudogene	-0.265540369573164	1.67455182499667	-1.90108818352835	0.0647493641446529	0.553418993916705	-4.43471608056033
TC0200008050.hg.1	NR_046762	ALMS1-IT1	ALMS1 intronic transcript 1	0.0450483902878986	1.19923689060499	0.369610946927115	0.713685499821669	0.958969316102128	-6.05261065210927
TC0200008053.hg.1	NR_003683	ALMS1P	Alstrom syndrome 1 pseudogene	0.15280963197768	2.8587589640676	1.08426789054627	0.284948941149836	0.816152450193721	-5.55379592032699
TC0200008069.hg.1	NR_045634	BOLA3-AS1	BOLA3 antisense RNA 1 (head to head)	-0.155966585399472	3.15339520030467	-0.929310722125349	0.35848360463143	0.857136638041728	-5.70214575475186
TC0200008078.hg.1	NR_024463	DCTN1-AS1	DCTN1 antisense RNA 1	0.0371937958927644	1.6492945892239	0.189430305709791	0.850744733736797	0.981786105078586	-6.10170948731898
TC0200008087.hg.1	NR_024606	LBX2-AS1	LBX2 antisense RNA 1	-0.107349246885495	4.33543274078021	-0.7104475097274	0.481682561421696	0.902567703877922	-5.87430035673713
TC0200008110.hg.1	NR_049796	MIR5000	microRNA 5000	-0.13781101684485	0.982887712091062	-1.14751516153866	0.258207157775308	0.799001863848087	-5.48708298913818
TC0200008124.hg.1	NR_110281	LOC101927884	uncharacterized LOC101927884	0.0158206717357223	1.34440072468355	0.128815743269496	0.898169994854083	0.987902805326172	-6.11112757494932
TC0200008141.hg.1	NR_110284	LOC101927907	uncharacterized LOC101927907	0.0034867136054606	1.21227679263038	0.0257065635388897	0.9796233722704	0.997349126449137	-6.11891005443614
TC0200008151.hg.1	NR_110286	LOC101927926	uncharacterized LOC101927926	0.0450614019271032	1.12179856346594	0.372669245384655	0.711426124642122	0.958230418157783	-6.0515056488817
TC0200008154.hg.1	NR_110287	LOC101927948	uncharacterized LOC101927948	-0.0533087696925931	1.2306497173344	-0.456209600982832	0.650786998496099	0.946520707875857	-6.01783240336822
TC0200008200.hg.1	NR_033423	LOC1720	dihydrofolate reductase pseudogene	-0.0572660474059365	1.60778805623919	-0.464972408899935	0.644554636131789	0.94543672851875	-6.01391106455395
TC0200008216.hg.1	NR_003663	FUNDC2P2	FUN14 domain containing 2 pseudogene 2	0.097985222819652	3.80039496273149	0.754296124657003	0.455232911992497	0.894091281151693	-5.84336999284772
TC0200008271.hg.1	NR_038888	LOC284950	uncharacterized LOC284950	0.0376998868223244	2.50103397434549	0.278779970587808	0.781896686251994	0.971683930017348	-6.08130159854893
TC0200008273.hg.1	NR_110569	ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head)	0.163534647576873	1.76987752205674	1.12327179996096	0.268236060741998	0.806036036795716	-5.51307230348288
TC0200008283.hg.1	NR_004378	SNORD94	small nucleolar RNA, C/D box 94	-0.152918867032315	3.73189525861314	-0.867622091698848	0.390944802141987	0.871500880079773	-5.75514504493029
TC0200008303.hg.1	NR_039928	MIR4771-1	microRNA 4771-1	0.00496084659918261	1.10899376641236	0.0457112926660416	0.963775222203545	0.995508043875456	-6.11821205655363
TC0200008316.hg.1	NR_039636	MIR4435-2	microRNA 4435-2	-0.119838005308915	1.87946815970767	-0.750159317936816	0.457691411133281	0.895080692888775	-5.84636484900195
TC0200008348.hg.1	NR_110236	LOC101928371	uncharacterized LOC101928371	-0.0463766549315321	2.23451166359267	-0.441482413042759	0.661318586361489	0.948187447427902	-6.02425657620566
TC0200008353.hg.1	NR_015424	ANKRD36BP2	ankyrin repeat domain 36B pseudogene 2	0.0121184182692886	3.57086721813315	0.0691316787784511	0.945240468432437	0.993464290388987	-6.11689807608318
TC0200008356.hg.1	NR_039635	MIR4436A	microRNA 4436a	-0.0143074005068327	3.61670233454937	-0.118846940609229	0.906010850703643	0.988686217002066	-6.11233331587312
TC0200008431.hg.1	NR_027714	ACTR3BP2	ACTR3B pseudogene 2	-0.107660014834945	1.34164118232868	-0.84120420553241	0.405396908798146	0.875954558512408	-5.7767736121339
TC0200008493.hg.1	NR_003698	FAHD2CP	fumarylacetoacetate hydrolase domain containing 2C, pseudogene	-0.0371560225802003	3.56773740731479	-0.20054858766033	0.842100873946178	0.980663967531433	-6.09959325722816
TC0200008499.hg.1	NR_046322	STARD7-AS1	STARD7 antisense RNA 1	-0.0784035090057471	2.11041340147807	-0.439376910591564	0.662830028660971	0.94855114462184	-6.02515798215425
TC0200008520.hg.1	NR_110209	LOC101927053	uncharacterized LOC101927053	-0.0776689540220938	2.42069705546901	-0.600527591086479	0.551652480730959	0.923551116991212	-5.94389048358357
TC0200008540.hg.1	NR_103732	LOC100506076	uncharacterized LOC100506076	-0.0893684125522809	1.14377422744473	-0.730687546351178	0.469366944370718	0.898610146916054	-5.86024678742429
TC0200008555.hg.1	NR_038386	LINC01125	long intergenic non-protein coding RNA 1125	0.312216547597303	2.10429883507792	1.24767669395043	0.219639954142452	0.771905135522608	-5.37426132891686
TC0200008607.hg.1	NR_103730	LINC01104	long intergenic non-protein coding RNA 1104	0.0667597734684975	3.58030089389032	0.524186572030791	0.603135684265296	0.935757080666539	-5.98548293607304
TC0200008649.hg.1	NR_049881	MIR5696	microRNA 5696	0.214655520838778	0.91328334058108	1.79946746223004	0.079738488816306	0.59069425576862	-4.60281133018295
TC0200008661.hg.1	NR_103791	LINC01127	long intergenic non-protein coding RNA 1127	-0.00189388656082023	1.29822537729853	-0.0159951658058697	0.987320354784303	0.99832685354978	-6.11910791588906
TC0200008676.hg.1	NR_039930	MIR4772	microRNA 4772	0.135152967133726	1.27708569495403	1.08470470449974	0.284757801849703	0.816059933481655	-5.55334731362434
TC0200008708.hg.1	NR_015399	LINC01102	long intergenic non-protein coding RNA 1102	-0.238185383467371	2.75682994501969	-1.66873388510588	0.103234883271114	0.639293877292884	-4.80760294249413
TC0200008760.hg.1	NR_003506	PLGLA	plasminogen-like A (pseudogene)	0.256580150811157	1.70336714178992	1.49672995100212	0.142568281069142	0.694081762761433	-5.05665205863873
TC0200008789.hg.1	NR_126369	GACAT1	gastric cancer associated transcript 1 (non-protein coding)	0.320238072807213	1.83414960711755	2.10007914544282	0.0422855399002271	0.48049982627734	-4.08393991372425
TC0200008799.hg.1	NR_037191	SULT1C2P1	sulfotransferase family 1C member 2 pseudogene 1	0.0059659917064725	1.23846316914196	0.0473475308895693	0.962479530756616	0.99539336347325	-6.11813766743228
TC0200008830.hg.1	NR_046110	LINC01123	long intergenic non-protein coding RNA 1123	-0.262449742713863	3.10243663678241	-1.57026424763676	0.124487609614372	0.67098158696959	-4.95307260871579
TC0200008837.hg.1	NR_037626	LOC100507334	two pore channel 3 pseudogene	0.00448771453946262	1.41964377045132	0.0296973119648595	0.976460945563264	0.996757068077331	-6.11880203144297
TC0200008957.hg.1	NR_015377	PAX8-AS1	PAX8 antisense RNA 1	-0.245887471328867	4.0186236828162	-0.309915921812902	0.758286182327256	0.96772054302272	-6.07236721362626
TC0200008978.hg.1	NR_026821	FAM138B	family with sequence similarity 138, member B	-0.141043776185553	3.01791543327132	-1.15391457584502	0.255605502016126	0.797636806787071	-5.48013648140325
TC0200008980.hg.1	NR_024077	WASH2P	WAS protein family homolog 2 pseudogene	-0.292979502245508	6.51093653125665	-2.08914512863285	0.043313819027642	0.484390199189311	-4.1039346810811
TC0200008999.hg.1	NR_034128	LINC01191	long intergenic non-protein coding RNA 1191	0.177219501834176	2.30502792696538	1.38277870289037	0.174653142302191	0.730227218881738	-5.20842428449095
TC0200009125.hg.1	NR_023343	RNU4ATAC	RNA, U4atac small nuclear (U12-dependent splicing)	0.309069281271141	8.15238425210622	1.1944262799636	0.239574338011667	0.787391721602009	-5.43532945447885
TC0200009128.hg.1	NR_037856	NIFK-AS1	NIFK antisense RNA 1	0.0631368297526622	4.16098382546	0.333720852638846	0.740390187993084	0.964141653681044	-6.06490234533302
TC0200009253.hg.1	NR_110278	LOC101927881	uncharacterized LOC101927881	-0.152714366153097	1.46983112634368	-1.14400076429006	0.259644011232763	0.80005191666247	-5.49088253646954
TC0200009268.hg.1	NR_110285	LOC101927924	uncharacterized LOC101927924	-0.380650328349943	2.42157730807944	-2.40894016325254	0.0208554613010469	0.36572181221104	-3.48646112947183
TC0200009279.hg.1	NR_033903	MED15P9	mediator complex subunit 15 pseudogene 9	0.280043274144984	4.06689401470342	1.98368765033493	0.0544108204872525	0.52316211285543	-4.29251947128124
TC0200009307.hg.1	NR_027313_2	TISP43	Homo sapiens uncharacterized LOC150527 (TISP43), transcript variant 1, non-coding RNA.	0.113005123128409	3.07911368127244	0.787001766703159	0.436069906729721	0.886730750560624	-5.81913109441076
TC0200009338.hg.1	NR_036499	LINC01120	long intergenic non-protein coding RNA 1120	-0.0573973519303799	2.0995191876612	-0.351812020449481	0.726886038107596	0.961627887138052	-6.05886220664658
TC0200009342.hg.1	NR_026922	LOC150776	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene	-0.133334071766216	5.5057295020849	-0.929676521901797	0.358296516564802	0.857136638041728	-5.70182110807206
TC0200009346.hg.1	NR_033885	POTEKP	POTE ankyrin domain family, member K, pseudogene	-0.133493962966184	1.20360710935088	-0.933067022263412	0.356565485233173	0.856117801425856	-5.69880624380893
TC0200009348.hg.1	NR_108087	LINC01087	long intergenic non-protein coding RNA 1087	0.150182729076171	0.935440402568435	1.43163175321691	0.160269277784302	0.71594860320478	-5.14467166941345
TC0200009393.hg.1	NR_110294	LOC101928161	uncharacterized LOC101928161	-0.362192488805719	2.85930489469883	-1.78748769055681	0.0816851499559803	0.596400890945771	-4.62211999614467
TC0200009404.hg.1	NR_037450	MIR3679	microRNA 3679	-0.0306477925845443	2.50076869464643	-0.213620992272414	0.831963101964609	0.979520056327205	-6.09695108828454
TC0200009425.hg.1	NR_049856	MIR5590	microRNA 5590	0.168738121546816	0.756440743292642	1.99141117610795	0.0535215415259455	0.520611742582844	-4.27897312817111
TC0200009444.hg.1	NR_029672	MIR128-1	microRNA 128-1	-0.0842375589312025	1.3392943155397	-0.775525258766861	0.442738647936711	0.889202256399881	-5.82775001640128
TC0200009449.hg.1	NR_045486	LOC100507600	uncharacterized LOC100507600	-0.0337161209220165	1.02235779776654	-0.279890017322463	0.78105118340192	0.971418066402742	-6.0809992472137
TC0200009452.hg.1	NR_110199	DARS-AS1	DARS antisense RNA 1	0.265732395939594	1.17747119247731	1.8589600506848	0.0706424212810923	0.567992332258175	-4.50533029970479
TC0200009495.hg.1	NR_033658	YY1P2	YY1 transcription factor pseudogene 2	0.145191468182186	1.60307669337386	1.0315719789474	0.308671001558283	0.831110936108439	-5.60666689167584
TC0200009552.hg.1	NR_110237	LOC101928386	uncharacterized LOC101928386	-0.0091299369135891	2.52202691893472	-0.0758474862344338	0.939930837621121	0.992796790425584	-6.11642244222722
TC0200009564.hg.1	NR_040248	ZEB2-AS1	ZEB2 antisense RNA 1	-0.143724244870989	3.0490143040813	-0.948241037986188	0.34888557202292	0.852055564773021	-5.68518518130017
TC0200009565.hg.1	NR_110570	LINC01412	long intergenic non-protein coding RNA 1412	-0.0176745168246641	0.912253333469335	-0.177119980270817	0.860337087481824	0.983134700917737	-6.10391210493129
TC0200009588.hg.1	NR_026904	PABPC1P2	poly(A) binding protein, cytoplasmic 1 pseudogene 2	-0.0472836126825384	1.06715091469721	-0.504791544826209	0.61656521252844	0.938529756286385	-5.99516410286744
TC0200009616.hg.1	NR_111932	KIF5C	kinesin family member 5C	0.267163211622376	2.21601822164549	1.29946868576407	0.201464333853765	0.756250630974381	-5.31252189918288
TC0200009630.hg.1	NR_110240	LOC101929231	uncharacterized LOC101929231	0.0330161963600168	1.49040696056866	0.227526143146847	0.821211358028243	0.977932966008314	-6.09395800819539
TC0200009651.hg.1	NR_110244	LOC101929282	uncharacterized LOC101929282	-0.308208435583441	1.71185184191327	-1.96918561565262	0.0561152045293191	0.528190358798547	-4.31783994119182
TC0200009663.hg.1	NR_039931	MIR4773-1	microRNA 4773-1	0.16865522394955	1.59774651841607	1.48590480730847	0.14539879121169	0.698061148061367	-5.07152977948177
TC0200009752.hg.1	NR_038850	CCDC148-AS1	CCDC148 antisense RNA 1	-0.142079794602928	1.19719246901408	-0.880065962613625	0.384251321070426	0.868821447297049	-5.74473469167973
TC0200009779.hg.1	NR_106948	MIR6888	microRNA 6888	-0.00555443060352911	0.984167137967141	-0.0553454255643472	0.956147768666779	0.994765978922911	-6.11773641658886
TC0200009787.hg.1	NR_110587	LOC643072	uncharacterized LOC643072	-0.199802168438229	3.61800122361303	-1.40914979429988	0.166768878873154	0.721775040278704	-5.17425714139918
TC0200009809.hg.1	NR_110163	LOC100996579	uncharacterized LOC100996579	0.07871699848089	1.30536115420606	0.768228642944511	0.447009885522582	0.890610487408947	-5.83316608457344
TC0200009827.hg.1	NR_110255	LOC101929532	uncharacterized LOC101929532	-0.0659499603581422	1.22161443740339	-0.610696481295914	0.544967567089176	0.921265766846566	-5.93793193328355
TC0200009832.hg.1	NR_110258	LOC101929570	uncharacterized LOC101929570	-0.0386600259271017	1.32085382029978	-0.343495599563026	0.733083187230149	0.96275068151953	-6.06167816814942
TC0200009861.hg.1	NR_110574	LOC101929633	uncharacterized LOC101929633	0.271649117739789	1.31160563075893	1.95214871127894	0.058176331932839	0.533488114608179	-4.3473941931627
TC0200009879.hg.1	NR_038983	TTC21B-AS1	TTC21B antisense RNA 1	0.000698756518143995	1.85613650330158	0.00428379979279193	0.996604019757514	0.999576174829541	-6.11922394915401
TC0200009880.hg.1	NR_110260	LOC101929680	uncharacterized LOC101929680	0.0319088413840691	2.84777959409323	0.256225074098789	0.799133004531142	0.974145808228677	-6.08718581129432
TC0200009899.hg.1	NR_039933	MIR4774	microRNA 4774	-0.0856237800631735	0.981797667147209	-0.793101655641993	0.432550018337093	0.885555208476282	-5.81450021341131
TC0200009968.hg.1	NR_126376	DLX2-AS1	DLX2 antisense RNA 1 (head to head)	-0.369841744770693	3.42765113722724	-3.11412733393084	0.00346325352645613	0.159850003502381	-1.91476776065625
TC0200010006.hg.1	NR_038897	LINC01305	long intergenic non-protein coding RNA 1305	0.14591621579435	2.39849389598169	1.46350921454035	0.151396514471632	0.705356680443209	-5.1020051368616
TC0200010021.hg.1	NR_002315_2	H3F3AP4	Homo sapiens H3 histone, family 3A, pseudogene 4 (H3F3AP4), non-coding RNA.	-0.0878827168747858	7.00258160338299	-0.459368176811856	0.648537572055226	0.946050071211917	-6.01642744828981
TC0200010051.hg.1	NR_029609	MIR10B	microRNA 10b	-0.158198525106758	0.919303695997066	-1.42962993267012	0.160839821894779	0.716102494729342	-5.14732300095368
TC0200010052.hg.1	NR_110457	HAGLROS	HAGLR opposite strand (non-protein coding)	-0.153576500416762	2.68422756657702	-1.41263319250383	0.16574854417007	0.720834459482693	-5.1697005978612
TC0200010063.hg.1	NR_110599	LINC01117	long intergenic non-protein coding RNA 1117	-0.102473095900727	1.54473914264974	-0.64457525436108	0.523001742678599	0.914121474760235	-5.91737354913703
TC0200010115.hg.1	NR_110204	LOC101927027	uncharacterized LOC101927027	-0.475946496432371	2.93733601852086	-2.00289096457488	0.0522230785698449	0.516458873658096	-4.25876045186243
TC0200010149.hg.1	NR_104319	SCHLAP1	SWI/SNF complex antagonist associated with prostate cancer 1 (non-protein coding)	0.0339315521783716	1.07993511975994	0.272058564755694	0.78702194862823	0.972471682534828	-6.08310679742078
TC0200010155.hg.1	NR_130784	LOC101927156	uncharacterized LOC101927156	0.101810687949957	1.05841157896785	0.902842727723963	0.372189876587361	0.862713393275571	-5.72531206448396
TC0200010191.hg.1	NR_039638	MIR548AE1	microRNA 548ae-1	0.0434288299821222	1.42564231977446	0.314302369739566	0.754978084218141	0.967149509056022	-6.07103296259484
TC0200010237.hg.1	NR_030287	MIR561	microRNA 561	0.0509349272914851	1.02394901817022	0.526032003350097	0.601865019909001	0.935450129803225	-5.98454303742057
TC0200010240.hg.1	NR_031647	MIR1245A	microRNA 1245a	-0.0449639791805756	1.40996050187082	-0.150391271818576	0.881236361104945	0.986081049958303	-6.1081859428991
TC0200010254.hg.1	NR_102429	OSGEPL1-AS1	OSGEPL1 antisense RNA 1	-0.0348128744464058	1.33255782336167	-0.27529801379227	0.784550564474842	0.971965989485657	-6.08224224083856
TC0200010304.hg.1	NR_002769	PCGEM1	PCGEM1, prostate-specific transcript (non-protein coding)	-0.0687572951632662	1.55218767878581	-0.518051516271619	0.607368939291695	0.93628733011067	-5.98858419122638
TC0200010321.hg.1	NR_110222	LOC101927406	uncharacterized LOC101927406	0.0331965433616851	0.971283562263795	0.309082122154793	0.758915526094568	0.96783800665929	-6.07261872529052
TC0200010322.hg.1	NR_110223	LOC101927431	uncharacterized LOC101927431	0.125897524807156	1.54591010446402	1.0146251020076	0.316580694548423	0.835903348159768	-5.62314208122992
TC0200010337.hg.1	NR_110225	LOC101927482	uncharacterized LOC101927482	-0.051013997841939	1.63293645431253	-0.390103167323885	0.698597275063102	0.95557286550045	-6.04503400233368
TC0200010388.hg.1	NR_026830	SATB2-AS1	SATB2 antisense RNA 1	-0.0178804021374472	1.59387020815615	-0.172014574272058	0.86432165979734	0.983538810207128	-6.10478225881429
TC0200010390.hg.1	NR_110270	LOC101927641	uncharacterized LOC101927641	-0.0168299893304305	1.51785641506125	-0.119609797009842	0.905410487330778	0.988686217002066	-6.11224447429915
TC0200010422.hg.1	NR_001557	AOX2P	aldehyde oxidase 2 pseudogene	-0.0604240740229933	1.18877976737564	-0.447786972439241	0.656801429288477	0.94756811944154	-6.0215319771943
TC0200010481.hg.1	NR_003058	SNORD70	small nucleolar RNA, C/D box 70	0.14688471465074	1.66298173166859	0.961018022110011	0.342504144905073	0.848781744878307	-5.67355357704137
TC0200010482.hg.1	NR_003694	SNORD11B	small nucleolar RNA, C/D box 11B	0.127146674335039	1.13953476955006	1.07555317409782	0.288781143230236	0.818420203767297	-5.56271046282789
TC0200010483.hg.1	NR_003031	SNORD11	small nucleolar RNA, C/D box 11	0.0930241018089253	1.4872715998058	0.545877230322628	0.588280659692686	0.932406499223899	-5.97423010462391
TC0200010568.hg.1	NR_002589	SNORD51	small nucleolar RNA, C/D box 51	-0.0602430135935894	0.950226361011348	-0.608913170267377	0.546136867313703	0.921751569873609	-5.93898397142959
TC0200010569.hg.1	NR_104359	GPR1-AS	GPR1 antisense RNA	-0.140239563914649	1.61741100604111	-1.19758982623483	0.238354169016055	0.786428349246617	-5.43177019470367
TC0200010583.hg.1	NR_036078	MIR3130-2	microRNA 3130-2	0.0701666584837954	2.29619623639869	0.354879380560843	0.724604985840519	0.961372708925098	-6.05780669921961
TC0200010589.hg.1	NR_106999	MIR7845	microRNA 7845	-0.0506502472708847	4.93485490735944	-0.499058176157569	0.620561075352269	0.939759178247321	-5.9979570309942
TC0200010621.hg.1	NR_038437	LOC100507443	uncharacterized LOC100507443	0.214796727126602	1.44956101914962	1.73706446956719	0.0903230328480028	0.616264620893129	-4.7021983740966
TC0200010623.hg.1	NR_046452	IDH1-AS1	IDH1 antisense RNA 1	-0.0209649382833712	1.14935042612261	-0.193490247346755	0.847586129345959	0.981394800586791	-6.10095068459074
TC0200010646.hg.1	NR_110291	LOC101928020	uncharacterized LOC101928020	0.0548173783065944	1.72726488974546	0.418105869138687	0.678178669389512	0.951022530593113	-6.03402524796637
TC0200010655.hg.1	NR_110604	LANCL1-AS1	LANCL1 antisense RNA 1	-0.0484381799598702	0.946506652327763	-0.471589207156502	0.639865687280878	0.944388281405287	-6.01090120292056
TC0200010660.hg.1	NR_002763	CPS1-IT1	CPS1 intronic transcript 1	-0.175679566363322	1.49547816622748	-1.47955893105335	0.1470787610211	0.699886784419026	-5.08020681644485
TC0200010687.hg.1	NR_131941	LOC102725079	uncharacterized LOC102725079	0.060085904259104	1.45914677011544	0.416439832752059	0.679386827163642	0.951266068615261	-6.03470136974425
TC0200010690.hg.1	NR_039935	MIR4776-1	microRNA 4776-1	-0.0470957526620612	2.2865532598253	-0.30974891416397	0.758412224742051	0.967722237401368	-6.07241764466791
TC0200010698.hg.1	NR_039640	MIR4438	microRNA 4438	-0.0408536342595397	0.994070936973814	-0.332240919101865	0.741498639648705	0.964506741384876	-6.06538243451797
TC0200010702.hg.1	NR_047698	VWC2L-IT1	VWC2L intronic transcript 1	0.0729932936734627	1.12076603824424	0.704598414220753	0.485275355929825	0.903351211339639	-5.87829011917213
TC0200010705.hg.1	NR_110292	LOC101928103	uncharacterized LOC101928103	-0.00384615912686437	1.4877562648536	-0.0288984061242915	0.97709400098835	0.996913815023688	-6.11882490228555
TC0200010716.hg.1	NR_110607	LOC102724849	uncharacterized LOC102724849	-0.0747782026233443	0.990854464836082	-0.699381773388911	0.488492346877759	0.904341459304218	-5.88182138330234
TC0200010734.hg.1	NR_037701	PKI55	DKFZp434H1419	-0.643994916189721	2.81359400480676	-3.39005335121322	0.00161919318175331	0.104539301071365	-1.23500487656593
TC0200010757.hg.1	NR_130782	LOC101928327	uncharacterized LOC101928327	-0.0277469568981541	1.60242756313546	-0.222998528481906	0.824708478966	0.97851131732589	-6.09495323758372
TC0200010797.hg.1	NR_029500	MIR26B	microRNA 26b	0.0304047563095051	3.79317941645506	0.223062777917552	0.824658827344708	0.97851131732589	-6.09493925424689
TC0200010815.hg.1	NR_128707	MIR9500	microRNA 9500	0.184708765153172	5.50781166878927	1.0893482997799	0.282731446976587	0.814864594232621	-5.54856787739792
TC0200010825.hg.1	NR_015390	LINC00608	long intergenic non-protein coding RNA 608	-0.127567357310789	2.16955384762679	-0.676148485175577	0.502963873194964	0.908956487775982	-5.89723792942229
TC0200010829.hg.1	NR_046086	LOC100129175	uncharacterized LOC100129175	0.0140279622321922	3.05001453486743	0.161423019781859	0.872599285718844	0.984622245689806	-6.10650642210773
TC0200010839.hg.1	NR_003063	TUBA4B	tubulin, alpha 4b	0.0498816273936233	3.85567207033448	0.355539024363798	0.724114770463971	0.961354408627482	-6.05757852058374
TC0200010959.hg.1	NR_046102	LOC646736	uncharacterized LOC646736	0.072216641290326	1.33647856549086	0.573015319996116	0.569946103461417	0.928318060584305	-5.95951935540508
TC0200011041.hg.1	NR_038238	LOC151484	uncharacterized LOC151484	0.196399661026192	5.61289834442786	1.79959439196654	0.0797180748406606	0.59069425576862	-4.60260616947284
TC0200011060.hg.1	NR_039937	MIR4777	microRNA 4777	0.0574596302976542	0.910483548108449	0.578862590551717	0.566033046353587	0.927689784141368	-5.95625790616654
TC0200011089.hg.1	NR_030288	MIR562	microRNA 562	0.0989577093717402	0.880191117478355	0.86681282972221	0.391382633503128	0.871703209096512	-5.75581713369381
TC0200011126.hg.1	NR_003008	SCARNA5	small Cajal body-specific RNA 5	0.17140127771604	3.30589491372139	0.807792352375797	0.42414333756483	0.883266791219593	-5.80320564968716
TC0200011127.hg.1	NR_003006	SCARNA6	small Cajal body-specific RNA 6	0.407649630723368	3.20412100162021	1.75408898671578	0.0873248463984523	0.610220127706213	-4.67537771014397
