PROBEID	ID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
TC0200016728.hg.1	NR_046258	FAR2P2	fatty acyl-CoA reductase 2 pseudogene 2	-0.0440469158868222	2.06200383946677	-0.293218000122087	0.770920770406122	0.947800374151904	-6.4075438757759
TC0200016729.hg.1	NR_103761	CYP4F62P	cytochrome P450, family 4, subfamily F, polypeptide 62, pseudogene	0.159203205999674	1.83096432974524	1.13774506569473	0.262215855128552	0.709620500820831	-5.81365846797641
TC0200016751.hg.1	NR_026966	LOC100130691	uncharacterized LOC100130691	-0.246229864166694	1.54372473697413	-1.63972744530331	0.109159581337422	0.519601554571861	-5.15091271208457
TC0200016758.hg.1	NR_110218	LINC01473	long intergenic non-protein coding RNA 1473	-0.0366840909343396	0.95466685011031	-0.317498442594429	0.752570656777579	0.942803279911286	-6.40014253431651
TC0200016765.hg.1	NR_110283	LOC101927865	uncharacterized LOC101927865	0.444505951941319	2.85945420797168	2.17155416403963	0.036077430617517	0.314183076701951	-4.22716310272833
TC0200016770.hg.1	NR_106867	MIR6809	microRNA 6809	2.27878464004664	7.20393225173406	11.138107695119	1.21524692195148e-13	5.49986722818925e-10	20.5754078500859
TC0300006432.hg.1	NR_110824	LOC102723448	uncharacterized LOC102723448	-0.049303614443464	1.12927656812123	-0.372191246310556	0.711779082419387	0.931871773836074	-6.38132783902099
TC0300006442.hg.1	NR_110118	LINC01266	long intergenic non-protein coding RNA 1266	0.0363640004257212	1.27431932613988	0.198122416069227	0.843985443954324	0.96775566808269	-6.43088436378148
TC0300006538.hg.1	NR_121663	LOC101927416	uncharacterized LOC101927416	-0.245960838399703	2.73264667047562	-1.70299392460712	0.0965818916403993	0.494706096439532	-5.05238874497063
TC0300006539.hg.1	NR_103443	SRGAP3-AS3	SRGAP3 antisense RNA 3	-0.172157011792165	1.94557155825616	-1.13642130122613	0.262762417772932	0.710130566916941	-5.81511494673398
TC0300006569.hg.1	NR_046734	PRRT3-AS1	PRRT3 antisense RNA 1	0.0510201905819363	4.49951696058563	0.282798337587108	0.778837245200333	0.949697881174568	-6.41054042936085
TC0300006573.hg.1	NR_103821	EMC3-AS1	EMC3 antisense RNA 1	-0.0310336792966535	3.0532472525804	-0.161250274504093	0.872734414333159	0.974634503569389	-6.43750888522566
TC0300006583.hg.1	NR_026829	LINC00852	long intergenic non-protein coding RNA 852	-0.0794109995513348	1.7913453224251	-0.667449072536464	0.508442555739667	0.856905184346	-6.22891178615484
TC0300006586.hg.1	NR_036084	MIR378B	microRNA 378b	0.0142144380834308	1.27104191092032	0.13250420194881	0.89527145007453	0.979634252099182	-6.44173166660614
TC0300006660.hg.1	NR_027103	LINC00620	long intergenic non-protein coding RNA 620	-0.000486555069418415	2.32987512681292	-0.00398946065036513	0.996837355655565	0.999387235516987	-6.45050672892531
TC0300006696.hg.1	NR2C2.kAug10-unspliced	NR2C2	Transcript Identified by AceView, Entrez Gene ID(s) 7182	-0.0123320536820524	2.556531749804	-0.0750663684882705	0.940548264650011	0.98861308508512	-6.44769537414775
TC0300006705.hg.1	NR_046084	SH3BP5-AS1	SH3BP5 antisense RNA 1	-0.029461540475678	4.32213194497573	-0.144847647635926	0.885582241917831	0.977721721968323	-6.44001955574288
TC0300006726.hg.1	NR_030289	MIR563	microRNA 563	0.0566664990754799	1.05864822863801	0.449937713985226	0.655263408964638	0.913821151234569	-6.34948935739577
TC0300006752.hg.1	NR_103843	LINC00690	long intergenic non-protein coding RNA 690	0.0586062275519766	0.989585591579145	0.482335753609047	0.63228204163635	0.905782971388651	-6.33446292815247
TC0300006777.hg.1	NR_125803	SATB1-AS1	SATB1 antisense RNA 1	-0.141007171418828	2.15114239464634	-0.960641831001739	0.342690917757117	0.769299764901584	-5.99430988185146
TC0300006792.hg.1	NR_036086	MIR3135A	microRNA 3135a	0.158862292514276	7.80881002200855	1.34859451127104	0.185299888856455	0.633067005526344	-5.56172421603044
TC0300006798.hg.1	NR_110814	LOC101927829	uncharacterized LOC101927829	0.127411945736947	0.997693637953465	1.24700549550656	0.219883283728165	0.670867645978322	-5.68802220255782
TC0300006809.hg.1	NR_002311	VENTXP7	VENT homeobox pseudogene 7	0.106039034910539	3.69341078651238	0.736994579496703	0.465566532329125	0.838460910280432	-6.1806707716331
TC0300006811.hg.1	NR_046731	ZNF385D-AS1	ZNF385D antisense RNA 1	0.160840695761809	1.23869718516303	1.56290087946925	0.126210106494067	0.548994715351935	-5.26619111155057
TC0300006815.hg.1	NR_046876	ZNF385D-AS2	ZNF385D antisense RNA 2	0.257551174955079	1.37712833025231	2.33839876028509	0.0246239023311418	0.256701374922629	-3.89546033393816
TC0300006848.hg.1	NR_121667	LOC101927854	uncharacterized LOC101927854	-0.428560755955499	1.98141156370977	-2.50257492207308	0.016660701319407	0.205973070052895	-3.55134979574387
TC0300006850.hg.1	NR_046244	THRB-AS1	THRB antisense RNA 1	-0.0860771606383324	1.46675824139291	-0.710402602230988	0.481710088360099	0.845725166379778	-6.19966604733045
TC0300006900.hg.1	NR_038840	LINC00693	long intergenic non-protein coding RNA 693	0.262691661720129	2.37616784375591	1.68580657234162	0.0998736198989711	0.501700412486703	-5.07947198682547
TC0300006945.hg.1	NR_049771	OSBPL10-AS1	OSBPL10 antisense RNA 1	0.0935313634448356	7.54933335805023	1.0786680340448	0.287407292655235	0.729133750584211	-5.87711160011692
TC0300007017.hg.1	NR_029824	MIR128-2	microRNA 128-2	0.03925900721678	1.42290240794005	0.317736777888927	0.752391231609454	0.942742985843927	-6.4000669813825
TC0300007062.hg.1	NR_029499	MIR26A1	microRNA 26a-1	0.048947521026057	1.43835309250297	0.360741976444198	0.720252323023972	0.933787154438638	-6.38551179907553
TC0300007170.hg.1	NR_046732	CCDC13-AS1	CCDC13 antisense RNA 1	0.128512472866892	1.11453166553074	1.30922140752613	0.198172957619591	0.648540121825882	-5.61174607356794
TC0300007171.hg.1	NR_122070	LOC729083	uncharacterized LOC729083	-0.030029243469244	1.49450298027703	-0.227265749096927	0.821412386586332	0.962302958204904	-6.42468869000906
TC0300007203.hg.1	NR_029700	MIR138-1	microRNA 138-1	0.1242026039237	2.04540415648017	0.865250606779481	0.392228710382956	0.799491279633354	-6.07957474506455
TC0300007264.hg.1	NR_073385	LRRC2-AS1	LRRC2 antisense RNA 1	0.0106387591995842	3.25244148228178	0.0784244781745992	0.93789414721109	0.988054886346852	-6.44743750738874
TC0300007279.hg.1	NR_024046	NRADDP	neurotrophin receptor associated death domain, pseudogene	0.183032557346404	3.7507968066728	0.98026327348873	0.333039441291001	0.762866013140281	-5.9757177703118
TC0300007284.hg.1	NR_033373	KIF9-AS1	KIF9 antisense RNA 1	-0.0795648108498419	2.63376554338221	-0.529795841546595	0.599277339877986	0.893824192540031	-6.31058961931706
TC0300007314.hg.1	NR_031595	MIR1226	microRNA 1226	0.174717152973256	4.29946826689346	1.0882628514547	0.283204199119924	0.725211751881848	-5.86702188083565
TC0300007322.hg.1	NR_039645	MIR4443	microRNA 4443	-0.0731841675244351	2.16365192811251	-0.551055610048591	0.584760339685959	0.88830191028916	-6.299180121007
TC0300007347.hg.1	NR_111921	CELSR3-AS1	CELSR3 antisense RNA 1 (head to head)	0.142790916418619	4.75151157160776	1.27183313038043	0.21101570802239	0.661755219238879	-5.65799218457041
TC0300007354.hg.1	NR_109996	PRKAR2A-AS1	PRKAR2A antisense RNA 1	-0.0602021438258307	3.95733713992221	-0.529225727796673	0.599668962603824	0.894058351778073	-6.31088949605787
TC0300007373.hg.1	NR_036233	MIR4271	microRNA 4271	-0.0397779816567563	3.27610954597133	-0.262976654771081	0.793962378251496	0.95403244392725	-6.41594279728869
TC0300007407.hg.1	NR_030291	MIR566	microRNA 566	0.147498111377582	9.37164396780072	1.82000210012871	0.0764928504548541	0.446566108283661	-4.86181430388284
TC0300007411.hg.1	NR_106714	MIR5787	microRNA 5787	0.102458492469238	5.96914305437534	0.908148844145615	0.369415408111711	0.786566061481958	-6.04228546234203
TC0300007420.hg.1	NR_109831	RASSF1-AS1	RASSF1 antisense RNA 1	0.0812095394734902	2.71027162363552	0.690743974424272	0.493845263594285	0.851147299814516	-6.21327167097683
TC0300007434.hg.1	NR_039950	MIR4787	microRNA 4787	0.119201757486278	7.01835064763485	1.38949244079686	0.172618972803645	0.617459507621989	-5.50834228540857
TC0300007452.hg.1	NR_109984	IQCF5-AS1	IQCF5 antisense RNA 1	0.135775642046671	1.14791804623303	1.20089488475763	0.237084294188415	0.688107223239925	-5.74234529014536
TC0300007490.hg.1	NR_003047	SNORD19	small nucleolar RNA, C/D box 19	0.296243773554094	1.43697895439444	1.59518524947696	0.118798819717759	0.536547599014988	-5.21833657083181
TC0300007493.hg.1	NR_003057	SNORD69	small nucleolar RNA, C/D box 69	0.533850515391436	4.36893456820325	3.29092342273242	0.00213468306161569	0.0550821278378033	-1.68768904740008
TC0300007501.hg.1	NR_046615	ITIH4-AS1	ITIH4 antisense RNA 1	-0.0634329455176081	1.42829662601156	-0.550801522192251	0.584932833766729	0.888348149323119	-6.29931909124463
TC0300007563.hg.1	NR_046572	ARHGEF3-AS1	ARHGEF3 antisense RNA 1	-0.17455634392994	1.07636464632476	-1.4530910715842	0.154252532980602	0.592966413687123	-5.42247961445532
TC0300007581.hg.1	NR_132369	ARF4-AS1	ARF4 antisense RNA 1	0.21342957094387	3.38363266798219	1.74170672639006	0.0894970704044141	0.479560925086334	-4.99052631080889
TC0300007625.hg.1	NR_110820	C3orf67-AS1	C3orf67 antisense RNA 1	-0.240810277219387	2.16646042344358	-1.99970788399177	0.052580341679509	0.376601833331165	-4.54868776282127
TC0300007667.hg.1	NR_027104	LINC00698	long intergenic non-protein coding RNA 698	0.19976650636052	3.18841831655727	1.54148783182793	0.131328997201737	0.557847248174434	-5.29745711721787
TC0300007677.hg.1	NR_026866	C3orf49	chromosome 3 open reading frame 49	0.0852323121467695	1.08946171082146	0.79653577266143	0.430575932000005	0.820770478075809	-6.13568427379933
TC0300007678.hg.1	NR_104326	THOC7-AS1	THOC7 antisense RNA 1	0.0296252956923686	1.44447583823716	0.222515537421385	0.825081755201382	0.963195673372326	-6.4257563166543
TC0300007681.hg.1	NR_038286	PSMD6-AS2	PSMD6 antisense RNA 2	-0.201488510870879	2.98474910153451	-0.792580355524067	0.432850160617594	0.821597814125877	-6.13877769529986
TC0300007683.hg.1	NR_045697	PRICKLE2-AS1	PRICKLE2 antisense RNA 1	-0.189398725648376	1.8252278905195	-1.37352992236444	0.177485782440703	0.623444007396488	-5.52934905108943
TC0300007684.hg.1	NR_046701	PRICKLE2-AS2	PRICKLE2 antisense RNA 2	-0.0151712047297745	1.31181373547538	-0.128506449443864	0.898413115590325	0.980189034034948	-6.44225353883037
TC0300007686.hg.1	NR_046702	PRICKLE2-AS3	PRICKLE2 antisense RNA 3	0.095239000580817	1.59837918863123	0.55793034291314	0.580102605372213	0.886403629721784	-6.295396135792
TC0300007689.hg.1	NR_110150	ADAMTS9-AS1	ADAMTS9 antisense RNA 1	-0.187252931863491	1.14971368133946	-1.39494590334799	0.170980238858095	0.615054530473592	-5.5011152778917
TC0300007707.hg.1	NR_046575	MAGI1-AS1	MAGI1 antisense RNA 1	0.0554163152507106	1.62656351252027	0.462957356828639	0.645985524274718	0.910300121544272	-6.34357485392713
TC0300007723.hg.1	NR_036234	MIR4272	microRNA 4272	-0.0811151673819915	0.783576728274088	-0.93160716527954	0.357310147754643	0.778124409318334	-6.02116399391871
TC0300007728.hg.1	NR_109992	SUCLG2-AS1	SUCLG2 antisense RNA 1 (head to head)	-0.0645205324379159	4.57159638294725	-0.29233522801928	0.771590520891226	0.947864549602294	-6.40780193366338
TC0300007751.hg.1	NR_110000	LINC01212	long intergenic non-protein coding RNA 1212	-0.0133823501838735	1.14999246962366	-0.125939345724284	0.900431370374926	0.980753563946783	-6.44258023081758
TC0300007776.hg.1	NR_126463	FOXP1-AS1	FOXP1 antisense RNA 1	-0.0894048660434974	1.28050300379685	-0.800749571251747	0.428161086398599	0.819536479789958	-6.13237239926031
TC0300007811.hg.1	NR_038221	LINC00870	long intergenic non-protein coding RNA 870	0.00344597739249286	2.48191470317079	0.0165936782105023	0.986845947489255	0.997527967366193	-6.45037691792251
TC0300007847.hg.1	NR_121660	LOC101927296	uncharacterized LOC101927296	0.162301022479546	3.268668485547	1.68133493283322	0.100745110199284	0.503652949756773	-5.08647954200196
TC0300007849.hg.1	NR_046681	PDZRN3-AS1	PDZRN3 antisense RNA 1	-0.105211996858772	1.20212719068332	-0.908637900524444	0.369160363829159	0.786534930581643	-6.0418503839276
TC0300007865.hg.1	NR_039646	MIR4444-1	microRNA 4444-1	-0.30264391037842	7.18398323549262	-1.82654886186692	0.0754819061369109	0.443872894251322	-4.85083627236886
TC0300007880.hg.1	NR_031714	MIR1324	microRNA 1324	-0.145764634146155	1.26850832268188	-1.20191231042509	0.236694379063594	0.687622471642587	-5.74116708014865
TC0300007885.hg.1	NR_040004	LINC00960	long intergenic non-protein coding RNA 960	0.175138898080781	5.6581111056816	0.524786873761312	0.60272221129475	0.895051837804667	-6.31321342719363
TC0300007888.hg.1	NR_036235	MIR4273	microRNA 4273	0.00212844539666113	0.867008517113884	0.0203940079006447	0.983833758807327	0.996954958894877	-6.45030658475918
TC0300007924.hg.1	NR_110133	LOC101927374	uncharacterized LOC101927374	-0.045515302734298	1.55840567801059	-0.386444924174298	0.701281960065216	0.928606275522508	-6.37593775041998
TC0300007925.hg.1	NR_037488	MIR3923	microRNA 3923	0.0408953750508068	0.874198744102261	0.359215876999946	0.721384470180404	0.934160843421251	-6.38605968426257
TC0300007979.hg.1	NR_049870	MIR5688	microRNA 5688	0.00201689468950994	0.821573407379227	0.019250387016205	0.984740183820895	0.997144752218525	-6.45032927008584
TC0300008000.hg.1	NR_047469	LINC00506	long intergenic non-protein coding RNA 506	0.197451589887221	4.40595588338789	1.96949466966822	0.056078405978512	0.387885659179852	-4.60301884807917
TC0300008059.hg.1	NR_015400	LINC00879	long intergenic non-protein coding RNA 879	-0.046971424939267	2.05768997385987	-0.436208091210722	0.665107466689131	0.91708026720556	-6.35554554865886
TC0300008071.hg.1	NR_107027	MIR8060	microRNA 8060	0.0237372055601066	1.16912455569127	0.216977142424347	0.829364981562542	0.964253523478197	-6.42697268986991
TC0300008140.hg.1	NR_028357	TMEM30C	transmembrane protein 30C	-0.00691384378165649	1.06587348838232	-0.0656092487434235	0.948026387717171	0.98984486382979	-6.44836096342931
TC0300008170.hg.1	NR_036433	FAM172BP	family with sequence similarity 172, member B pseudogene	0.318393678406728	1.69179157645923	2.13890670671739	0.038805416567901	0.325497703990897	-4.28985302254777
TC0300008176.hg.1	NR_024407	ZBTB11-AS1	ZBTB11 antisense RNA 1	0.107059360430269	2.78404969725432	0.778419189365784	0.441051358681968	0.826293861032294	-6.14973055670359
TC0300008180.hg.1	NR_002941	PDCL3P4	phosducin-like 3 pseudogene 4	-0.214619863826622	1.62938209939125	-1.33147312672666	0.190816589489546	0.639937340376762	-5.58364200412266
TC0300008192.hg.1	NR_026934	LOC152225	uncharacterized LOC152225	0.066164451347789	1.61075355018039	0.367819790279728	0.715009964420449	0.932739803102369	-6.38294063757341
TC0300008264.hg.1	NR_028301	DUBR	DPPA2 upstream binding RNA	-0.397652702085885	4.68409328118663	-2.09225532915491	0.0430191121158794	0.343094880559109	-4.37813889306336
TC0300008269.hg.1	NR_110039	LOC101929607	uncharacterized LOC101929607	-0.0478538380453992	1.03598026379443	-0.486705456957124	0.629209814890227	0.904801816750495	-6.3323572535911
TC0300008275.hg.1	NR_015394	LINC00636	long intergenic non-protein coding RNA 636	0.198216832264004	1.63178917531027	1.4423939970754	0.157229107726174	0.596686562556295	-5.43716248788937
TC0300008280.hg.1	NR_110028	LINC01215	long intergenic non-protein coding RNA 1215	0.0135377458835254	1.04554601567347	0.11534490900423	0.908767639262064	0.982567299253569	-6.44385880245868
TC0300008293.hg.1	NR_033977	FLJ22763	uncharacterized LOC401081	-0.289633630390072	1.3813243677692	-1.89494814763059	0.0655811278481599	0.416957570547357	-4.73417867095875
TC0300008295.hg.1	NR_026767	LINC00488	long intergenic non-protein coding RNA 488	0.00295684451590494	1.20658315726823	0.0203048259313469	0.983904442978282	0.996954958894877	-6.45030840085998
TC0300008303.hg.1	NR_109841	LINC01205	long intergenic non-protein coding RNA 1205	-0.00652537848228052	2.23520926967383	-0.068004034486246	0.946132257680879	0.989465059181614	-6.44820087840576
TC0300008305.hg.1	NR_039647	MIR4445	microRNA 4445	0.0239062387295607	0.961610772036386	0.232616562487964	0.817283936219097	0.961153951454255	-6.4234591428197
TC0300008337.hg.1	NR_030292	MIR567	microRNA 567	0.08977061110515	1.16794415947149	0.729693849096871	0.469967335367464	0.840770010845225	-6.18595344728572
TC0300008360.hg.1	NR_046728	CFAP44-AS1	CFAP44 antisense RNA 1	0.183233523349619	1.21650799129766	1.63994026351101	0.109115115401548	0.519532487521889	-5.15058669668759
TC0300008363.hg.1	NR_039648	MIR4446	microRNA 4446	0.0939650022330005	1.79987838256851	0.737228079198016	0.465426174889698	0.838306066844143	-6.18050097207427
TC0300008389.hg.1	NR_038993	ZBTB20-AS1	ZBTB20 antisense RNA 1	-0.0814761263785986	2.98410816303573	-0.645105476009025	0.522661754845106	0.862852821467403	-6.24342067794144
TC0300008390.hg.1	NR_121661	LOC101929754	uncharacterized LOC101929754	0.150654865410539	1.18618551004444	1.1070769224112	0.275088598081014	0.719431420180601	-5.84699397131456
TC0300008401.hg.1	NR_126422	ZBTB20-AS3	ZBTB20 antisense RNA 3	0.0645314198821816	1.8337983340099	0.595044518563997	0.555274289036608	0.877036658952725	-6.27417151051933
TC0300008403.hg.1	NR_046877	ZBTB20-AS4	ZBTB20 antisense RNA 4	-0.0485385740984809	1.93209593907601	-0.378824037497236	0.706887149741915	0.930292884022366	-6.3788446264858
TC0300008418.hg.1	NR_109998	LSAMP-AS1	uncharacterized LOC101926903	0.360759489541525	2.40204351508606	2.57824366825648	0.0138497562585388	0.184749969434763	-3.38712777244586
TC0300008423.hg.1	NR_015391	TUSC7	tumor suppressor candidate 7 (non-protein coding)	-0.025750314286205	1.25639556811149	-0.263543083812005	0.793529008527242	0.953925827014497	-6.41579384386912
TC0300008425.hg.1	NR_121607	LINC00901	long intergenic non-protein coding RNA 901	0.0166989374206044	1.15664758345284	0.144898280028524	0.88554253264966	0.977721721968323	-6.44001221921688
TC0300008462.hg.1	NR_046230	IGSF11-AS1	IGSF11 antisense RNA 1	-0.15124206777817	1.66487825848343	-0.967913080214236	0.339092841309836	0.76714343410319	-5.98746179137231
TC0300008465.hg.1	NR_046574	B4GALT4-AS1	B4GALT4 antisense RNA 1	-0.0731453696750055	1.25674207227499	-0.597428972665146	0.553697770684297	0.876280061588862	-6.27276203286577
TC0300008525.hg.1	NR_049861	MIR5682	microRNA 5682	0.183649378771353	1.98068724000519	1.33691912591154	0.189048361839169	0.637373770438102	-5.57669797392778
TC0300008552.hg.1	NR_125405	LOC102723582	uncharacterized LOC102723582	0.0139007662064423	1.8057534994714	0.101730292625221	0.919495562032135	0.984522558798	-6.44533711233841
TC0300008565.hg.1	NR_024618	LOC100129550	uncharacterized LOC100129550	-0.754220390967784	4.30223602628394	-3.65641485502541	0.000757947753394909	0.0263100978345701	-0.726717575174847
TC0300008582.hg.1	NR_038266	MYLK-AS1	MYLK antisense RNA 1	0.0895547522019466	3.7396309299178	0.729173643167875	0.47028181908066	0.840930085494186	-6.18632790768083
TC0300008586.hg.1	NR_046629	MYLK-AS2	MYLK antisense RNA 2	-0.0274323287036888	3.04091612527911	-0.204703126269813	0.838875953137637	0.966851004669778	-6.4295593829451
TC0300008598.hg.1	NR_049798	MIR5002	microRNA 5002	0.068445352058907	1.58344562027804	0.57108261089404	0.57124243534059	0.883258966134182	-6.28802831454222
TC0300008599.hg.1	NR_106731	MIR6083	microRNA 6083	-0.113994835191529	1.13379037242345	-1.0476787280937	0.301280273594349	0.739528900287452	-5.90912465657955
TC0300008605.hg.1	NR_036088	MIR544B	microRNA 544b	-0.0454384058211929	0.94787797911762	-0.484982205325125	0.63042059685283	0.905157671459186	-6.33318989464509
TC0300008652.hg.1	NR_024250	FAM86JP	family with sequence similarity 86, member A pseudogene	-0.493249723352504	6.91712611175082	-2.79808359063416	0.00796786284666705	0.132031662707848	-2.89108501994604
TC0300008660.hg.1	NR_046602	ALDH1L1-AS1	ALDH1L1 antisense RNA 1	0.179970217219022	3.58290802517021	1.41941072275332	0.163777304567336	0.605300875489493	-5.46838046474816
TC0300008661.hg.1	NR_046383	ALDH1L1-AS2	ALDH1L1 antisense RNA 2	0.0903880627442466	1.16655876593659	0.831239082904867	0.410933530907409	0.81031234061378	-6.10790622431607
TC0300008684.hg.1	NR_034158	NUP210P1	nucleoporin 210kDa pseudogene 1	0.0671671409255987	3.34479611323591	0.570648940356774	0.571533512667111	0.883268591207699	-6.28827394467888
TC0300008714.hg.1	NR_046645	RUVBL1-AS1	RUVBL1 antisense RNA 1	0.0925387291306876	4.14002727289371	0.61724850682182	0.540682586583825	0.870582618663844	-6.26083254673797
TC0300008723.hg.1	NR_037890	DNAJB8-AS1	DNAJB8 antisense RNA 1	-0.280384314771433	2.6944036091191	-1.70481671307159	0.0962381392699474	0.494100082630582	-5.04950263934822
TC0300008724.hg.1	NR_125398	GATA2-AS1	GATA2 antisense RNA 1	-0.284987019410555	3.97430383694309	-2.39331704910836	0.0216419577584371	0.239374476179397	-3.78225534804464
TC0300008725.hg.1	NR_026954	LOC90246	uncharacterized LOC90246	-0.289580045277414	2.65839766370998	-1.16411580063693	0.251497468070207	0.700840426165583	-5.78431453218654
TC0300008767.hg.1	NR_106884	MIR6826	microRNA 6826	0.312334177950562	3.70770139413666	1.9384092797775	0.0598858216323231	0.399694935654063	-4.6582153487625
TC0300008770.hg.1	NR_026991	H1FX-AS1	H1FX antisense RNA 1	0.0934691934244349	3.25250947427995	0.391710190008008	0.69741915976976	0.92742187282611	-6.37389584049622
TC0300008800.hg.1	NR_037893	TMCC1-AS1	TMCC1 antisense RNA 1 (head to head)	-0.367411173289824	3.22761318693713	-1.90881402965082	0.0637156405301836	0.411479545027012	-4.71009720571699
TC0300008816.hg.1	NR_027898	COL6A4P2	collagen, type VI, alpha 4 pseudogene 2	0.0779789917143989	3.0876523626674	0.542367016691984	0.590672714902795	0.890558393684969	-6.30389643476399
TC0300008850.hg.1	NR_002811	NPHP3-AS1	NPHP3 antisense RNA 1	0.00168612757704567	2.58216338464996	0.0115813060023454	0.990819106917894	0.99816577481679	-6.45044758063849
TC0300008887.hg.1	NR_039951	MIR4788	microRNA 4788	0.168287028566601	2.14804286331707	1.23472538732671	0.224370727582687	0.67539522256487	-5.70267399158842
TC0300008929.hg.1	NR_109987	LINC01210	long intergenic non-protein coding RNA 1210	0.181751139720146	1.4611892643064	1.78103241859095	0.0827506116897437	0.464219912548097	-4.92647513283138
TC0300008966.hg.1	NR_026783	BPESC1	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)	0.0335843391283666	1.40293302239264	0.267226636903607	0.79071237736259	0.953342027042515	-6.4148173928481
TC0300008971.hg.1	NR_121608	LOC100507291	uncharacterized LOC100507291	-0.0486062953930633	4.2710078147571	-0.314128298526389	0.755109273868042	0.943515726815213	-6.40120484228954
TC0300009040.hg.1	NR_038455	LOC100507389	uncharacterized LOC100507389	0.0988189425391277	1.46894846036457	0.690172903311082	0.49420030738451	0.851162948058472	-6.2136613438345
TC0300009054.hg.1	NR_048544	SLC9A9-AS1	SLC9A9 antisense RNA 1	-0.0929438408121616	1.03405236120529	-0.995101971814956	0.325862739937511	0.757342387561224	-5.96142031484678
TC0300009130.hg.1	NR_046648	HLTF-AS1	HLTF antisense RNA 1	0.0673094873599709	1.28810645557606	0.597389663038688	0.553723742368462	0.876280061588862	-6.27278531407219
TC0300009136.hg.1	NR_046650	TM4SF1-AS1	TM4SF1 antisense RNA 1	-0.14782806821653	2.0462463276373	-0.668892283941047	0.507531410988884	0.8566078172575	-6.22795803825115
TC0300009144.hg.1	NR_040250	WWTR1-AS1	WWTR1 antisense RNA 1	0.0483642217702058	1.75836293053619	0.386728742852827	0.701073533994206	0.928574549104755	-6.37582838240876
TC0300009149.hg.1	NR_036538	LOC646903	uncharacterized LOC646903	0.282007345395046	3.74449437016716	2.96665344691874	0.00513631828494381	0.0993363946048081	-2.49286023896414
TC0300009157.hg.1	NR_110167	LINC01213	long intergenic non-protein coding RNA 1213	-0.0836559188745921	0.913968436830292	-0.684776531622174	0.497562310062473	0.852696179713659	-6.21732806253876
TC0300009171.hg.1	NR_121674	ERICH6-AS1	ERICH6 antisense RNA 1	-0.196820381824007	1.34714848104262	-1.61608779444683	0.114192238379699	0.528255752072098	-5.18689745229755
TC0300009174.hg.1	NR_024066	CLRN1-AS1	CLRN1 antisense RNA 1	0.00172273247090882	0.849583533680225	0.0167406730564392	0.986729433632148	0.997491423667531	-6.45037446617013
TC0300009190.hg.1	NR_026915	AADACP1	arylacetamide deacetylase pseudogene 1	-0.136610076554115	1.11686832889951	-1.21619323482635	0.231271037955065	0.682325050738417	-5.72453188804354
TC0300009294.hg.1	NR_034008	LINC00881	long intergenic non-protein coding RNA 881	0.210277800820368	1.98067445911038	1.15778079008144	0.254042909698633	0.70321128947573	-5.79142096506792
TC0300009326.hg.1	NR_037483	MIR3919	microRNA 3919	0.049731179730844	1.06472315840372	0.429770677179511	0.669743933777833	0.91861700830406	-6.35832114223948
TC0300009329.hg.1	NR_104132	LINC01100	long intergenic non-protein coding RNA 1100	0.0805162888818896	1.631803431985	0.813385769513197	0.420968797486468	0.815675455189558	-6.12233963337679
TC0300009338.hg.1	NR_029663	MIR15B	microRNA 15b	-0.228164058833216	1.17787477135723	-1.92269206067145	0.0618943027737616	0.405635550942255	-4.68584997086951
TC0300009339.hg.1	NR_029525	MIR16-2	microRNA 16-2	-0.0503028847698328	0.982637093294257	-0.425129805000184	0.673094608372083	0.919489829779581	-6.36029677811524
TC0300009361.hg.1	NR_102265	LOC101243545	uncharacterized LOC101243545	-0.117160108608353	1.4777244347903	-0.980063342196627	0.333136856197186	0.762902255957212	-5.97590901582615
TC0300009409.hg.1	NR_126353	LINC01327	long intergenic non-protein coding RNA 1327	0.20347819618884	1.52926734849961	1.91570575494232	0.0628055063827253	0.408503507187297	-4.69807426565759
TC0300009417.hg.1	NR_033843	LINC01330	long intergenic non-protein coding RNA 1330	0.052804770143204	1.65453522950259	0.47413299612536	0.638067005053794	0.908058332804469	-6.33836501276219
TC0300009422.hg.1	NR_021485	EGFEM1P	EGF-like and EMI domain containing 1, pseudogene	0.277777846232375	1.92033071420983	1.90991168932862	0.0635699280129458	0.411046580457754	-4.70818467435322
TC0300009425.hg.1	NR_030294	MIR551B	microRNA 551b	0.203590496382657	5.67725945953272	1.83984790674019	0.0734631381431211	0.438334356214751	-4.82843406428781
TC0300009429.hg.1	NR_109989	LOC100507661	uncharacterized LOC100507661	0.123010429411244	1.36351344449196	1.17351274454429	0.247755855352016	0.697973510594282	-5.77370686432549
TC0300009475.hg.1	NR_106886	MIR6828	microRNA 6828	0.0155328994107591	1.19448552203318	0.0914324338626764	0.9276202137183	0.986261625849679	-6.44633217058932
TC0300009549.hg.1	NR_039952	MIR4789	microRNA 4789	-0.0755652210028583	0.845323655840218	-0.73301041077019	0.467965192325598	0.839587342030225	-6.18355997965244
TC0300009575.hg.1	NR_047465	LINC00501	long intergenic non-protein coding RNA 501	0.107377794270403	1.72315379022273	0.828420922527882	0.412507726452905	0.811032560768769	-6.11020464057152
