Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
striated muscle tissue development (GO:0014706)	4/34	0.3165321067315423	0.7035682809536391	0	0	1.4607584830339322	1.6803551814740767	ZBTB18;BMPR2;SIX4;SIX1
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	4/34	0.3165321067315423	0.7035682809536391	0	0	1.4607584830339322	1.6803551814740767	DSP;TGFBR3;TGFB1;SMAD7
cellular response to radiation (GO:0071478)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	CDKN1A;RAD51;MAPK14;TANK;RHOB
mitotic G2/M transition checkpoint (GO:0044818)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	CDKN1A;TAOK1;CDK1;HMGA2;TOPBP1
negative regulation of T cell activation (GO:0050868)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	SPN;IL10;GLMN;PDCD1LG2;PAG1
neural crest cell development (GO:0014032)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	SEMA7A;SEMA4D;SEMA3D;NOLC1;SOX11
positive regulation of nervous system development (GO:0051962)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	SPEN;NLGN1;CLSTN1;SOX11;OPRM1
positive regulation of Notch signaling pathway (GO:0045747)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	MAML1;STAT3;BMP2K;EP300;IL6ST
zymogen activation (GO:0031638)	5/45	0.32342282047355836	0.7035682809536391	0	0	1.3695326542840025	1.545921297628455	CASP8;ASPH;CTSL;PGK1;KLK2
cellular divalent inorganic cation homeostasis (GO:0072503)	11/111	0.3247618212572581	0.7035682809536391	0	0	1.2055682501503306	1.3558582737531029	SLC24A2;EDN1;CCL5;SLC39A6;ATP2A2;CALR;ATP2B1;ATP13A3;SLC39A14;SLC8A1;TMCO1
apoptotic nuclear changes (GO:0030262)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	CASP3;HMGB2;DICER1
endocrine system development (GO:0035270)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	NF1;SIX1;DKK3
heterochromatin assembly (GO:0031507)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	SMCHD1;ZNFX1;HMGA2
inner ear morphogenesis (GO:0042472)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	SIX1;SOX9;TBX18
negative regulation of ossification (GO:0030279)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	SRGN;BCOR;SOX9
positive regulation of carbohydrate metabolic process (GO:0045913)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	PRKAA1;PRKAA2;HIF1A
positive regulation of cell-substrate junction organization (GO:0150117)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	VEGFA;ARF6;LIMS1
positive regulation of p38MAPK cascade (GO:1900745)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	PJA2;MAP3K4;VEGFA
regulation of cell size (GO:0008361)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	MTPN;EDN1;EZR
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	3/24	0.3256267411398751	0.7035682809536391	0	0	1.5649311789347695	1.7558582904120335	NEDD4;PRKD2;HIF1A
mitochondrial translational elongation (GO:0070125)	9/89	0.3274204948938658	0.7035682809536391	0	0	1.2328378378378377	1.3764757953584554	MRPL30;MRPL50;MRPS27;MRPL19;MRPL49;MRPL39;MRPS10;MRPL10;MRPL22
mitochondrial translational termination (GO:0070126)	9/89	0.3274204948938658	0.7035682809536391	0	0	1.2328378378378377	1.3764757953584554	MRPL30;MRPL50;MRPS27;MRPL19;MRPL49;MRPL39;MRPS10;MRPL10;MRPL22
activation of cysteine-type endopeptidase activity (GO:0097202)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	CASP8;ASPH
atrioventricular valve development (GO:0003171)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	BMPR2;TGFBR2
bone morphogenesis (GO:0060349)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SKI;BMPR2
covalent chromatin modification (GO:0016569)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SETD5;CHD1
cytoplasmic sequestering of transcription factor (GO:0042994)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	IL10;G3BP2
endothelial cell differentiation (GO:0045446)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	BMPR2;FSTL1
ether lipid metabolic process (GO:0046485)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	FAR1;PLA2G7
genitalia development (GO:0048806)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	WNT5A;TBX3
growth hormone receptor signaling pathway via JAK-STAT (GO:0060397)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	LYN;STAT3
manganese ion transport (GO:0006828)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SLC11A2;SLC39A14
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	DDX18;WDR12
N-terminal protein amino acid modification (GO:0031365)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	NAA16;NAA15
negative regulation of bone mineralization (GO:0030502)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SRGN;BCOR
negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	DYRK1A;MDM2
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SPRY4;THBS1
negative regulation of translational initiation (GO:0045947)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	LARP1;EIF4EBP2
neurotransmitter biosynthetic process (GO:0042136)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	DAGLA;PAH
nucleoside phosphate biosynthetic process (GO:1901293)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	NMNAT1;CMPK1
nucleoside phosphate catabolic process (GO:1901292)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	ENTPD1;DCTPP1
nucleoside triphosphate metabolic process (GO:0009141)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	CMPK1;DCTPP1
peptidyl-serine dephosphorylation (GO:0070262)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	PPP1R15B;PPP2R2A
polarized epithelial cell differentiation (GO:0030859)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	RAB10;EZR
positive regulation of alpha-beta T cell differentiation (GO:0046638)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	CBFB;TGFBR2
positive regulation of lymphocyte migration (GO:2000403)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SPN;CCL5
positive regulation of protein deacetylation (GO:0090312)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	AKAP8L;DYRK1A
positive regulation of T cell receptor signaling pathway (GO:0050862)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	RPS3;PRKD2
positive regulation of transmembrane transport (GO:0034764)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	C2CD5;AZIN1
pre-miRNA processing (GO:0031054)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	LIN28B;DICER1
protein localization to kinetochore (GO:0034501)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	CDK1;TTK
regulation of chromatin organization (GO:1902275)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	SETD5;TLK1
regulation of integrin-mediated signaling pathway (GO:2001044)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	FLNA;LIMS1
regulation of protein kinase C signaling (GO:0090036)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	WNT5A;VEGFA
regulation of response to endoplasmic reticulum stress (GO:1905897)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	USP19;MBTPS2
regulation of vasculogenesis (GO:2001212)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	RAP1A;HEY1
relaxation of muscle (GO:0090075)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	PIK3CA;SLC8A1
response to chemokine (GO:1990868)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	FOXC1;WNK1
secretion (GO:0046903)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	TPD52;NPR1
smooth muscle contraction (GO:0006939)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	ROCK2;SLC8A1
substrate-dependent cell migration (GO:0006929)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	VEGFC;CD2AP
tRNA wobble base modification (GO:0002097)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	DPH3;ADAT2
vasodilation (GO:0042311)	2/14	0.3297542601323834	0.7035682809536391	0	0	1.8255582137161084	2.025288098465809	ADRB1;ADRB2
blood vessel diameter maintenance (GO:0097746)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	PER2;EDN1;NPR1;ROCK2
cellular response to amyloid-beta (GO:1904646)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	GSK3B;CACNA2D1;ADRB2;IGF1R
embryonic skeletal system development (GO:0048706)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	WNT5A;SIX1;HOXB3;SOX11
intracellular pH reduction (GO:0051452)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	ATP6V1G1;DMXL1;ATP6V1B2;CLCN3
positive regulation of cell cycle G1/S phase transition (GO:1902808)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	CCND2;ANXA1;CCND1;CDC73
positive regulation of lymphocyte activation (GO:0051251)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	IL6;SH3KBP1;IL12A;HSPD1
regulation of muscle cell differentiation (GO:0051147)	4/35	0.33609374295520733	0.7035682809536391	0	0	1.4135599768205525	1.5412965517668133	SPAG9;PTBP1;BNIP2;MAPK14
regulated exocytosis (GO:0045055)	17/180	0.3376784881864511	0.7035682809536391	0	0	1.1432109918508948	1.2411396510176642	LYN;LGALS3BP;SRGN;SYT4;SPARC;TMED10;TGFB1;VEGFC;THBS1;VEGFA;RAB10;TMX3;HABP4;PHACTR2;FLNA;NHLRC2;VCL
regulation of neuron differentiation (GO:0045664)	8/79	0.3409336090498508	0.7035682809536391	0	0	1.2346346989500026	1.3285502930771214	NLGN1;REST;ZEB1;HEY1;SIX1;SOX11;CALR;YWHAG
carboxylic acid transport (GO:0046942)	6/57	0.3419260951249011	0.7035682809536391	0	0	1.288968824940048	1.3832706366936578	SLC36A1;SLC7A6;SLC6A15;SLC16A6;SLC1A5;SLC38A2
cellular response to peptide (GO:1901653)	6/57	0.3419260951249011	0.7035682809536391	0	0	1.288968824940048	1.3832706366936578	GSK3B;CACNA2D1;TIMELESS;MDM2;ADRB2;IGF1R
positive regulation of proteolysis (GO:0045862)	6/57	0.3419260951249011	0.7035682809536391	0	0	1.288968824940048	1.3832706366936578	CASP8;ASPH;ADAM9;BTRC;TANK;OGT
renal system development (GO:0072001)	6/57	0.3419260951249011	0.7035682809536391	0	0	1.288968824940048	1.3832706366936578	PYGO2;FOXC1;ITGA8;SIX1;TBX18;VEGFA
organophosphate ester transport (GO:0015748)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	OSBPL8;PITPNB;PCTP
phosphatidylglycerol metabolic process (GO:0046471)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	PLA2G12A;LPGAT1;CRLS1
positive regulation of DNA-templated transcription, elongation (GO:0032786)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	SUPT16H;CCNT2;CDC73
positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	TGFB1;CAB39;CALM2
regulation of cardiac muscle cell action potential (GO:0098901)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	DSP;ATP2A2;TBX18
regulation of myotube differentiation (GO:0010830)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	MAML1;ATP11A;MAPK14
regulation of protein processing (GO:0070613)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	TMEM59;GAS1;MAGEA3
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	LATS1;PSME3;PSME2
ventricular cardiac muscle tissue development (GO:0003229)	3/25	0.3492955218877827	0.7035682809536391	0	0	1.4937163375224416	1.5711460328880347	TGFBR3;TGFB1;SMAD7
ADP transport (GO:0015866)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SLC25A4
alditol phosphate metabolic process (GO:0052646)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ACP6
alpha-beta T cell differentiation (GO:0046632)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ANXA1
amacrine cell differentiation (GO:0035881)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RORB
anion homeostasis (GO:0055081)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	GLS
bone marrow development (GO:0048539)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SBDS
bundle of His cell action potential (GO:0086043)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CACNA2D1
C-terminal protein deglutamylation (GO:0035609)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	AGTPBP1
camera-type eye photoreceptor cell differentiation (GO:0060219)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SOX9
cannabinoid signaling pathway (GO:0038171)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	DAGLA
cardiac muscle cell myoblast differentiation (GO:0060379)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	REST
cardiac muscle cell proliferation (GO:0060038)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFBR3
catechol-containing compound biosynthetic process (GO:0009713)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PAH
caveola assembly (GO:0070836)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PACSIN2
caveolin-mediated endocytosis (GO:0072584)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PACSIN2
cellular response to antibiotic (GO:0071236)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	MDM2
cerebellar Purkinje cell differentiation (GO:0021702)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	AGTPBP1
chronic inflammatory response (GO:0002544)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	THBS1
ciliary neurotrophic factor-mediated signaling pathway (GO:0070120)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	IL6ST
constitutive secretory pathway (GO:0045054)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TMEM167A
coronary artery morphogenesis (GO:0060982)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	VEGFA
CRD-mediated mRNA stabilization (GO:0070934)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SYNCRIP
deadenylation-independent decapping of nuclear-transcribed mRNA (GO:0031087)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PNRC2
determination of left/right asymmetry in lateral mesoderm (GO:0003140)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CITED2
disaccharide biosynthetic process (GO:0046351)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	B4GALT1
DNA protection (GO:0042262)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	DCTPP1
DNA replication, synthesis of RNA primer (GO:0006269)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PRIM1
double-strand break repair via synthesis-dependent strand annealing (GO:0045003)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RAD51
endothelin receptor signaling pathway (GO:0086100)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	EDN1
establishment of protein localization to vacuole (GO:0072666)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	VPS25
ethanolamine-containing compound metabolic process (GO:0042439)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	GDE1
extracellular exosome biogenesis (GO:0097734)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RAB11A
female genitalia development (GO:0030540)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TBX3
G protein-coupled opioid receptor signaling pathway (GO:0038003)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	OPRM1
glomerular visceral epithelial cell migration (GO:0090521)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ANLN
glucosylceramide metabolic process (GO:0006678)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	UGCG
glutathione transport (GO:0034635)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ABCC5
intracellular distribution of mitochondria (GO:0048312)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	DNM1L
isopentenyl diphosphate biosynthetic process (GO:0009240)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	IDI1
kidney morphogenesis (GO:0060993)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SOX4
L-aspartate transmembrane transport (GO:0070778)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SLC1A5
L-methionine salvage from methylthioadenosine (GO:0019509)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	MTAP
left/right axis specification (GO:0070986)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CITED2
lung morphogenesis (GO:0060425)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SOX11
mannose trimming involved in glycoprotein ERAD pathway (GO:1904382)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	EDEM3
medium-chain fatty acid catabolic process (GO:0051793)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ABHD3
metanephric nephron tubule morphogenesis (GO:0072282)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SOX9
mRNA 3'-end processing by stem-loop binding and cleavage (GO:0006398)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SLBP
mRNA cleavage (GO:0006379)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CSTF3
N-acylethanolamine metabolic process (GO:0070291)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	GDE1
negative regulation of adaptive immune response (GO:0002820)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SAMSN1
negative regulation of cardiac muscle cell proliferation (GO:0060044)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	VGLL4
negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CBFB
negative regulation of cell volume (GO:0045794)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CLCN3
negative regulation of ceramide biosynthetic process (GO:1900060)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PRKAA1
negative regulation of cGMP-mediated signaling (GO:0010754)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	THBS1
negative regulation of gene silencing by RNA (GO:0060967)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFB1
negative regulation of histone H3-K27 methylation (GO:0061086)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	MTF2
negative regulation of histone H4 acetylation (GO:0090241)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TAF7
negative regulation of hydrogen peroxide-induced neuron death (GO:1903208)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	IL10
negative regulation of interferon-alpha production (GO:0032687)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	IL10
negative regulation of IRE1-mediated unfolded protein response (GO:1903895)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	BFAR
negative regulation of macrophage cytokine production (GO:0010936)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFB1
negative regulation of metallopeptidase activity (GO:1905049)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RECK
negative regulation of myosin-light-chain-phosphatase activity (GO:0035509)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ROCK2
negative regulation of PERK-mediated unfolded protein response (GO:1903898)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	PPP1R15B
negative regulation of plasminogen activation (GO:0010757)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	THBS1
negative regulation of posttranscriptional gene silencing (GO:0060149)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFB1
negative regulation of protein acetylation (GO:1901984)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	GSK3B
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TAF1
negative regulation of transcription by RNA polymerase I (GO:0016479)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	FLNA
nuclear retention of pre-mRNA at the site of transcription (GO:0071033)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	EXOSC10
nucleoside triphosphate catabolic process (GO:0009143)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	DCTPP1
ornithine transport (GO:0015822)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SLC7A6
oxidative RNA demethylation (GO:0035513)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	JMJD6
p38MAPK cascade (GO:0038066)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	MAPK14
plus-end-directed vesicle transport along microtubule (GO:0072383)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	KIF3A
polyphosphate catabolic process (GO:0006798)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	BNIP2
positive regulation by host of viral genome replication (GO:0044829)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	NUCKS1
positive regulation of amino acid transport (GO:0051957)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ARL6IP1
positive regulation of AMPA receptor activity (GO:2000969)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ADRB2
positive regulation of anion transmembrane transport (GO:1903961)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ARL6IP1
positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CCNB1
positive regulation of axon extension involved in axon guidance (GO:0048842)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	VEGFA
positive regulation of cAMP-dependent protein kinase activity (GO:2000481)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	ADRB2
positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFBR2
positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	CBFB
positive regulation of deoxyribonuclease activity (GO:0032077)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RPS3
positive regulation of DNA ligation (GO:0051106)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	RAD51
positive regulation of dopamine receptor signaling pathway (GO:0060161)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	VPS35
positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	TGFBR2
positive regulation of gamma-delta T cell activation (GO:0046645)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	SOX4
positive regulation of glial cell proliferation (GO:0060252)	1/5	0.3540945747261432	0.7035682809536391	0	0	2.737895995218171	2.84245964178742	IL6
