Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	PARP1
positive regulation of extracellular matrix organization (GO:1903055)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	CLASP1
positive regulation of interleukin-4 production (GO:0032753)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	CD86
positive regulation of myoblast differentiation (GO:0045663)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	AKIRIN1
positive regulation of nitric-oxide synthase activity (GO:0051000)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	PIK3CB
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	KLHDC10
positive regulation of synaptic transmission, glutamatergic (GO:0051968)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	CACNG8
presynapse assembly (GO:0099054)	1/18	0.3195141220333955	0.5610327815780306	0	0	2.7265124059102313	3.1108247058765524	NLGN4X
regulation of kinase activity (GO:0043549)	3/94	0.3200349885268401	0.5610939927930705	0	0	1.529513343799058	1.742612713977375	RAD50;HNRNPU;LMTK2
negative regulation of cellular protein metabolic process (GO:0032269)	3/94	0.3200349885268401	0.5610939927930705	0	0	1.529513343799058	1.742612713977375	CST3;TM4SF20;CPEB3
regulation of intracellular signal transduction (GO:1902531)	11/437	0.32107084448068257	0.5624829893064461	0	0	1.2002655089110716	1.363613820006023	PKHD1;VAV3;SYDE2;RAD50;CSNK2A1;RRAGC;CLEC7A;ENTPD5;RHOG;SGK1;STK4
cellular response to DNA damage stimulus (GO:0006974)	9/350	0.3230490909083221	0.5655195988683213	0	0	1.2263164605380594	1.3856774901418933	VAV3;MSH6;NPM1;RAD50;PARP1;SETD7;APLF;MICA;FOXO1
protein localization to plasma membrane (GO:0072659)	4/136	0.32468132698221525	0.5656784710617504	0	0	1.4063065017718956	1.5819698079803652	RAB3C;EHD4;FLOT1;NKD2
ribonucleoprotein complex assembly (GO:0022618)	4/136	0.32468132698221525	0.5656784710617504	0	0	1.4063065017718956	1.5819698079803652	TRAF7;EIF2S3;CELF1;RPL23A
regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	0.3247480276935976	0.5656784710617504	0	0	1.7500112042307174	1.9682475707863922	STAT5A;HMGB1
regulation of gene silencing by RNA (GO:0060966)	2/55	0.3247480276935976	0.5656784710617504	0	0	1.7500112042307174	1.9682475707863922	PUM1;NUP37
regulation of posttranscriptional gene silencing (GO:0060147)	2/55	0.3247480276935976	0.5656784710617504	0	0	1.7500112042307174	1.9682475707863922	PUM1;NUP37
regulation of vesicle-mediated transport (GO:0060627)	3/96	0.33163430275691574	0.5656784710617504	0	0	1.4964669738863288	1.651684142206352	RAB3C;RAB5B;HIP1
blood vessel morphogenesis (GO:0048514)	2/56	0.3325162981287165	0.5656784710617504	0	0	1.7175156153778481	1.8910987409935858	SERPINF2;RBPJ
sensory organ development (GO:0007423)	2/56	0.3325162981287165	0.5656784710617504	0	0	1.7175156153778481	1.8910987409935858	FOXC1;ASCL1
telomere maintenance (GO:0000723)	2/56	0.3325162981287165	0.5656784710617504	0	0	1.7175156153778481	1.8910987409935858	RAD50;PARP1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	2/56	0.3325162981287165	0.5656784710617504	0	0	1.7175156153778481	1.8910987409935858	PATL1;LSM3
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	2/56	0.3325162981287165	0.5656784710617504	0	0	1.7175156153778481	1.8910987409935858	SH3GLB1;YWHAB
activin receptor signaling pathway (GO:0032924)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	ACVR2A
aspartate family amino acid catabolic process (GO:0009068)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	MAT1A
cardiac atrium morphogenesis (GO:0003209)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	SHOX2
regulation of collagen biosynthetic process (GO:0032965)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	SERPINF2
regulation of glucose transmembrane transport (GO:0010827)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	PRKCB
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	MYORG
cytoplasmic translational initiation (GO:0002183)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	EIF2S3
regulation of mitotic spindle assembly (GO:1901673)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	HNRNPU
diol metabolic process (GO:0034311)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	PLPP3
DNA double-strand break processing (GO:0000729)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	RAD50
regulation of RIG-I signaling pathway (GO:0039535)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	PUM1
regulation of T cell cytokine production (GO:0002724)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	CD55
folic acid metabolic process (GO:0046655)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	SLC25A32
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	PIK3CB
response to ATP (GO:0033198)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	P2RX7
heart trabecula morphogenesis (GO:0061384)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	RBPJ
response to fatty acid (GO:0070542)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	FOXO1
sphingosine metabolic process (GO:0006670)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	PLPP3
striated muscle cell differentiation (GO:0051146)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	MYOCD
maintenance of protein localization in organelle (GO:0072595)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	HNRNPU
telomere capping (GO:0016233)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	RAD50
mesenchymal cell development (GO:0014031)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	FOXC1
ureteric bud development (GO:0001657)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	FOXC1
myeloid cell activation involved in immune response (GO:0002275)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	LILRA2
nuclear membrane organization (GO:0071763)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	TMEM43
pore complex assembly (GO:0046931)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	P2RX7
positive regulation of cellular protein catabolic process (GO:1903364)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	VGLL4
positive regulation of establishment of protein localization (GO:1904951)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	CENPJ
positive regulation of leukocyte activation (GO:0002696)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	CLEC7A
positive regulation of macrophage migration (GO:1905523)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	AKIRIN1
positive regulation of monocyte chemotaxis (GO:0090026)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	HMGB1
positive regulation of oxidoreductase activity (GO:0051353)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	EDN3
postsynaptic membrane organization (GO:0001941)	1/19	0.33391933999877255	0.5656784710617504	0	0	2.5749078462348605	2.8243026369711024	NLGN4X
positive regulation of apoptotic process (GO:0043065)	8/310	0.33427152741765126	0.5658599390083261	0	0	1.2303518710604004	1.3482216226123467	HRK;VAV3;TRAF7;CSRNP3;HMGB1;STK4;FOXO1;DNM2
calcium ion homeostasis (GO:0055074)	3/97	0.3374322318731354	0.5695102169203828	0	0	1.4804711246200608	1.608369888607297	PKHD1;EDN3;TMCO1
cellular response to peptide (GO:1901653)	2/57	0.34025884717536475	0.5695102169203828	0	0	1.6862016843014467	1.8178074254510754	LDOC1;ZFP36L1
renal system development (GO:0072001)	2/57	0.34025884717536475	0.5695102169203828	0	0	1.6862016843014467	1.8178074254510754	MYOCD;FOXC1
negative regulation of DNA recombination (GO:0045910)	2/57	0.34025884717536475	0.5695102169203828	0	0	1.6862016843014467	1.8178074254510754	MSH6;KLHL15
gene expression (GO:0010467)	9/356	0.3407515385098952	0.5695102169203828	0	0	1.2047362485904023	1.2970210852680917	ATXN1;THRB;RRAGC;RPL27A;HNRNPU;DTX1;RPL23A;MRPL34;NUP37
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	3/98	0.34322729698598614	0.5695102169203828	0	0	1.464812030075188	1.566414875597305	AP2B1;HLA-DOA;DNM2
regulation of peptidyl-serine phosphorylation (GO:0033135)	3/98	0.34322729698598614	0.5695102169203828	0	0	1.464812030075188	1.566414875597305	TFRC;NSD1;STK4
neuron projection morphogenesis (GO:0048812)	4/140	0.3438788956332431	0.5695102169203828	0	0	1.3646637652674436	1.4567318039921668	PARD6B;LMTK2;SGK1;DNM2
protein localization to cell periphery (GO:1990778)	4/140	0.3438788956332431	0.5695102169203828	0	0	1.3646637652674436	1.4567318039921668	RAB3C;EHD4;FLOT1;NKD2
regulation of phagocytosis (GO:0050764)	2/58	0.34797329087615364	0.5695102169203828	0	0	1.6560061079063455	1.74812898664135	PIP4P2;CLEC7A
eye development (GO:0001654)	2/58	0.34797329087615364	0.5695102169203828	0	0	1.6560061079063455	1.74812898664135	FOXC1;TSKU
membrane lipid biosynthetic process (GO:0046467)	2/58	0.34797329087615364	0.5695102169203828	0	0	1.6560061079063455	1.74812898664135	PPM1L;PLPP3
nucleosome assembly (GO:0006334)	2/58	0.34797329087615364	0.5695102169203828	0	0	1.6560061079063455	1.74812898664135	NPM1;HMGB2
positive regulation of mitochondrion organization (GO:0010822)	2/58	0.34797329087615364	0.5695102169203828	0	0	1.6560061079063455	1.74812898664135	HRK;ZDHHC6
protein-DNA complex disassembly (GO:0032986)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	HMGA1
purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	ATIC
cardiac epithelial to mesenchymal transition (GO:0060317)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	RBPJ
cellular modified amino acid biosynthetic process (GO:0042398)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	GATM
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	SPRY3
cellular response to misfolded protein (GO:0071218)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	KLHL15
regulation of granulocyte chemotaxis (GO:0071622)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	AKIRIN1
regulation of hippo signaling (GO:0035330)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	VGLL4
regulation of lymphocyte differentiation (GO:0045619)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	ZFP36L1
early endosome to late endosome transport (GO:0045022)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	LMTK2
regulation of programmed necrotic cell death (GO:0062098)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	FLOT1
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	TMCO1
establishment of epithelial cell polarity (GO:0090162)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	CLASP1
regulation of smooth muscle cell migration (GO:0014910)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	PDGFA
regulation of smooth muscle contraction (GO:0006940)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	MYOCD
eye morphogenesis (GO:0048592)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	STAT3
folic acid-containing compound metabolic process (GO:0006760)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	SLC25A32
regulation of tissue remodeling (GO:0034103)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	CST3
inositol phosphate-mediated signaling (GO:0048016)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	EDN3
maintenance of protein location in nucleus (GO:0051457)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	HNRNPU
natural killer cell mediated immunity (GO:0002228)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	MICA
negative regulation of axon extension involved in axon guidance (GO:0048843)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	SEMA3E
negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	MYOCD
negative regulation of osteoclast differentiation (GO:0045671)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	LTF
negative regulation of telomere maintenance via telomerase (GO:0032211)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	HNRNPU
positive regulation of activated T cell proliferation (GO:0042104)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	HMGB1
positive regulation of alpha-beta T cell activation (GO:0046635)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	CD55
positive regulation of epidermal cell differentiation (GO:0045606)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	FOXC1
positive regulation of heart contraction (GO:0045823)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	EDN3
positive regulation of nitrogen compound metabolic process (GO:0051173)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	KLF2
positive regulation of protein processing (GO:0010954)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	NKD2
post-transcriptional gene silencing by RNA (GO:0035194)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	CELF1
production of small RNA involved in gene silencing by RNA (GO:0070918)	1/20	0.3480203187850412	0.5695102169203828	0	0	2.4392616612621603	2.5746270567679352	PUM1
positive regulation of stress-activated MAPK cascade (GO:0032874)	3/99	0.34901824920017993	0.5707387658662999	0	0	1.4494791666666667	1.5257668035056269	SERPINF2;HMGB1;KLHDC10
antigen receptor-mediated signaling pathway (GO:0050851)	5/185	0.35383010795174047	0.5769685014212849	0	0	1.2890085061137693	1.3392004376191706	VAV3;PRKCB;PIK3CB;LAX1;SPPL3
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	3/100	0.35480386765833766	0.5769685014212849	0	0	1.4344624447717231	1.486375823760767	AP2B1;HLA-DOA;DNM2
regulation of secretion by cell (GO:1903530)	2/59	0.3556573571414492	0.5769685014212849	0	0	1.626870025419844	1.6818378826584408	VAMP8;RAB3C
fatty acid oxidation (GO:0019395)	2/59	0.3556573571414492	0.5769685014212849	0	0	1.626870025419844	1.6818378826584408	ECHDC1;ADIPOR2
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	2/59	0.3556573571414492	0.5769685014212849	0	0	1.626870025419844	1.6818378826584408	STAT3;IL6R
receptor-mediated endocytosis (GO:0006898)	4/143	0.35829687936188764	0.5769685014212849	0	0	1.3350045500592367	1.3702398114602325	LMBR1L;TFRC;AP2B1;DNM2
monocarboxylic acid metabolic process (GO:0032787)	4/143	0.35829687936188764	0.5769685014212849	0	0	1.3350045500592367	1.3702398114602325	GATM;CYP1A1;CYP4F11;CYP3A5
neuron development (GO:0048666)	4/143	0.35829687936188764	0.5769685014212849	0	0	1.3350045500592367	1.3702398114602325	DCX;HMGB1;ASCL1;UHMK1
positive regulation of protein localization to membrane (GO:1905477)	3/101	0.36058295941349466	0.5769685014212849	0	0	1.4197521865889213	1.4481944023419921	YWHAB;RHOG;NKD2
autonomic nervous system development (GO:0048483)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	ASCL1
regulation of cell-substrate junction assembly (GO:0090109)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	CLASP1
regulation of cholesterol metabolic process (GO:0090181)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	EPHX2
regulation of dendritic spine development (GO:0060998)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	CPEB3
cellular response to inorganic substance (GO:0071241)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	FOXO1
cellular response to steroid hormone stimulus (GO:0071383)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	AR
epithelial cell development (GO:0002064)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	PKHD1
regulation of transcription by RNA polymerase III (GO:0006359)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	AR
regulation of transposition (GO:0010528)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	AICDA
retinol metabolic process (GO:0042572)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	CYP1A1
innate immune response in mucosa (GO:0002227)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	LTF
spindle assembly checkpoint signaling (GO:0071173)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	ZNF207
sterol transport (GO:0015918)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	ABCG5
stress granule assembly (GO:0034063)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	EIF2S1
mitotic spindle assembly checkpoint signaling (GO:0007094)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	ZNF207
mitotic spindle checkpoint signaling (GO:0071174)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	ZNF207
NAD biosynthetic process (GO:0009435)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	QPRT
negative regulation of microtubule depolymerization (GO:0007026)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	CLASP1
negative regulation of reproductive process (GO:2000242)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	WEE2
negative regulation of small GTPase mediated signal transduction (GO:0051058)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	SPRY3
neurotrophin signaling pathway (GO:0038179)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	RAPGEF1
nuclear envelope organization (GO:0006998)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	TMEM43
nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	PARP1
nucleotide-excision repair, preincision complex stabilization (GO:0006293)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	PARP1
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	PRKCB
positive regulation of T cell cytokine production (GO:0002726)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	CD55
positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/21	0.36182346905934193	0.5769685014212849	0	0	2.31718009478673	2.355642597892753	FOXC1
cellular protein catabolic process (GO:0044257)	2/60	0.36330888210733636	0.578538075024717	0	0	1.5987386354328774	1.6187258926199504	AFG1L;AP2B1
ribonucleoprotein complex biogenesis (GO:0022613)	2/60	0.36330888210733636	0.578538075024717	0	0	1.5987386354328774	1.6187258926199504	NPM1;RRP36
apoptotic process (GO:0006915)	6/231	0.363618409166939	0.578631913691566	0	0	1.2375379696243005	1.2519556429957084	TRAF7;HIP1;RRAGC;PARP1;STK4;FOXO1
cell junction assembly (GO:0034329)	3/102	0.3663543594363568	0.5818734673631021	0	0	1.4053391053391053	1.411177191468228	VMP1;PARD6B;CDH8
positive regulation of cellular protein metabolic process (GO:0032270)	3/102	0.3663543594363568	0.5818734673631021	0	0	1.4053391053391053	1.411177191468228	NPM1;CPEB3;VGLL4
regulation of mitotic cell cycle phase transition (GO:1901990)	5/188	0.36641144285229554	0.5818734673631021	0	0	1.2676811253170184	1.2727498420367147	CENPJ;MAPRE1;TUBB4A;CLASP1;ZFP36L1
DNA metabolic process (GO:0006259)	7/277	0.37055163432360055	0.5875584195041514	0	0	1.2032496438746438	1.1945411005841629	MSH6;NPM1;RAD50;PARG;PARP1;HMGB2;HMGB1
negative regulation of response to stimulus (GO:0048585)	2/61	0.37092580655405893	0.5875584195041514	0	0	1.5715608518861468	1.5586005332534283	CDK6;HHIP
protein lipidation (GO:0006497)	2/61	0.37092580655405893	0.5875584195041514	0	0	1.5715608518861468	1.5586005332534283	ZDHHC6;MPPE1
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	3/103	0.37211693037499083	0.5875584195041514	0	0	1.3912142857142857	1.3752809104138308	AP2B1;HLA-DOA;DNM2
cellular response to nerve growth factor stimulus (GO:1990090)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	RAPGEF1
cellular response to osmotic stress (GO:0071470)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	ZFP36L1
regulation of macrophage chemotaxis (GO:0010758)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	AKIRIN1
regulation of platelet activation (GO:0010543)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	PDGFA
regulation of vacuole organization (GO:0044088)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	ADPRH
regulation of viral release from host cell (GO:1902186)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	TRIM8
heme biosynthetic process (GO:0006783)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	NFE2L1
rRNA methylation (GO:0031167)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	METTL15
mRNA modification (GO:0016556)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	TRUB1
natural killer cell mediated cytotoxicity (GO:0042267)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	MICA
negative regulation of biomineral tissue development (GO:0070168)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	BCOR
negative regulation of cyclin-dependent protein kinase activity (GO:1904030)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	MYOCD
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	ZNF207
nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	PARP1
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	VMP1
positive regulation of dendritic spine development (GO:0060999)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	CPEB3
positive regulation of translational initiation (GO:0045948)	1/22	0.3753350665953328	0.5875584195041514	0	0	2.2067253441661023	2.162449918084275	UHMK1
cellular metal ion homeostasis (GO:0006875)	3/104	0.3778695624461168	0.5911252165908426	0	0	1.3773691654879774	1.3404642333148626	PKHD1;EDN3;TMCO1
response to retinoic acid (GO:0032526)	2/62	0.3785061725426721	0.5913198595406156	0	0	1.5452889944576405	1.5012836426543947	ASCL1;AQP3
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	2/62	0.3785061725426721	0.5913198595406156	0	0	1.5452889944576405	1.5012836426543947	CLEC7A;HMGB1
ribosome biogenesis (GO:0042254)	5/192	0.3831950393089981	0.5961456864251404	0	0	1.2403090857917765	1.1897183397687991	NPM1;RPL27A;WDR3;RRP36;RPL23A
activation of GTPase activity (GO:0090630)	3/105	0.38361117340578293	0.5961456864251404	0	0	1.363795518207283	1.3066876837084482	SYDE2;ADPRH;RHOG
amyloid fibril formation (GO:1990000)	2/63	0.3860481199434775	0.5961456864251404	0	0	1.5198785094038394	1.4466101124861899	CST3;LTF
cell cycle G1/S phase transition (GO:0044843)	2/63	0.3860481199434775	0.5961456864251404	0	0	1.5198785094038394	1.4466101124861899	USP37;CDK6
negative regulation of endopeptidase activity (GO:0010951)	2/63	0.3860481199434775	0.5961456864251404	0	0	1.5198785094038394	1.4466101124861899	SERPINF2;LTF
negative regulation of peptidase activity (GO:0010466)	2/63	0.3860481199434775	0.5961456864251404	0	0	1.5198785094038394	1.4466101124861899	CST3;SERPINF2
positive regulation of Ras protein signal transduction (GO:0046579)	2/63	0.3860481199434775	0.5961456864251404	0	0	1.5198785094038394	1.4466101124861899	RAPGEF1;PIK3CB
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	4/149	0.3870977286945516	0.5961456864251404	0	0	1.279367953254876	1.214220092082626	CENPJ;MAPRE1;TUBB4A;CLASP1
regulation of B cell receptor signaling pathway (GO:0050855)	1/23	0.38856125536557956	0.5961456864251404	0	0	2.1063119345109866	1.9911060450648566	PRKCB
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/23	0.38856125536557956	0.5961456864251404	0	0	2.1063119345109866	1.9911060450648566	LTF
regulation of interleukin-4 production (GO:0032673)	1/23	0.38856125536557956	0.5961456864251404	0	0	2.1063119345109866	1.9911060450648566	CD86
regulation of mononuclear cell migration (GO:0071675)	1/23	0.38856125536557956	0.5961456864251404	0	0	2.1063119345109866	1.9911060450648566	AKIRIN1
