Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
response to corticosteroid (GO:0031960)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	GOT1
response to prostaglandin E (GO:0034695)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SFRP1
response to sterol (GO:0036314)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	INSIG1
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	EIF2AK3
interleukin-35-mediated signaling pathway (GO:0070757)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	IL6ST
signal peptide processing (GO:0006465)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SPCS3
skeletal muscle cell differentiation (GO:0035914)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SIX4
somite development (GO:0061053)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	MTHFD1
sphingomyelin metabolic process (GO:0006684)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SAMD8
T cell chemotaxis (GO:0010818)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	PIK3CG
t-circle formation (GO:0090656)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SLX4
telomere maintenance via telomere trimming (GO:0090737)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SLX4
metanephric mesenchyme development (GO:0072075)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SIX4
urate metabolic process (GO:0046415)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SLC16A9
V(D)J recombination (GO:0033151)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	HMGB1
negative regulation of bone remodeling (GO:0046851)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SFRP1
negative regulation of centrosome duplication (GO:0010826)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	TRIM37
negative regulation of defense response to virus (GO:0050687)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	TRAF3IP1
negative regulation of protein localization to cell surface (GO:2000009)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	LEPROT
negative regulation of receptor signaling pathway via STAT (GO:1904893)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	LEPROT
nucleus localization (GO:0051647)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	PAFAH1B1
peptidyl-lysine monomethylation (GO:0018026)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SETD7
PERK-mediated unfolded protein response (GO:0036499)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	EIF2AK3
positive regulation of cellular respiration (GO:1901857)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	PRELID1
positive regulation of dendrite development (GO:1900006)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	VLDLR
positive regulation of histone exchange (GO:1900051)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	TERF2IP
positive regulation of non-canonical Wnt signaling pathway (GO:2000052)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	SFRP1
positive regulation of phospholipid transport (GO:2001140)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	PRELID1
positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	MAP2K1
positive regulation of viral release from host cell (GO:1902188)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	DDB1
positive regulation of voltage-gated potassium channel activity (GO:1903818)	1/11	0.23325101970914097	0.4945553282583699	0	0	4.09936974789916	5.967206856624946	LRRC55
carbohydrate homeostasis (GO:0033500)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	KLF7;PCK1;SOX4
DNA-templated transcription, termination (GO:0006353)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	NUDT21;POLR1B;GTF2H5
establishment of protein localization to membrane (GO:0090150)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	RAB10;ZDHHC21;NECTIN3
kidney development (GO:0001822)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	TRAF3IP1;PKD1;SOX4
snRNA transcription by RNA polymerase II (GO:0042795)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	CCNT2;INTS6;INTS8
sterol metabolic process (GO:0016125)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	INSIG1;ANGPTL3;LIPA
positive regulation of cell-substrate adhesion (GO:0010811)	3/70	0.2335136482755451	0.4945553282583699	0	0	1.837899112034763	2.673251372470154	SFRP1;CALR;CRKL
positive regulation of DNA-binding transcription factor activity (GO:0051091)	8/246	0.235104776989895	0.49752066942215795	0	0	1.382164806220996	2.000993168379424	APP;JMY;TRIM13;TERF2IP;TRIM37;PHB2;CLOCK;DDR2
neuron differentiation (GO:0030182)	6/174	0.23641191030305592	0.49983275471881927	0	0	1.4676220806794056	2.116574643943381	MAP2K1;WNK1;DDIT4;PBX2;INHBA;SOX4
cellular metal ion homeostasis (GO:0006875)	4/104	0.23658110808764074	0.49983275471881927	0	0	1.642536997885835	2.367658243656143	ATP2A2;CALR;CLDN16;TPT1
regulation of cellular component biogenesis (GO:0044087)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	HSP90AA1;BBS10
regulation of exit from mitosis (GO:0007096)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	UBE2D1;PHB2
regulation of ion transmembrane transporter activity (GO:0032412)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	YWHAE;PHB2
DNA integrity checkpoint signaling (GO:0031570)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	CHEK2;CLOCK
DNA replication-independent nucleosome assembly (GO:0006336)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	SMARCA5;RSF1
vesicle cytoskeletal trafficking (GO:0099518)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	ACTN4;PAFAH1B1
odontogenesis (GO:0042476)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	INHBA;AQP3
protein acylation (GO:0043543)	2/39	0.23820125616696824	0.50001150065669	0	0	2.2174679943100997	3.181266838663231	ZDHHC21;CLOCK
cholesterol homeostasis (GO:0042632)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	INSIG1;LIPG;ANGPTL3
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	ACTR2;HSP90AA1;NCK1
regulation of TOR signaling (GO:0032006)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	DDIT4;MAPKAPK5;ARNTL
histone acetylation (GO:0016573)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	BRD1;DR1;MRGBP
response to metal ion (GO:0010038)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	CALM1;AQP3;NDRG1
snRNA transcription (GO:0009301)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	CCNT2;INTS6;INTS8
positive regulation of cellular protein localization (GO:1903829)	3/71	0.2398678754002432	0.5006857495333602	0	0	1.810778108711839	2.5851881979296203	YAP1;EIF2AK3;SLC5A3
mitochondrial translation (GO:0032543)	4/105	0.2417358382326236	0.5017477734286447	0	0	1.6261905260293472	2.3090437451833927	MRPS10;MRPS21;MRPL43;MRPS5
nucleotide-excision repair (GO:0006289)	4/105	0.2417358382326236	0.5017477734286447	0	0	1.6261905260293472	2.3090437451833927	DDB1;PCNA;SLX4;GTF2H5
transcription initiation from RNA polymerase II promoter (GO:0006367)	5/140	0.24261366104413912	0.5017477734286447	0	0	1.5213433772755807	2.154655764124065	YAP1;DR1;TBL1XR1;NR3C1;GTF2H5
phosphate-containing compound metabolic process (GO:0006796)	7/212	0.24360583151731133	0.5017477734286447	0	0	1.4034872859366891	1.9820100848060584	CERK;PPIP5K1;IPMK;GDE1;ANGPTL3;CALM1;PIK3CG
extrinsic apoptotic signaling pathway (GO:0097191)	3/72	0.24625077080241317	0.5017477734286447	0	0	1.784443221427261	2.5007274185567008	DDX3X;TNFRSF10B;INHBA
Fc-gamma receptor signaling pathway (GO:0038094)	3/72	0.24625077080241317	0.5017477734286447	0	0	1.784443221427261	2.5007274185567008	ACTR2;HSP90AA1;NCK1
sterol homeostasis (GO:0055092)	3/72	0.24625077080241317	0.5017477734286447	0	0	1.784443221427261	2.5007274185567008	INSIG1;LIPG;ANGPTL3
negative regulation of epithelial cell proliferation (GO:0050680)	3/72	0.24625077080241317	0.5017477734286447	0	0	1.784443221427261	2.5007274185567008	SFRP1;MCC;WDR77
peptidyl-lysine modification (GO:0018205)	4/106	0.24691602086875808	0.5017477734286447	0	0	1.6101645732288687	2.2521484543312944	ZNF451;KIAA1586;VCPKMT;PLOD2
regulation of small GTPase mediated signal transduction (GO:0051056)	5/141	0.24706236030508197	0.5017477734286447	0	0	1.5100791375872382	2.11126354346515	DEPDC1B;RHOT1;MCF2L;CHN2;ARHGAP12
autophagy of mitochondrion (GO:0000422)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	FUNDC2;PHB2
stem cell differentiation (GO:0048863)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	SFRP1;HMGA2
organic hydroxy compound transport (GO:0015850)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	SLC16A1;SLC5A3
positive regulation of catalytic activity (GO:0043085)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	MID1IP1;SLC5A3
positive regulation of cation channel activity (GO:2001259)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	CALM1;LRRC55
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	2/40	0.24707401747925206	0.5017477734286447	0	0	2.1590027700831027	3.018431219529499	NACC2;NCK1
protein mono-ADP-ribosylation (GO:0140289)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PARP15
pyrimidine-containing compound metabolic process (GO:0072527)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	ERH
regulation of actin nucleation (GO:0051125)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SCIN
regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	FKBP1A
ATP transport (GO:0015867)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	CD47
attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	KIF2C
regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HMGB1
brain morphogenesis (GO:0048854)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PAFAH1B1
cardiocyte differentiation (GO:0035051)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SIK1
regulation of chromatin binding (GO:0035561)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HMBOX1
cell cycle checkpoint signaling (GO:0000075)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	ZWINT
regulation of dendritic cell differentiation (GO:2001198)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HMGB1
regulation of hemopoiesis (GO:1903706)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PURB
regulation of leukocyte cell-cell adhesion (GO:1903037)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	WNK1
depurination (GO:0045007)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	TERF2IP
dermatan sulfate biosynthetic process (GO:0030208)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	DSEL
digestive system development (GO:0055123)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PKD1
regulation of nucleobase-containing compound metabolic process (GO:0019219)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	IGF2BP1
early endosome to Golgi transport (GO:0034498)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SNX1
regulation of triglyceride catabolic process (GO:0010896)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	ABHD5
regulation of vascular associated smooth muscle cell migration (GO:1904752)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	IGFBP5
glycine metabolic process (GO:0006544)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SHMT1
replicative senescence (GO:0090399)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	CHEK2
serine family amino acid biosynthetic process (GO:0009070)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	MTHFD1
maintenance of protein localization in endoplasmic reticulum (GO:0035437)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	INSIG1
toll-like receptor 3 signaling pathway (GO:0034138)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	TNIP2
microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	KIF3A
mitotic nuclear membrane disassembly (GO:0007077)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	CCNB1
negative regulation of cilium assembly (GO:1902018)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	YAP1
negative regulation of heart contraction (GO:0045822)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PIK3CG
negative regulation of histone acetylation (GO:0035067)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	ZNF451
negative regulation of transcription elongation from RNA polymerase II promoter (GO:0034244)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HNRNPU
nucleoside salvage (GO:0043174)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HPRT1
organic hydroxy compound catabolic process (GO:1901616)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	LDHD
P-body assembly (GO:0033962)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	DDX6
positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SIX4
positive regulation of cellular senescence (GO:2000774)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	HMGA2
positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PTPN1
positive regulation of protein maturation (GO:1903319)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	SOX4
positive regulation of sodium ion transmembrane transport (GO:1902307)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	WNK1
positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	BTRC
protein import into peroxisome matrix (GO:0016558)	1/12	0.2515480199991593	0.5017477734286447	0	0	3.7265087853323147	5.143034422344242	PEX7
mRNA export from nucleus (GO:0006406)	4/107	0.2521203313169394	0.5025045624182304	0	0	1.5944498039779142	2.196910749412584	SMG1;RNPS1;SRSF6;SRSF11
transcription-coupled nucleotide-excision repair (GO:0006283)	3/73	0.2526598758039842	0.5028105244227493	0	0	1.758860759493671	2.41968419831279	DDB1;PCNA;GTF2H5
ubiquitin-dependent ERAD pathway (GO:0030433)	3/73	0.2526598758039842	0.5028105244227493	0	0	1.758860759493671	2.41968419831279	TRIM13;DNAJB14;YOD1
protein methylation (GO:0006479)	2/41	0.2559577211701401	0.5071769221137811	0	0	2.103535762483131	2.866578635196501	VCPKMT;CTCFL
regulation of response to DNA damage stimulus (GO:2001020)	2/41	0.2559577211701401	0.5071769221137811	0	0	2.103535762483131	2.866578635196501	SMG1;HMGA2
gluconeogenesis (GO:0006094)	2/41	0.2559577211701401	0.5071769221137811	0	0	2.103535762483131	2.866578635196501	GOT1;PCK1
JNK cascade (GO:0007254)	2/41	0.2559577211701401	0.5071769221137811	0	0	2.103535762483131	2.866578635196501	MAP2K4;CRKL
T cell differentiation (GO:0030217)	2/41	0.2559577211701401	0.5071769221137811	0	0	2.103535762483131	2.866578635196501	SOX4;ZFP36L1
negative regulation of DNA-binding transcription factor activity (GO:0043433)	5/143	0.2560221315084922	0.5071769221137811	0	0	1.4880404077622207	2.02744223913491	SIK1;TRIM37;BTRC;PHB2;PKD1
cellular response to amino acid starvation (GO:0034198)	3/74	0.25909277240545214	0.5092969533041305	0	0	1.7339989302906045	2.341885351800533	SESN3;EIF2AK3;ATP6V1G3
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	3/74	0.25909277240545214	0.5092969533041305	0	0	1.7339989302906045	2.341885351800533	ACTR2;HSP90AA1;NCK1
ATP-dependent chromatin remodeling (GO:0043044)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	SMARCA5;SMARCAD1
regulation of double-strand break repair (GO:2000779)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	ACTR2;TERF2IP
regulation of nervous system development (GO:0051960)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	YAP1;ARNTL
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	CD164;NECTIN3
histone H3 acetylation (GO:0043966)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	BRD1;DR1
nucleic acid-templated transcription (GO:0097659)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	BAZ2A;RNPS1
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	SMG1;PIK3CG
positive regulation of protein tyrosine kinase activity (GO:0061098)	2/42	0.2648468106558469	0.5092969533041305	0	0	2.050842105263158	2.724756395102378	PTPN1;GRM5
positive regulation of immune response (GO:0050778)	3/75	0.2655470840814677	0.5092969533041305	0	0	1.7098277074542898	2.26716846941343	CD226;IL6ST;PCK1
positive regulation of T cell activation (GO:0050870)	3/75	0.2655470840814677	0.5092969533041305	0	0	1.7098277074542898	2.26716846941343	CD47;IL6ST;NCK1
purine-containing compound salvage (GO:0043101)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HPRT1
pyrimidine deoxyribonucleotide catabolic process (GO:0009223)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	NEIL1
regulation of cell aging (GO:0090342)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	ARNTL
regulation of cell communication by electrical coupling (GO:0010649)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	CALM1
carboxylic acid biosynthetic process (GO:0046394)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SLC35D1
regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGB1
cardiac right ventricle morphogenesis (GO:0003215)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SOX4
cellular component maintenance (GO:0043954)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	LNPK
central nervous system neuron axonogenesis (GO:0021955)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HSP90AA1
central nervous system projection neuron axonogenesis (GO:0021952)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PAFAH1B1
chromatin organization involved in regulation of transcription (GO:0034401)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	CDCA4
regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	ZDHHC21
regulation of membrane repolarization (GO:0060306)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	YWHAE
cytoplasmic sequestering of protein (GO:0051220)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PKD1
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	CCNB1
dermatan sulfate metabolic process (GO:0030205)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	DSEL
detection of calcium ion (GO:0005513)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	CALM1
regulation of nucleocytoplasmic transport (GO:0046822)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	UHMK1
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	ABT1
regulation of retrograde protein transport, ER to cytosol (GO:1904152)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	YOD1
regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SHISA9
response to muramyl dipeptide (GO:0032495)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	VIM
homeostasis of number of cells (GO:0048872)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	NAPEPLD
ribosomal subunit export from nucleus (GO:0000054)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SDAD1
toll-like receptor 9 signaling pathway (GO:0034162)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	TNIP2
transcription preinitiation complex assembly (GO:0070897)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	DR1
transport along microtubule (GO:0010970)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	APP
tRNA 5'-leader removal (GO:0001682)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	RPP14
UV-damage excision repair (GO:0070914)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	DDB1
mitochondrion transport along microtubule (GO:0047497)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	RHOT1
mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	CHEK2
negative regulation by host of viral transcription (GO:0043922)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGA2
negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGB1
negative regulation of cellular senescence (GO:2000773)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGA2
negative regulation of gluconeogenesis (GO:0045721)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SIK1
negative regulation of nucleocytoplasmic transport (GO:0046823)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	MDFIC
negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	ABCB7
negative regulation of stem cell differentiation (GO:2000737)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HNRNPU
negative regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030948)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PTPN1
negative regulation of viral release from host cell (GO:1902187)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	TRIM13
oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	ALG9
positive regulation of calcineurin-mediated signaling (GO:0106058)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PTBP1
positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PTBP1
positive regulation of cell aging (GO:0090343)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGA2
positive regulation of fatty acid biosynthetic process (GO:0045723)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	MID1IP1
positive regulation of lipid transport (GO:0032370)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PRELID1
positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	PABPC1
positive regulation of protein exit from endoplasmic reticulum (GO:0070863)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	TMEM30B
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	SLC5A3
positive regulation of vascular endothelial cell proliferation (GO:1905564)	1/13	0.2694092904618395	0.5092969533041305	0	0	3.4157913165266107	4.479890684673634	HMGB1
